,Unnamed: 0,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
59,59,pMPnx8aS,2025-01-25,15:30,GERMANY - BUNDESLIGA,Mainz,Stuttgart,ROUND 19,2.88,3.5,2.38,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.62,2.2
60,60,lWyevwPb,2025-01-25,15:30,GERMANY - BUNDESLIGA,RB Leipzig,Bayer Leverkusen,ROUND 19,3.7,3.9,1.9,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.38,1.53,2.38
61,61,zTc3BZ7K,2025-01-25,15:30,WALES - CYMRU PREMIER,Flint,Connahs Q.,RELEGATION GROUP ,3.9,3.6,1.7,1.29,3.3,1.03,12.0,1.18,4.4,1.57,2.25,1.57,2.25
62,62,6DkYDYSP,2025-01-25,15:30,WALES - CYMRU PREMIER,Haverfordwest,Bala,CHAMPIONSHIP GROUP ,1.8,3.1,4.33,1.53,2.38,1.1,6.0,1.48,2.45,2.45,1.5,2.25,1.57
63,63,beYeY23l,2025-01-25,16:00,ENGLAND - PREMIER LEAGUE,Bournemouth,Nottingham,ROUND 23,2.0,3.7,3.5,1.36,3.0,1.05,11.0,1.29,3.75,1.88,2.02,1.7,2.05
64,64,SzQCUK2D,2025-01-25,16:00,ENGLAND - PREMIER LEAGUE,Brighton,Everton,ROUND 23,1.67,3.75,5.5,1.4,2.75,1.05,11.0,1.29,3.75,1.95,1.95,1.91,1.91
65,65,QViwotmf,2025-01-25,16:00,ENGLAND - PREMIER LEAGUE,Liverpool,Ipswich,ROUND 23,1.11,12.0,15.0,1.17,5.0,1.01,34.0,1.07,9.0,1.25,4.0,2.0,1.75
66,66,SflfsbnJ,2025-01-25,16:00,ENGLAND - PREMIER LEAGUE,Southampton,Newcastle,ROUND 23,7.0,5.25,1.4,1.22,4.0,1.02,21.0,1.13,6.0,1.44,2.75,1.62,2.2
67,67,vZHCau2m,2025-01-25,16:00,ENGLAND - PREMIER LEAGUE,Wolves,Arsenal,ROUND 23,6.5,4.5,1.48,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.91,1.91
68,68,pv3zK7DG,2025-01-25,16:00,BELGIUM - JUPILER PRO LEAGUE,Westerlo,Genk,ROUND 23,3.2,3.75,2.05,1.25,3.75,1.02,19.0,1.14,5.5,1.48,2.6,1.44,2.63
69,69,v1jbDQq9,2025-01-25,16:00,BELGIUM - CHALLENGER PRO LEAGUE,Seraing,Francs Borains,ROUND 19,3.1,3.3,2.3,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,1.57,2.25
70,70,fuH1fqX1,2025-01-25,16:00,ENGLAND - CHAMPIONSHIP,Bristol City,Blackburn,ROUND 29,1.9,3.5,3.9,1.5,2.5,1.08,8.0,1.4,3.0,2.2,1.67,2.0,1.73
71,71,WOn34iWr,2025-01-25,16:00,ENGLAND - CHAMPIONSHIP,Cardiff,Derby,ROUND 29,2.1,3.2,3.7,1.53,2.38,1.1,7.0,1.44,2.75,2.38,1.57,2.1,1.67
72,72,SrCeGQgL,2025-01-25,16:00,ENGLAND - CHAMPIONSHIP,Coventry,Watford,ROUND 29,1.73,3.6,4.75,1.36,3.0,1.05,11.0,1.25,4.0,1.83,2.03,1.73,2.0
73,73,fgdz9rne,2025-01-25,16:00,ENGLAND - CHAMPIONSHIP,Preston,Middlesbrough,ROUND 29,3.2,3.25,2.3,1.44,2.63,1.07,9.0,1.33,3.4,2.1,1.73,1.8,1.91
74,74,S6fr7MG7,2025-01-25,16:00,ENGLAND - CHAMPIONSHIP,QPR,Sheffield Wed,ROUND 29,2.5,3.2,2.9,1.44,2.63,1.07,9.0,1.36,3.2,2.1,1.73,1.83,1.83
75,75,Y3F3AeNa,2025-01-25,16:00,ENGLAND - CHAMPIONSHIP,Sunderland,Plymouth,ROUND 29,1.25,6.25,11.0,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.38,2.1,1.67
76,76,tUIB8ZiC,2025-01-25,16:00,ENGLAND - CHAMPIONSHIP,West Brom,Portsmouth,ROUND 29,1.67,3.8,5.0,1.4,2.75,1.05,11.0,1.3,3.5,2.0,1.85,1.91,1.8
77,77,OK2cu3te,2025-01-25,16:00,ENGLAND - LEAGUE ONE,Barnsley,Stevenage,ROUND 28,1.85,3.5,4.1,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,1.95,1.8
78,78,UH55wsB7,2025-01-25,16:00,ENGLAND - LEAGUE ONE,Burton,Rotherham,ROUND 28,3.9,3.4,1.91,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,1.95,1.8
79,79,Iwn0aOXQ,2025-01-25,16:00,ENGLAND - LEAGUE ONE,Charlton,Shrewsbury,ROUND 28,1.57,3.75,6.0,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,2.05,1.7
80,80,xOSWg2el,2025-01-25,16:00,ENGLAND - LEAGUE ONE,Exeter,Blackpool,ROUND 28,2.9,3.25,2.35,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,1.7,2.05
81,81,UwstjKfD,2025-01-25,16:00,ENGLAND - LEAGUE ONE,Leyton Orient,Reading,ROUND 28,1.67,4.1,4.33,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.75,2.0
82,82,dpZRDNnK,2025-01-25,16:00,ENGLAND - LEAGUE ONE,Lincoln,Peterborough,ROUND 28,2.0,3.25,3.75,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,1.75,2.0
83,83,tIAb81As,2025-01-25,16:00,ENGLAND - LEAGUE ONE,Stockport County,Crawley,ROUND 28,1.42,4.5,7.0,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,2.0,1.75
84,84,lrE66uuf,2025-01-25,16:00,ENGLAND - LEAGUE ONE,Wigan,Bristol Rovers,ROUND 28,1.8,3.5,4.5,1.44,2.63,1.06,10.0,1.36,3.0,2.1,1.7,1.95,1.8
85,85,UiME4J96,2025-01-25,16:00,ENGLAND - LEAGUE ONE,Wycombe,Northampton,ROUND 28,1.36,4.5,9.0,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,2.2,1.62
86,86,OSpTp37k,2025-01-25,16:00,ENGLAND - LEAGUE TWO,Barrow,Grimsby,ROUND 28,2.15,3.2,3.4,1.44,2.63,1.07,8.5,1.36,3.0,2.1,1.7,1.83,1.83
87,87,n1WN6pU8,2025-01-25,16:00,ENGLAND - LEAGUE TWO,Cheltenham,Salford,ROUND 28,3.4,3.1,2.15,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,1.83,1.83
88,88,KEUV4ObL,2025-01-25,16:00,ENGLAND - LEAGUE TWO,Chesterfield,Port Vale,ROUND 28,2.2,3.3,3.1,1.4,2.75,1.06,10.0,1.3,3.4,2.03,1.83,1.73,2.0
89,89,2ZXfa2Mr,2025-01-25,16:00,ENGLAND - LEAGUE TWO,Colchester,Morecambe,ROUND 28,1.7,3.6,5.0,1.4,2.75,1.06,10.0,1.29,3.5,2.0,1.85,1.83,1.83
90,90,Aay3ctie,2025-01-25,16:00,ENGLAND - LEAGUE TWO,Crewe,Accrington,ROUND 28,1.8,3.5,4.33,1.4,2.75,1.05,11.0,1.29,3.5,2.0,1.85,1.83,1.83
91,91,WEPBeKL7,2025-01-25,16:00,ENGLAND - LEAGUE TWO,Doncaster,Harrogate,ROUND 28,1.38,4.75,7.0,1.36,3.0,1.04,12.0,1.25,3.75,1.75,2.05,2.1,1.67
92,92,bLHcJNDE,2025-01-25,16:00,ENGLAND - LEAGUE TWO,Fleetwood,Carlisle,ROUND 28,1.67,3.75,4.75,1.4,2.75,1.05,11.0,1.3,3.4,2.0,1.85,1.91,1.8
93,93,ljdxCu6l,2025-01-25,16:00,ENGLAND - LEAGUE TWO,Notts Co,Bromley,ROUND 28,1.85,3.75,3.8,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,1.62,2.2
94,94,pIkoAJz1,2025-01-25,16:00,ENGLAND - LEAGUE TWO,Tranmere,Gillingham,ROUND 28,2.3,3.1,3.2,1.5,2.5,1.08,8.0,1.36,3.0,2.25,1.62,1.91,1.8
95,95,GfyjNpG8,2025-01-25,16:00,GREECE - SUPER LEAGUE,Asteras Tripolis,Athens Kallithea,ROUND 20,1.91,3.3,4.33,1.5,2.5,1.08,8.0,1.4,2.75,2.3,1.6,2.0,1.75
96,96,GIJxEtwe,2025-01-25,16:00,GREECE - SUPER LEAGUE,OFI Crete,Panserraikos,ROUND 20,2.05,3.3,3.8,1.44,2.63,1.06,10.0,1.3,3.4,2.05,1.8,1.8,1.95
97,97,6TTZ13WQ,2025-01-25,16:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Crusaders,Portadown,ROUND 27,2.0,3.4,3.25,1.33,3.0,1.04,11.0,1.27,3.55,1.93,1.83,1.78,1.96
98,98,QDA6dsfl,2025-01-25,16:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Dungannon,Coleraine,ROUND 27,2.38,3.4,2.6,1.29,3.3,1.03,13.0,1.21,4.2,1.73,2.05,1.6,2.23
99,99,YwEEfLO0,2025-01-25,16:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Glenavon,Carrick Rangers,ROUND 27,1.95,3.4,3.4,1.3,3.1,1.04,12.0,1.24,3.85,1.82,1.93,1.68,2.07
100,100,fg2NhagD,2025-01-25,16:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Larne,Ballymena,ROUND 27,1.45,4.1,5.8,1.26,3.45,1.02,15.0,1.19,4.5,1.65,2.17,1.77,1.97
101,101,t2MtbfVh,2025-01-25,16:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Loughgall,Glentoran,ROUND 27,5.4,4.3,1.45,1.26,3.45,1.02,15.0,1.2,4.4,1.68,2.12,1.85,1.87
102,102,vwrJ8Xu2,2025-01-25,16:00,PORTUGAL - LIGA 3,1º Dezembro,Caldas,ROUND 18,2.3,3.0,3.0,1.5,2.4,1.07,7.0,1.4,2.7,2.25,1.57,1.91,1.8
103,103,Ya3hNWfe,2025-01-25,16:00,PORTUGAL - LIGA 3,Atletico CP,Oliveira Hospital,ROUND 18,1.75,3.4,4.2,1.43,2.63,1.05,8.0,1.36,2.9,2.1,1.65,2.0,1.73
104,104,xY9qPhQr,2025-01-25,16:00,PORTUGAL - LIGA 3,Covilha,Santarem,ROUND 18,2.7,3.0,2.5,1.48,2.5,1.06,7.5,1.38,2.8,2.2,1.62,1.85,1.85
105,105,pzV4WzY8,2025-01-25,16:00,PORTUGAL - LIGA 3,Os Belenenses,Academica,ROUND 18,2.4,3.1,2.75,1.43,2.63,1.05,8.0,1.33,3.0,2.1,1.67,1.8,1.91
106,106,t2ODUE2L,2025-01-25,16:00,PORTUGAL - LIGA 3,SC Lusitania,Sporting CP B,ROUND 18,3.75,3.4,1.85,1.38,2.8,1.03,9.0,1.3,3.2,1.95,1.75,1.85,1.85
107,107,xOMFjurA,2025-01-25,16:00,SCOTLAND - PREMIERSHIP,Aberdeen,St. Mirren,ROUND 24,2.0,3.3,3.9,1.4,2.75,1.04,10.0,1.27,3.5,2.03,1.83,1.8,1.95
108,108,WOvlYWRr,2025-01-25,16:00,SCOTLAND - PREMIERSHIP,Celtic,Dundee FC,ROUND 24,1.11,9.5,17.0,1.17,5.0,1.01,29.0,1.07,9.0,1.25,4.0,1.95,1.8
109,109,04W4UlR7,2025-01-25,16:00,SCOTLAND - PREMIERSHIP,Hearts,Kilmarnock,ROUND 24,1.85,3.7,3.9,1.4,2.75,1.04,10.0,1.27,3.5,2.0,1.85,1.91,1.91
110,110,hCYkhhJE,2025-01-25,16:00,SCOTLAND - PREMIERSHIP,Ross County,Hibernian,ROUND 24,3.8,3.3,2.0,1.4,2.75,1.03,11.0,1.22,4.0,1.88,1.98,1.75,2.0
111,111,lvSbjWmR,2025-01-25,16:00,SCOTLAND - PREMIERSHIP,St Johnstone,Motherwell,ROUND 24,2.45,3.5,2.7,1.4,2.75,1.04,10.0,1.3,3.4,2.03,1.83,1.8,1.95
112,112,Qmcwv6hR,2025-01-25,16:00,SCOTLAND - CHAMPIONSHIP,Airdrieonians,Dunfermline,ROUND 22,4.1,3.25,1.83,1.44,2.63,1.05,7.5,1.33,3.0,2.15,1.67,2.0,1.73
113,113,r5wAYqGl,2025-01-25,16:00,SCOTLAND - CHAMPIONSHIP,Ayr,Partick Thistle,ROUND 22,1.95,3.4,3.4,1.4,2.75,1.03,8.5,1.27,3.4,2.0,1.85,1.83,1.83
114,114,GIyIWNp1,2025-01-25,16:00,SCOTLAND - CHAMPIONSHIP,Livingston,Hamilton,ROUND 22,1.53,4.0,5.25,1.36,3.0,1.03,9.0,1.22,3.75,1.8,2.0,1.83,1.83
115,115,CpVQU1FD,2025-01-25,16:00,SCOTLAND - CHAMPIONSHIP,Queen's Park,Morton,ROUND 22,1.85,3.3,3.8,1.44,2.63,1.04,8.0,1.3,3.25,2.05,1.75,1.91,1.8
116,116,viNCh57K,2025-01-25,16:00,SCOTLAND - CHAMPIONSHIP,Raith,Falkirk,ROUND 22,4.1,3.6,1.73,1.4,2.75,1.03,8.5,1.27,3.4,2.0,1.85,1.91,1.8
117,117,WIXIZCa3,2025-01-25,16:15,SPAIN - LALIGA,Atl. Madrid,Villarreal,ROUND 21,1.65,4.1,4.75,1.3,3.4,1.03,15.0,1.2,4.5,1.62,2.3,1.62,2.2
118,118,x2sscQhD,2025-01-25,16:15,SPAIN - LALIGA2,Cordoba,Racing Santander,ROUND 24,2.35,3.4,2.9,1.36,3.0,1.04,13.0,1.22,4.0,1.8,2.0,1.62,2.2
119,119,vuT1CzkT,2025-01-25,16:30,GERMANY - 3. LIGA,Sandhausen,Saarbrucken,ROUND 21,3.0,3.3,2.15,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,1.67,2.1
120,120,QFiKr2Fa,2025-01-25,16:30,ISRAEL - LIGAT HA'AL,Ironi Tiberias,Hapoel Haifa,ROUND 20,3.2,3.1,2.2,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,1.91,1.8
