,Unnamed: 0,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
19,19,61VuHmaT,2025-01-28,20:45,ENGLAND - LEAGUE ONE,Stockport County,Shrewsbury,ROUND 29,1.45,4.2,6.25,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,2.1,1.67
20,20,KAC2EwW1,2025-01-28,20:45,ENGLAND - LEAGUE ONE,Wrexham,Stevenage,ROUND 29,1.95,3.4,3.9,1.53,2.38,1.1,7.0,1.44,2.63,2.4,1.53,2.2,1.62
21,21,xpMBBRMj,2025-01-28,20:45,ENGLAND - LEAGUE ONE,Wycombe,Barnsley,ROUND 29,2.0,3.5,3.5,1.4,2.75,1.05,11.0,1.3,3.4,2.0,1.85,1.8,1.95
22,22,hrgg8c5D,2025-01-28,20:45,ENGLAND - LEAGUE TWO,Accrington,Cheltenham,ROUND 29,2.05,3.4,3.4,1.4,2.75,1.06,10.0,1.3,3.4,2.0,1.85,1.8,1.91
23,23,4v8CDhsg,2025-01-28,20:45,ENGLAND - LEAGUE TWO,Bradford City,Morecambe,ROUND 29,1.45,4.33,6.5,1.36,3.0,1.04,12.0,1.25,3.75,1.83,2.03,2.0,1.73
24,24,061LBWB5,2025-01-28,20:45,ENGLAND - LEAGUE TWO,Chesterfield,Bromley,ROUND 29,2.05,3.5,3.3,1.36,3.0,1.04,12.0,1.25,3.75,1.85,2.0,1.67,2.1
25,25,YJaT9AtI,2025-01-28,20:45,ENGLAND - LEAGUE TWO,Colchester,Port Vale,ROUND 29,2.25,3.1,3.25,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,1.91,1.8
26,26,Uogx8lBU,2025-01-28,20:45,ENGLAND - LEAGUE TWO,Crewe,AFC Wimbledon,ROUND 29,2.63,2.9,2.88,1.57,2.25,1.11,6.5,1.5,2.5,2.5,1.5,2.1,1.67
27,27,IsYoSidn,2025-01-28,20:45,ENGLAND - LEAGUE TWO,Fleetwood,Walsall,ROUND 29,3.5,3.2,2.15,1.44,2.63,1.06,9.5,1.3,3.4,2.05,1.8,1.8,1.91
28,28,vcMfQVQb,2025-01-28,20:45,ENGLAND - LEAGUE TWO,Grimsby,Gillingham,ROUND 29,2.38,3.3,2.88,1.44,2.63,1.07,9.0,1.33,3.25,2.1,1.7,1.83,1.83
29,29,nNP2O9eB,2025-01-28,20:45,ENGLAND - LEAGUE TWO,MK Dons,Harrogate,ROUND 29,1.57,4.2,5.0,1.36,3.0,1.04,12.0,1.25,3.75,1.83,2.03,1.83,1.83
30,30,rkJBMmQN,2025-01-28,20:45,ENGLAND - LEAGUE TWO,Notts Co,Carlisle,ROUND 29,1.65,4.1,4.5,1.33,3.25,1.03,15.0,1.2,4.33,1.63,2.15,1.67,2.1
31,31,O4UbrP3s,2025-01-28,20:45,ENGLAND - LEAGUE TWO,Salford,Newport,ROUND 29,1.45,4.33,6.25,1.33,3.25,1.04,13.0,1.22,4.0,1.69,2.07,1.83,1.83
32,32,vL4sHRmo,2025-01-28,20:45,ENGLAND - LEAGUE TWO,Swindon,Tranmere,ROUND 29,1.9,3.5,3.8,1.4,2.75,1.05,11.0,1.29,3.5,2.0,1.85,1.73,2.0
33,33,KMKsLBoQ,2025-01-28,20:45,NORTHERN IRELAND - NIFL PREMIERSHIP,Linfield,Crusaders,ROUND 6,1.4,4.2,6.0,1.33,3.0,1.03,10.0,1.25,3.6,1.75,1.95,2.0,1.7
34,34,8hAJX9U1,2025-01-28,20:45,SCOTLAND - CHAMPIONSHIP,Hamilton,Raith,ROUND 15,2.63,3.1,2.55,1.44,2.63,1.03,9.5,1.3,3.4,2.0,1.85,1.73,2.0
35,35,lYbVVry9,2025-01-28,21:00,ARGENTINA - TORNEO BETANO,Dep. Riestra,San Martin S.J.,APERTURA ,2.3,2.9,3.75,1.62,2.2,1.13,6.0,1.57,2.25,2.88,1.4,2.2,1.62
36,36,WrHc4AFN,2025-01-28,21:00,ENGLAND - LEAGUE ONE,Huddersfield,Birmingham,ROUND 29,3.0,3.2,2.35,1.44,2.63,1.07,9.0,1.33,3.25,2.1,1.7,1.91,1.91
37,37,tQvAmiMO,2025-01-28,22:00,PARAGUAY - PRIMERA DIVISION,Atl. Tembetary,Sportivo Trinidense,APERTURA ,2.55,2.9,2.9,1.53,2.38,1.1,7.0,1.44,2.63,2.4,1.5,2.0,1.73
38,38,db2wUM5L,2025-01-28,23:15,ARGENTINA - TORNEO BETANO,Rosario Central,Lanus,APERTURA ,2.45,2.8,3.5,1.62,2.2,1.14,5.5,1.57,2.25,2.88,1.4,2.2,1.62
39,39,EFrAO0Tr,2025-01-28,23:15,ARGENTINA - TORNEO BETANO,Sarmiento Junin,Godoy Cruz,APERTURA ,2.8,2.9,2.88,1.62,2.2,1.13,6.0,1.53,2.38,2.7,1.44,2.1,1.67
