,League,Date,Time,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over15,HT_Odd_Under15,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
11,COLOMBIA - PRIMERA B,2025-04-17,02:00,Cartagena,Patriotas, APERTURA,1.9,2.9,4.5,1.53,2.38,3.6,1.25,1.09,6.0,1.5,2.5,2.5,1.5,2.25,1.57
12,BRAZIL - SERIE A BETANO,2025-04-17,02:30,Flamengo RJ,Juventude, ROUND 4,1.2,6.5,15.0,1.29,3.5,2.25,1.57,1.03,15.0,1.2,4.5,1.57,2.35,2.25,1.57
13,BRAZIL - SERIE A BETANO,2025-04-17,02:30,Santos,Atletico-MG, ROUND 4,2.45,3.2,3.0,1.53,2.38,3.5,1.29,1.08,7.5,1.44,2.75,2.35,1.57,2.0,1.75
14,BRAZIL - SERIE A BETANO,2025-04-17,02:30,Vitoria,Fortaleza, ROUND 4,2.45,3.1,3.1,1.57,2.25,3.75,1.25,1.11,6.5,1.5,2.63,2.5,1.5,2.05,1.7
15,COSTA RICA - PRIMERA DIVISION,2025-04-17,03:00,San Carlos,Cartagines, CLAUSURA,3.0,3.4,2.15,1.44,2.63,3.0,1.36,1.06,10.0,1.33,3.25,2.03,1.78,1.83,1.83
16,MEXICO - LIGA MX,2025-04-17,03:00,Monterrey,Club America, CLAUSURA,2.7,3.2,2.8,1.4,2.75,2.75,1.4,1.05,11.0,1.25,3.75,1.93,1.93,1.67,2.1
17,MEXICO - LIGA MX,2025-04-17,03:00,Queretaro,Atlas, CLAUSURA,3.2,3.25,2.3,1.44,2.63,3.25,1.33,1.06,10.0,1.33,3.25,2.05,1.75,1.8,1.95
18,COLOMBIA - PRIMERA A,2025-04-17,03:30,America De Cali,Millonarios, APERTURA,2.0,3.25,3.75,1.53,2.38,3.5,1.29,1.08,8.0,1.44,2.63,2.35,1.57,2.1,1.67
19,COSTA RICA - PRIMERA DIVISION,2025-04-17,04:00,Alajuelense,Sporting San Jose, CLAUSURA,1.36,4.75,7.0,1.36,3.0,2.63,1.44,1.04,12.0,1.25,3.75,1.8,2.0,2.2,1.62
20,MEXICO - LIGA MX,2025-04-17,04:00,Atl. San Luis,Toluca, CLAUSURA,5.0,4.1,1.65,1.25,3.75,2.1,1.67,1.02,19.0,1.13,6.0,1.44,2.7,1.5,2.5
21,MEXICO - LIGA MX,2025-04-17,05:00,Mazatlan FC,Club Tijuana, CLAUSURA,2.0,3.7,3.6,1.3,3.4,2.5,1.5,1.03,15.0,1.18,4.5,1.62,2.25,1.57,2.25
22,MEXICO - LIGA MX,2025-04-17,05:05,UNAM Pumas,Santos Laguna, CLAUSURA,1.33,5.0,9.0,1.3,3.4,2.5,1.5,1.03,15.0,1.2,4.33,1.65,2.2,2.0,1.75
23,INDONESIA - LIGA 1,2025-04-17,10:30,Semen Padang,PSIS Semarang, ROUND 29,2.3,3.2,2.8,1.36,2.88,2.8,1.38,1.03,9.0,1.3,3.25,1.91,1.8,1.73,2.0
24,AUSTRALIA - A-LEAGUE,2025-04-17,11:35,Brisbane Roar,Western United, ROUND 27,3.9,4.1,1.8,1.25,3.75,2.2,1.62,1.02,19.0,1.14,5.5,1.44,2.75,1.44,2.63
25,DENMARK - 1ST DIVISION,2025-04-17,13:00,Odense,Kolding IF, PROMOTION GROUP,1.8,3.5,4.5,1.4,2.75,3.0,1.36,1.05,11.0,1.29,3.5,1.98,1.88,1.83,1.83
26,DENMARK - SUPERLIGA,2025-04-17,14:00,Lyngby,Sonderjyske, RELEGATION GROUP,2.1,3.6,3.25,1.4,2.75,2.75,1.4,1.05,11.0,1.29,3.5,1.98,1.88,1.75,2.0
27,DENMARK - SUPERLIGA,2025-04-17,14:00,Vejle,Viborg, RELEGATION GROUP,3.1,3.75,2.1,1.33,3.25,2.63,1.44,1.04,13.0,1.22,4.0,1.73,2.08,1.67,2.1
28,DENMARK - 1ST DIVISION,2025-04-17,14:00,Roskilde,Koge, RELEGATION GROUP,2.4,3.4,2.75,1.4,2.75,3.0,1.36,1.05,11.0,1.29,3.5,1.93,1.93,1.73,2.0
29,INDONESIA - LIGA 1,2025-04-17,14:00,PSS Sleman,Dewa United, ROUND 29,3.4,3.6,1.9,1.3,3.2,2.38,1.53,1.01,11.0,1.2,4.33,1.62,2.2,1.57,2.25
30,DENMARK - 1ST DIVISION,2025-04-17,15:00,B.93,Hillerod, RELEGATION GROUP,4.33,3.75,1.73,1.36,3.0,2.63,1.44,1.04,12.0,1.25,3.75,1.8,2.0,1.73,2.0
31,DENMARK - SUPERLIGA,2025-04-17,16:00,Randers FC,Aarhus, CHAMPIONSHIP GROUP,3.2,3.3,2.25,1.44,2.63,3.25,1.33,1.06,10.0,1.33,3.25,2.1,1.7,1.91,1.91
32,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,2025-04-17,17:40,Al Ettifaq,Al Riyadh, ROUND 28,1.95,3.5,3.5,1.36,3.0,2.63,1.44,1.04,9.0,1.22,4.0,1.75,2.05,1.67,2.1
33,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,2025-04-17,17:50,Al Hilal,Al Khaleej, ROUND 28,1.17,7.5,12.0,1.17,4.5,1.83,1.98,1.01,15.0,1.07,7.5,1.25,3.75,1.8,1.91
34,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,2025-04-17,17:50,Al Shabab,Al Okhdood, ROUND 28,1.53,4.0,5.5,1.33,3.25,2.5,1.5,1.03,10.0,1.2,4.33,1.62,2.25,1.73,2.0
35,CROATIA - HNL,2025-04-17,18:00,Sibenik,D. Zagreb, ROUND 30,7.5,4.75,1.36,1.33,3.25,2.63,1.44,1.04,12.0,1.22,4.0,1.75,2.05,2.1,1.67
36,DENMARK - SUPERLIGA,2025-04-17,18:00,Midtjylland,FC Copenhagen, CHAMPIONSHIP GROUP,2.4,3.3,2.8,1.4,2.75,2.75,1.4,1.05,11.0,1.25,3.75,1.93,1.93,1.7,2.05
37,EUROPE - CONFERENCE LEAGUE,2025-04-17,18:45,Fiorentina,Celje, PLAY OFFS,1.36,5.25,7.5,1.25,3.75,2.2,1.62,1.02,19.0,1.14,5.5,1.5,2.5,1.8,1.91
38,EUROPE - CONFERENCE LEAGUE,2025-04-17,18:45,Jagiellonia,Betis, PLAY OFFS,4.2,4.1,1.73,1.33,3.25,2.5,1.5,1.03,15.0,1.2,4.33,1.67,2.15,1.67,2.1
39,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,2025-04-17,20:00,Al Fateh,Al Ittihad, ROUND 28,4.0,4.1,1.73,1.2,4.33,2.03,1.78,1.02,12.0,1.1,6.5,1.36,3.0,1.4,2.75
40,EUROPE - EUROPA LEAGUE,2025-04-17,21:00,Ath Bilbao,Rangers, PLAY OFFS,1.38,4.75,8.0,1.3,3.4,2.5,1.5,1.03,15.0,1.2,4.5,1.67,2.2,1.95,1.8
41,EUROPE - EUROPA LEAGUE,2025-04-17,21:00,Eintracht Frankfurt,Tottenham, PLAY OFFS,2.35,3.7,2.8,1.3,3.4,2.5,1.5,1.03,15.0,1.2,4.5,1.62,2.3,1.53,2.38
42,EUROPE - EUROPA LEAGUE,2025-04-17,21:00,Lazio,Bodo/Glimt, PLAY OFFS,1.38,5.25,7.0,1.29,3.5,2.38,1.53,1.03,17.0,1.2,4.5,1.62,2.3,1.8,1.95
43,EUROPE - EUROPA LEAGUE,2025-04-17,21:00,Manchester Utd,Lyon, PLAY OFFS,1.75,4.0,4.33,1.3,3.4,2.38,1.53,1.03,15.0,1.2,4.5,1.62,2.3,1.62,2.2
44,EUROPE - CONFERENCE LEAGUE,2025-04-17,21:00,Chelsea,Legia, PLAY OFFS,1.22,6.25,10.0,1.22,4.0,2.0,1.73,1.02,21.0,1.11,6.5,1.4,2.88,1.83,1.83
45,EUROPE - CONFERENCE LEAGUE,2025-04-17,21:00,SK Rapid,Djurgarden, PLAY OFFS,1.73,3.8,4.5,1.4,2.75,3.0,1.36,1.06,10.0,1.29,3.5,1.98,1.88,1.83,1.83
46,COLOMBIA - PRIMERA B,2025-04-17,21:00,Real Cundinamarca,Barranquilla, APERTURA,1.45,3.8,6.5,1.44,2.63,3.0,1.33,1.05,8.0,1.36,2.88,2.2,1.62,2.25,1.57
47,ENGLAND - LEAGUE TWO,2025-04-17,21:00,Bradford City,Notts Co, ROUND 43,2.1,3.2,3.4,1.4,2.75,3.0,1.36,1.06,10.0,1.3,3.4,2.03,1.83,1.73,2.0
48,COLOMBIA - PRIMERA A,2025-04-17,23:00,Bucaramanga,Envigado, APERTURA,1.45,3.8,8.5,1.5,2.5,3.5,1.29,1.1,7.0,1.44,2.63,2.35,1.57,2.63,1.44
