,Unnamed: 0,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
1,1,p2DkGqj3,2025-01-17,01:00,COSTA RICA - PRIMERA DIVISION,Sporting San Jose,Cartagines,CLAUSURA ,3.1,3.1,2.35,1.4,2.75,1.06,10.0,1.25,3.75,1.93,1.88,1.67,2.1
2,2,MTRff2Tq,2025-01-17,03:00,COSTA RICA - PRIMERA DIVISION,Saprissa,Zeledon,CLAUSURA ,1.48,4.2,6.5,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,2.2,1.62
3,3,IDl2K53l,2025-01-17,03:10,MEXICO - LIGA MX,Club America,Club Tijuana,CLAUSURA ,2.3,3.6,2.8,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.62,2.2
4,4,YVFg00dl,2025-01-17,07:00,AUSTRALIA - A-LEAGUE,Western United,Newcastle Jets,ROUND 15,1.75,4.2,4.0,1.25,3.75,1.02,19.0,1.13,6.0,1.44,2.75,1.44,2.63
5,5,SG7RUpT0,2025-01-17,09:30,INDONESIA - LIGA 1,Persebaya,Malut United,ROUND 19,1.91,3.25,3.5,1.44,2.6,1.05,8.0,1.4,2.8,2.15,1.61,2.0,1.73
6,6,6LVE7r4E,2025-01-17,09:35,AUSTRALIA - A-LEAGUE,WS Wanderers,Central Coast Mariners,ROUND 15,1.8,3.9,4.0,1.3,3.4,1.03,15.0,1.2,4.5,1.62,2.3,1.57,2.25
7,7,txHmqZ96,2025-01-17,12:45,SINGAPORE - PREMIER LEAGUE,Lion City,Albirex Niigata,ROUND 23,1.3,5.75,5.75,1.17,5.0,1.01,34.0,1.06,10.0,1.25,4.0,1.44,2.63
8,8,zsBZSOcD,2025-01-17,13:00,INDONESIA - LIGA 1,Persib Bandung,Dewa United,ROUND 19,1.7,3.6,3.9,1.3,3.2,1.02,10.0,1.22,3.75,1.7,2.0,1.7,2.0
9,9,pE9ZY1Np,2025-01-17,14:15,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Khaleej,Al Orubah,ROUND 15,1.75,3.5,4.2,1.44,2.63,1.03,8.5,1.33,3.0,2.1,1.7,2.1,1.63
10,10,ML5l4SRp,2025-01-17,15:00,INDIA - ISL,Jamshedpur,Mohun Bagan,ROUND 17,4.75,3.75,1.67,1.3,3.4,1.02,15.0,1.15,4.5,1.62,2.25,1.58,2.2
11,11,4QQiE7Jr,2025-01-17,16:00,ROMANIA - SUPERLIGA,Unirea Slobozia,Sepsi Sf. Gheorghe,ROUND 22,2.63,3.0,2.5,1.44,2.63,1.05,9.0,1.33,3.0,2.15,1.67,1.8,1.8
12,12,jF4UfOS6,2025-01-17,16:40,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Wehda,Al Qadisiya,ROUND 15,5.25,4.33,1.5,1.33,3.25,1.02,10.0,1.17,4.33,1.65,2.2,1.77,1.87
13,13,Ek1npSVo,2025-01-17,18:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Taawon,Al Nassr,ROUND 15,5.5,4.2,1.5,1.33,3.25,1.02,10.0,1.17,4.33,1.67,2.15,1.77,1.87
14,14,AiJExC6N,2025-01-17,18:00,TURKEY - SUPER LIG,Hatayspor,Galatasaray,ROUND 20,7.5,5.5,1.3,1.2,4.33,1.01,23.0,1.1,7.0,1.36,3.1,1.62,2.2
15,15,fieAyvue,2025-01-17,18:00,TURKEY - 1. LIG,Sanliurfaspor,Ankaragucu,ROUND 20,3.9,3.4,1.91,1.4,2.75,1.04,10.0,1.25,3.5,1.95,1.85,1.77,1.87
16,16,W2eEzcT7,2025-01-17,18:30,GERMANY - 2. BUNDESLIGA,Dusseldorf,Darmstadt,ROUND 18,2.3,3.5,2.8,1.3,3.4,1.02,15.0,1.15,4.5,1.62,2.25,1.5,2.37
17,17,OC8F3ecf,2025-01-17,18:30,GERMANY - 2. BUNDESLIGA,Regensburg,Hannover,ROUND 18,3.9,3.7,1.85,1.4,2.75,1.03,11.0,1.25,3.5,1.93,1.93,1.77,1.87
18,18,jgXCVB9F,2025-01-17,19:00,FRANCE - LIGUE 1,Montpellier,Monaco,ROUND 18,5.0,4.75,1.57,1.25,3.75,1.02,19.0,1.14,5.5,1.44,2.75,1.53,2.38
19,19,O8MTj2Mh,2025-01-17,19:00,GERMANY - 3. LIGA,Hannover II,Aue,ROUND 20,2.9,3.7,2.15,1.33,3.25,1.02,15.0,1.17,4.33,1.67,2.15,1.54,2.25
20,20,hO4VEmnJ,2025-01-17,19:00,PORTUGAL - LIGA PORTUGAL 2,Benfica B,Leixoes,ROUND 18,2.15,3.25,3.4,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,1.83,1.83
21,21,YJcsPOX0,2025-01-17,19:00,ROMANIA - SUPERLIGA,FCSB,FC Hermannstadt,ROUND 22,1.36,4.33,7.5,1.4,2.75,1.05,11.0,1.3,3.4,2.03,1.83,2.25,1.57
22,22,dpeu1dfn,2025-01-17,20:00,BELGIUM - CHALLENGER PRO LEAGUE,Patro Eisden,Lokeren-Temse,ROUND 18,1.67,3.8,4.75,1.4,2.75,1.05,11.0,1.29,3.5,1.9,1.95,1.83,1.83
23,23,QeaczQ9s,2025-01-17,20:00,FRANCE - LIGUE 2,AC Ajaccio,Caen,ROUND 19,2.7,2.9,2.8,1.53,2.38,1.08,8.0,1.4,2.75,2.35,1.57,1.91,1.8
24,24,KffqT82E,2025-01-17,20:00,FRANCE - LIGUE 2,Amiens,Bastia,ROUND 19,2.88,3.0,2.55,1.53,2.38,1.07,7.0,1.41,2.62,2.4,1.53,2.0,1.69
25,25,tCk455A7,2025-01-17,20:00,FRANCE - LIGUE 2,Grenoble,Martigues,ROUND 19,1.45,4.1,6.5,1.36,3.0,1.03,13.0,1.22,3.75,1.88,1.98,2.0,1.69
26,26,8bid7Rue,2025-01-17,20:00,FRANCE - LIGUE 2,Guingamp,Rodez,ROUND 19,1.83,3.75,3.8,1.33,3.25,1.02,15.0,1.17,4.33,1.67,2.15,1.58,2.2
27,27,ChZNLQfl,2025-01-17,20:00,FRANCE - LIGUE 2,Red Star,Pau FC,ROUND 19,2.8,3.1,2.5,1.44,2.63,1.05,9.0,1.27,3.4,2.05,1.75,1.77,1.87
28,28,jqpSIvH0,2025-01-17,20:00,MOROCCO - BOTOLA PRO,COD Meknes,Moghreb Tetouan,ROUND 19,2.05,2.8,3.75,1.57,2.25,1.13,6.0,1.5,2.5,2.6,1.48,2.2,1.62
29,29,C4yon7Lq,2025-01-17,20:00,NETHERLANDS - EERSTE DIVISIE,Cambuur,Excelsior,ROUND 22,2.45,3.4,2.75,1.36,3.0,1.04,12.0,1.22,4.0,1.75,2.05,1.62,2.2
30,30,4tDd8cxn,2025-01-17,20:00,NETHERLANDS - EERSTE DIVISIE,Den Haag,Helmond,ROUND 22,1.42,5.0,6.0,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.5,1.67,2.1
31,31,pjL46y7b,2025-01-17,20:00,NETHERLANDS - EERSTE DIVISIE,Dordrecht,Jong AZ,ROUND 22,1.67,4.33,4.1,1.22,4.0,1.01,23.0,1.11,6.5,1.4,2.88,1.44,2.63
32,32,I3JC4FyB,2025-01-17,20:00,NETHERLANDS - EERSTE DIVISIE,FC Volendam,Vitesse,ROUND 22,1.33,5.5,7.5,1.2,4.33,1.01,23.0,1.1,7.0,1.36,3.1,1.57,2.25
33,33,KUvgpojd,2025-01-17,20:00,NETHERLANDS - EERSTE DIVISIE,Oss,Roda,ROUND 22,3.9,3.8,1.83,1.33,3.25,1.04,13.0,1.2,4.33,1.67,2.15,1.62,2.2
34,34,0QHu8lr3,2025-01-17,20:00,NETHERLANDS - EERSTE DIVISIE,Venlo,Telstar,ROUND 22,3.1,3.7,2.1,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,1.62,2.2
35,35,Kx55TLAt,2025-01-17,20:30,GERMANY - BUNDESLIGA,Eintracht Frankfurt,Dortmund,ROUND 18,2.4,3.7,2.75,1.25,3.75,1.03,17.0,1.14,5.5,1.5,2.63,1.44,2.63
36,36,nVizvIrT,2025-01-17,20:30,ITALY - SERIE B,Sampdoria,Cesena,ROUND 22,2.45,3.1,3.1,1.44,2.63,1.07,8.5,1.33,3.25,2.1,1.7,1.8,1.95
37,37,WMFijIuT,2025-01-17,20:30,SPAIN - LALIGA2,FC Cartagena SAD,R. Oviedo,ROUND 23,5.0,3.2,1.8,1.57,2.25,1.11,6.5,1.5,2.5,2.6,1.48,2.38,1.53
38,38,2P2WQCin,2025-01-17,20:45,ITALY - SERIE A,AS Roma,Genoa,ROUND 21,1.53,4.2,6.25,1.4,2.75,1.05,11.0,1.29,3.75,1.95,1.95,1.95,1.8
39,39,APtuVC4K,2025-01-17,20:45,BELGIUM - JUPILER PRO LEAGUE,Gent,Charleroi,ROUND 22,2.15,3.7,3.1,1.36,3.0,1.04,12.0,1.25,3.75,1.83,2.03,1.67,2.1
40,40,2aHoYPNq,2025-01-17,20:45,ENGLAND - LEAGUE TWO,Harrogate,Cheltenham,ROUND 27,3.1,3.3,2.2,1.44,2.63,1.06,9.5,1.33,3.25,2.05,1.75,1.8,1.91
41,41,CApXsrue,2025-01-17,20:45,NORTHERN IRELAND - NIFL PREMIERSHIP,Dungannon,Glenavon,ROUND 26,1.88,3.5,3.5,1.3,3.15,1.04,12.0,1.24,3.85,1.82,1.93,1.72,2.04
42,42,QJmMsyAN,2025-01-17,20:45,WALES - CYMRU PREMIER,Connahs Q.,Bala,ROUND 22,1.95,3.25,3.85,1.3,3.1,1.04,11.5,1.22,4.0,1.76,1.98,1.6,2.23
43,43,MsJDjb1N,2025-01-17,21:00,SPAIN - LALIGA,Espanyol,Valladolid,ROUND 20,1.9,3.25,4.5,1.53,2.38,1.1,7.0,1.44,2.75,2.38,1.57,2.1,1.67
44,44,lIKlvCP6,2025-01-17,21:00,ENGLAND - CHAMPIONSHIP,Burnley,Sunderland,ROUND 27,2.15,3.4,3.3,1.53,2.38,1.08,7.5,1.5,2.63,2.5,1.53,2.1,1.67
45,45,dzlABjIq,2025-01-17,21:05,FRANCE - LIGUE 1,Lille,Nice,ROUND 18,1.95,3.75,3.5,1.36,3.0,1.04,13.0,1.25,4.0,1.8,2.0,1.7,2.05
46,46,jPFL4GyI,2025-01-17,21:15,PORTUGAL - LIGA PORTUGAL,Benfica,Famalicao,ROUND 18,1.18,7.0,12.0,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.5,2.25,1.57
