,Unnamed: 0,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
17,17,b36BfDnQ,2025-02-08,11:30,TURKEY - 1. LIG,Igdir FK,Pendikspor,ROUND 23,2.0,3.25,3.6,1.44,2.63,1.06,10.0,1.33,3.25,2.1,1.7,1.83,1.83
18,18,x8nioXqC,2025-02-08,12:00,PORTUGAL - LIGA PORTUGAL 2,Leixoes,Oliveirense,ROUND 21,1.67,3.4,4.75,1.44,2.63,1.06,10.0,1.33,3.25,2.1,1.7,2.0,1.73
19,19,ObBExMKO,2025-02-08,12:00,THAILAND - THAI LEAGUE 1,Muang Thong Utd,Chiangrai Utd,ROUND 21,1.33,4.6,7.0,1.3,3.2,1.02,10.0,1.22,3.9,1.67,2.1,2.0,1.73
20,20,jg7kbf0m,2025-02-08,12:30,INDIA - ISL,Hyderabad,Mohammedan,ROUND 21,2.2,3.25,2.8,1.4,2.75,1.05,11.0,1.29,3.5,1.9,1.9,1.73,2.0
21,21,d0wePlsS,2025-02-08,13:00,GERMANY - 2. BUNDESLIGA,Darmstadt,Elversberg,ROUND 21,2.15,3.3,3.3,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.35,1.44,2.63
22,22,ngp0YRJr,2025-02-08,13:00,GERMANY - 2. BUNDESLIGA,Magdeburg,Nurnberg,ROUND 21,2.05,3.8,3.2,1.29,3.5,1.03,17.0,1.17,5.0,1.53,2.4,1.5,2.5
23,23,rLw9W5le,2025-02-08,13:00,GERMANY - 2. BUNDESLIGA,Ulm,Paderborn,ROUND 21,2.88,3.5,2.25,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.57,2.25
24,24,vDf6DwaJ,2025-02-08,13:00,INDONESIA - LIGA 1,Dewa United,Persija Jakarta,ROUND 22,2.14,3.35,2.75,1.3,3.05,1.01,10.0,1.23,3.7,1.72,1.98,1.58,2.15
25,25,4rt4MAHi,2025-02-08,13:00,SLOVENIA - PRVA LIGA,Domzale,Mura,ROUND 20,2.7,2.88,2.5,1.4,2.7,1.06,9.0,1.32,3.2,2.07,1.68,1.76,1.98
26,26,lMGkrQjm,2025-02-08,13:00,THAILAND - THAI LEAGUE 1,Nakhon Ratchasima FC,Ratchaburi,ROUND 21,3.3,3.25,1.95,1.38,2.8,1.03,9.0,1.3,3.25,1.91,1.8,1.8,1.91
27,27,ldyyEe84,2025-02-08,13:15,MALAYSIA - SUPER LEAGUE,Selangor,Sri Pahang,ROUND 20,1.4,4.2,6.5,1.33,2.9,1.03,9.0,1.25,3.5,1.8,1.91,2.05,1.67
28,28,QNLT28KO,2025-02-08,13:15,WALES - CYMRU PREMIER,TNS,Penybont,CHAMPIONSHIP GROUP ,1.3,5.0,8.7,1.23,3.65,1.01,16.0,1.16,4.9,1.56,2.32,1.86,1.86
29,29,hAwhurqp,2025-02-08,13:30,CZECH REPUBLIC - CHANCE LIGA,Mlada Boleslav,Teplice,ROUND 21,1.95,3.25,3.75,1.4,2.75,1.05,11.0,1.25,3.75,1.93,1.93,1.75,2.0
30,30,0Qk9rtZr,2025-02-08,13:30,ENGLAND - CHAMPIONSHIP,Sunderland,Watford,ROUND 31,1.5,4.33,5.75,1.36,3.0,1.04,13.0,1.25,4.0,1.8,2.0,1.83,1.83
31,31,YwlHtK3e,2025-02-08,13:30,ENGLAND - CHAMPIONSHIP,West Brom,Sheffield Wed,ROUND 31,2.1,3.6,3.3,1.4,2.75,1.05,11.0,1.3,3.5,1.98,1.88,1.8,1.91
32,32,vBX3xeR6,2025-02-08,13:30,ENGLAND - LEAGUE ONE,Charlton,Stevenage,ROUND 31,2.05,3.1,3.7,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,2.1,1.67
33,33,CYrfiOit,2025-02-08,13:30,ENGLAND - LEAGUE ONE,Stockport County,Barnsley,ROUND 31,1.8,3.6,4.1,1.36,3.0,1.05,11.0,1.25,3.75,1.85,2.0,1.75,2.0
34,34,jF4kMvnn,2025-02-08,13:30,ENGLAND - LEAGUE TWO,Bradford City,Harrogate,ROUND 31,1.57,4.0,5.25,1.44,2.63,1.06,9.5,1.33,3.25,2.05,1.75,2.1,1.67
35,35,AcEDCREk,2025-02-08,13:30,ENGLAND - LEAGUE TWO,Swindon,Port Vale,ROUND 31,2.25,3.3,3.0,1.4,2.75,1.06,10.0,1.3,3.4,2.05,1.8,1.73,2.0
36,36,4rOmeLhB,2025-02-08,13:45,URUGUAY - LIGA AUF URUGUAYA,Liverpool M.,Miramar,APERTURA ,1.85,3.1,4.1,1.5,2.5,1.07,9.0,1.36,3.0,2.2,1.65,2.0,1.73
37,37,fuXTYBQp,2025-02-08,14:00,SPAIN - LALIGA,Celta Vigo,Betis,ROUND 23,2.3,3.4,3.0,1.44,2.63,1.06,9.5,1.33,3.4,2.08,1.82,1.8,1.95
38,38,p860pa0f,2025-02-08,14:00,BULGARIA - PARVA LIGA,Cherno More,Lok. Plovdiv,ROUND 20,1.45,4.1,7.5,1.44,2.63,1.07,8.5,1.36,3.0,2.1,1.7,2.38,1.53
39,39,f9Uo81Rs,2025-02-08,14:00,FRANCE - LIGUE 2,AC Ajaccio,Guingamp,ROUND 22,2.9,2.9,2.63,1.57,2.25,1.11,6.5,1.53,2.38,2.7,1.44,2.1,1.67
40,40,rXumAlcS,2025-02-08,14:00,FRANCE - LIGUE 2,Lorient,Amiens,ROUND 22,1.4,4.33,8.5,1.36,3.0,1.04,13.0,1.22,4.0,1.8,2.0,2.1,1.67
41,41,SdTYVLoJ,2025-02-08,14:00,GERMANY - 3. LIGA,Aue,Alemannia Aachen,ROUND 23,2.55,3.25,2.6,1.4,2.75,1.06,10.0,1.3,3.4,2.03,1.83,1.73,2.0
42,42,8h6LgPwQ,2025-02-08,14:00,GERMANY - 3. LIGA,Cottbus,Wehen,ROUND 23,1.85,3.75,3.7,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,1.62,2.2
43,43,Ego0nsWa,2025-02-08,14:00,GERMANY - 3. LIGA,RW Essen,Unterhaching,ROUND 23,1.6,4.2,4.75,1.3,3.4,1.03,15.0,1.18,4.5,1.6,2.3,1.67,2.1
44,44,O4WHZ3nf,2025-02-08,14:00,GERMANY - 3. LIGA,Saarbrucken,Mannheim,ROUND 23,1.8,3.6,3.8,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,1.8,1.91
45,45,rZxHraVO,2025-02-08,14:00,GERMANY - 3. LIGA,Stuttgart II,SG Dynamo Dresden,ROUND 23,3.8,3.75,1.8,1.3,3.4,1.03,15.0,1.18,4.5,1.6,2.3,1.57,2.25
46,46,hQRAMHc4,2025-02-08,14:00,ISRAEL - LIGAT HA'AL,Netanya,Hapoel Jerusalem,ROUND 22,1.8,3.3,3.8,1.4,2.75,1.05,11.0,1.3,3.4,2.03,1.83,1.83,1.83
47,47,82k8Qw1T,2025-02-08,14:00,SERBIA - SUPER LIGA,Mladost,TSC,ROUND 22,3.7,3.3,1.83,1.38,2.8,1.03,9.0,1.3,3.2,1.91,1.8,1.83,1.85
48,48,KKHO3VAL,2025-02-08,14:00,SPAIN - LALIGA2,Racing Club Ferrol,Castellon,ROUND 26,2.8,3.0,2.7,1.44,2.63,1.07,8.5,1.36,3.0,2.1,1.7,1.83,1.83
49,49,MRdLweng,2025-02-08,14:00,TURKEY - SUPER LIG,Kayserispor,Konyaspor,ROUND 23,2.45,3.4,2.8,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,1.73,2.0
50,50,CnrUsz3K,2025-02-08,14:00,TURKEY - 1. LIG,Adanaspor AS,Manisa FK,ROUND 23,2.55,3.2,2.6,1.44,2.63,1.06,9.5,1.3,3.4,2.05,1.75,1.8,1.91
51,51,2HM8zhef,2025-02-08,14:00,TURKEY - 1. LIG,Sakaryaspor,Corum,ROUND 23,2.1,3.25,3.25,1.4,2.75,1.06,9.5,1.3,3.4,2.0,1.8,1.8,1.91
52,52,K8Xh7X6T,2025-02-08,14:30,HUNGARY - OTP BANK LIGA,Nyiregyhaza,Kecskemeti TE,ROUND 19,1.91,3.5,3.7,1.44,2.63,1.06,9.5,1.3,3.4,2.05,1.8,1.83,1.83
53,53,xb3DXM7K,2025-02-08,14:45,POLAND - EKSTRAKLASA,Radomiak Radom,Slask Wroclaw,ROUND 20,2.2,3.4,3.2,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,1.8,1.95
54,54,UVds31wH,2025-02-08,14:55,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Kholood,Al Riyadh,ROUND 19,2.45,3.4,2.7,1.4,2.75,1.05,8.5,1.29,3.5,1.9,1.9,1.73,2.0
55,55,vTz6zfqI,2025-02-08,15:00,ITALY - SERIE A,Verona,Atalanta,ROUND 24,6.25,4.1,1.53,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.8,1.95
56,56,6elMDTgC,2025-02-08,15:00,CROATIA - HNL,Gorica,Osijek,ROUND 21,3.1,3.2,2.15,1.44,2.63,1.06,9.5,1.3,3.4,2.05,1.75,1.8,1.91
57,57,0IDkXaIt,2025-02-08,15:00,EGYPT - PREMIER LEAGUE,Al Ittihad,Al Masry,ROUND 12,3.8,2.8,2.05,1.64,2.1,1.1,5.3,1.57,2.16,2.95,1.32,2.38,1.47
58,58,C8ebdYUa,2025-02-08,15:00,INDIA - ISL,East Bengal,Chennaiyin,ROUND 21,2.1,3.4,2.9,1.3,3.4,1.03,15.0,1.17,5.0,1.6,2.3,1.53,2.38
59,59,0zV7SNvg,2025-02-08,15:00,ITALY - SERIE B,Cosenza,Carrarese,ROUND 25,2.3,3.0,3.4,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,1.95,1.8
60,60,UFMOOuvI,2025-02-08,15:00,ITALY - SERIE B,Frosinone,Catanzaro,ROUND 25,2.5,3.0,2.9,1.5,2.5,1.08,7.5,1.4,2.75,2.3,1.6,1.95,1.8
61,61,t85tsNgn,2025-02-08,15:00,ITALY - SERIE B,Mantova,Sassuolo,ROUND 25,4.75,3.6,1.73,1.36,3.0,1.04,13.0,1.22,4.0,1.73,2.08,1.7,2.05
62,62,EL3lu1Ob,2025-02-08,15:00,ITALY - SERIE B,Pisa,Cittadella,ROUND 25,1.65,3.7,5.25,1.5,2.5,1.07,9.0,1.4,2.75,2.2,1.65,2.1,1.67
63,63,OvwRcATH,2025-02-08,15:00,PORTUGAL - LIGA PORTUGAL 2,Felgueiras,Tondela,ROUND 21,2.5,2.75,2.9,1.44,2.63,1.08,8.0,1.36,3.0,2.2,1.65,1.8,1.91
64,64,0lpDiQUI,2025-02-08,15:00,ROMANIA - SUPERLIGA,Unirea Slobozia,Univ. Craiova,ROUND 26,6.0,3.6,1.55,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,2.0,1.73
65,65,0AZCKln4,2025-02-08,15:00,SLOVENIA - PRVA LIGA,Celje,Maribor,ROUND 20,2.18,3.3,2.88,1.3,3.2,1.03,13.0,1.19,4.35,1.67,2.1,1.54,2.35
66,66,CUvadW1s,2025-02-08,15:30,GERMANY - BUNDESLIGA,Dortmund,Stuttgart,ROUND 21,1.85,3.8,3.9,1.25,3.75,1.03,17.0,1.14,5.5,1.5,2.63,1.5,2.5
67,67,tAWFhl16,2025-02-08,15:30,GERMANY - BUNDESLIGA,Freiburg,Heidenheim,ROUND 21,1.67,3.8,4.75,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.7,2.05
68,68,prw7fAWg,2025-02-08,15:30,GERMANY - BUNDESLIGA,Hoffenheim,Union Berlin,ROUND 21,2.2,3.5,3.2,1.36,3.0,1.05,11.0,1.25,4.0,1.8,2.0,1.67,2.1
69,69,CnjZcqwn,2025-02-08,15:30,GERMANY - BUNDESLIGA,Mainz,Augsburg,ROUND 21,1.75,3.5,5.0,1.4,2.75,1.06,10.0,1.3,3.5,2.04,1.86,1.91,1.91
70,70,YHlNjSVI,2025-02-08,15:30,GERMANY - BUNDESLIGA,Wolfsburg,Bayer Leverkusen,ROUND 21,4.33,3.6,1.8,1.3,3.4,1.03,15.0,1.2,4.5,1.62,2.3,1.57,2.25
71,71,EDibjVuf,2025-02-08,15:30,SLOVAKIA - NIKE LIGA,Banska Bystrica,Trnava,ROUND 19,3.9,3.1,1.88,1.36,2.85,1.06,8.0,1.27,3.45,1.94,1.78,1.74,1.98
72,72,Auo7l9A6,2025-02-08,15:30,SLOVAKIA - NIKE LIGA,Dun. Streda,Skalica,ROUND 19,1.48,4.2,5.1,1.33,3.0,1.04,9.5,1.22,3.95,1.76,1.96,1.93,1.79
73,73,rgqFnmuJ,2025-02-08,15:30,SLOVAKIA - NIKE LIGA,Michalovce,Podbrezova,ROUND 19,2.28,3.2,2.8,1.36,2.9,1.05,9.0,1.24,3.7,1.84,1.87,1.66,2.1
74,74,4pHj2jn4,2025-02-08,15:30,WALES - CYMRU PREMIER,Newtown,Barry,RELEGATION GROUP ,2.45,3.75,2.45,1.26,3.4,1.02,14.0,1.19,4.35,1.67,2.1,1.6,2.23
75,75,4livNB5t,2025-02-08,15:30,WALES - CYMRU PREMIER,Caernarfon,Haverfordwest,CHAMPIONSHIP GROUP ,3.25,3.35,2.1,1.3,3.1,1.04,11.5,1.23,3.85,1.8,1.93,1.64,2.14
76,76,CEfnLkzg,2025-02-08,15:30,WALES - CYMRU PREMIER,Cardiff Metropolitan,Bala,CHAMPIONSHIP GROUP ,2.5,3.25,2.65,1.36,2.85,1.05,9.5,1.29,3.35,2.0,1.74,1.78,1.95
77,77,Mqt0qOtS,2025-02-08,16:00,BELGIUM - JUPILER PRO LEAGUE,Club Brugge KV,Leuven,ROUND 25,1.33,5.0,9.5,1.3,3.4,1.03,15.0,1.2,4.33,1.67,2.15,1.95,1.8
78,78,zZUYT6om,2025-02-08,16:00,BELGIUM - CHALLENGER PRO LEAGUE,RFC Liege,Francs Borains,ROUND 21,2.5,3.5,2.5,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,1.57,2.25
79,79,xbDea3zG,2025-02-08,16:00,CZECH REPUBLIC - CHANCE LIGA,Dukla Prague,Karvina,ROUND 21,2.9,3.4,2.2,1.36,3.0,1.04,13.0,1.25,3.75,1.85,2.0,1.67,2.1
80,80,xpYMp4LM,2025-02-08,16:00,CZECH REPUBLIC - CHANCE LIGA,FK Pardubice,Slavia Prague,ROUND 21,15.0,7.0,1.14,1.25,3.75,1.03,17.0,1.17,5.0,1.53,2.4,2.5,1.5
81,81,ryW9nkzH,2025-02-08,16:00,ENGLAND - CHAMPIONSHIP,Norwich,Derby,ROUND 31,1.62,4.1,5.25,1.4,2.75,1.05,11.0,1.29,3.75,1.93,1.93,1.91,1.8
82,82,EHFT2AKc,2025-02-08,16:00,ENGLAND - CHAMPIONSHIP,Sheffield Utd,Portsmouth,ROUND 31,1.48,4.5,6.0,1.36,3.0,1.05,11.0,1.29,3.75,1.85,2.0,2.0,1.73
83,83,AVumtwSs,2025-02-08,16:00,ENGLAND - LEAGUE ONE,Bolton,Crawley,ROUND 31,1.4,5.0,6.5,1.29,3.5,1.03,17.0,1.17,5.0,1.53,2.4,1.75,2.0
84,84,6cZevHdf,2025-02-08,16:00,ENGLAND - LEAGUE ONE,Burton,Blackpool,ROUND 31,3.3,3.4,2.1,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,1.75,2.0
85,85,nRXcbxlQ,2025-02-08,16:00,ENGLAND - LEAGUE ONE,Huddersfield,Reading,ROUND 31,1.48,4.5,6.0,1.33,3.25,1.04,13.0,1.22,4.0,1.7,2.1,1.91,1.91
86,86,Wb9UhGBm,2025-02-08,16:00,ENGLAND - LEAGUE ONE,Lincoln,Cambridge Utd,ROUND 31,1.75,3.4,5.0,1.44,2.63,1.07,9.0,1.33,3.25,2.1,1.7,1.95,1.8
87,87,844gmCuP,2025-02-08,16:00,ENGLAND - LEAGUE ONE,Rotherham,Shrewsbury,ROUND 31,1.62,3.7,5.5,1.44,2.63,1.05,11.0,1.3,3.4,2.0,1.85,2.0,1.75
88,88,vyyX3cWH,2025-02-08,16:00,ENGLAND - LEAGUE TWO,Accrington,AFC Wimbledon,ROUND 31,3.4,3.2,2.1,1.53,2.38,1.08,8.0,1.44,2.63,2.35,1.57,2.0,1.73
89,89,ClZv2y1U,2025-02-08,16:00,ENGLAND - LEAGUE TWO,Barrow,Gillingham,ROUND 31,2.1,3.0,3.7,1.57,2.25,1.1,7.0,1.44,2.63,2.4,1.53,2.1,1.67
90,90,4xB5IdoB,2025-02-08,16:00,ENGLAND - LEAGUE TWO,Colchester,Walsall,ROUND 31,3.1,3.1,2.35,1.5,2.5,1.07,9.0,1.4,2.75,2.25,1.62,1.91,1.8
91,91,O4dmNrLt,2025-02-08,16:00,ENGLAND - LEAGUE TWO,Crewe,Newport,ROUND 31,1.53,4.0,5.75,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,1.91,1.8
92,92,Ayww0lVq,2025-02-08,16:00,ENGLAND - LEAGUE TWO,Fleetwood,Cheltenham,ROUND 31,2.0,3.3,3.7,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,1.83,1.83
93,93,63WobSad,2025-02-08,16:00,ENGLAND - LEAGUE TWO,Grimsby,Carlisle,ROUND 31,2.25,3.3,3.1,1.4,2.75,1.06,10.0,1.29,3.5,2.0,1.85,1.73,2.0
94,94,bcJXLVi3,2025-02-08,16:00,ENGLAND - LEAGUE TWO,MK Dons,Bromley,ROUND 31,2.2,3.3,3.1,1.36,3.0,1.05,11.0,1.29,3.5,1.98,1.88,1.67,2.1
95,95,IaZYJ9MF,2025-02-08,16:00,ENGLAND - LEAGUE TWO,Notts Co,Morecambe,ROUND 31,1.42,4.33,7.0,1.3,3.4,1.04,13.0,1.2,4.33,1.67,2.15,1.83,1.83
96,96,QPxsImiS,2025-02-08,16:00,ENGLAND - LEAGUE TWO,Salford,Tranmere,ROUND 31,1.7,3.6,4.75,1.4,2.75,1.06,10.0,1.3,3.4,2.03,1.83,1.91,1.8
97,97,pWWMtWCb,2025-02-08,16:00,GREECE - SUPER LEAGUE,Volos,Panetolikos,ROUND 22,2.38,2.88,3.6,1.62,2.2,1.13,6.0,1.53,2.38,2.7,1.44,2.1,1.67
98,98,rcRC6NzP,2025-02-08,16:00,MOROCCO - BOTOLA PRO,Maghreb Fez,COD Meknes,ROUND 20,1.73,3.1,4.75,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,2.25,1.57
99,99,AsEcfCUH,2025-02-08,16:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Carrick Rangers,Coleraine,ROUND 28,2.95,3.4,2.14,1.34,3.0,1.04,11.0,1.27,3.55,1.93,1.83,1.77,1.97
100,100,KhsGCgpn,2025-02-08,16:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Glentoran,Dungannon,ROUND 28,1.71,3.85,3.95,1.3,3.15,1.04,12.5,1.25,3.75,1.86,1.89,1.86,1.87
101,101,SIpOAXEb,2025-02-08,16:00,NORTHERN IRELAND - NIFL PREMIERSHIP,Larne,Crusaders,ROUND 28,1.65,3.75,4.3,1.35,2.9,1.05,10.5,1.32,3.25,2.07,1.71,2.07,1.68
102,102,Gh8kfw0M,2025-02-08,16:00,SCOTLAND - CHAMPIONSHIP,Falkirk,Partick Thistle,ROUND 26,1.6,3.7,5.0,1.36,3.0,1.04,9.0,1.22,4.0,1.75,2.05,1.8,1.91
103,103,2NT7TGl5,2025-02-08,16:15,SPAIN - LALIGA,Ath Bilbao,Girona,ROUND 23,1.73,3.7,5.0,1.44,2.63,1.06,9.5,1.36,3.2,2.1,1.73,2.0,1.75
104,104,h8tUsll2,2025-02-08,16:15,SPAIN - LALIGA2,Granada CF,Mirandes,ROUND 26,1.75,3.4,5.0,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,2.2,1.62
105,105,lvbrDYKF,2025-02-08,16:30,NETHERLANDS - EREDIVISIE,Heracles,G.A. Eagles,ROUND 22,3.2,3.7,2.1,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,1.57,2.25
106,106,ncUYtoBa,2025-02-08,16:30,BULGARIA - PARVA LIGA,Slavia Sofia,CSKA Sofia,ROUND 20,4.75,3.7,1.7,1.44,2.63,1.06,9.5,1.33,3.25,2.05,1.75,1.91,1.8
107,107,WUHQ22Gt,2025-02-08,16:30,GERMANY - 3. LIGA,Munich 1860,Ingolstadt,ROUND 23,2.6,3.3,2.5,1.36,3.0,1.05,11.0,1.25,3.75,1.85,2.0,1.62,2.2
108,108,44oG0zyo,2025-02-08,16:30,ISRAEL - LIGAT HA'AL,Beitar Jerusalem,Hapoel Hadera,ROUND 22,1.29,4.75,8.0,1.3,3.4,1.03,15.0,1.18,4.5,1.6,2.3,2.0,1.73
109,109,EmAGsnVj,2025-02-08,16:30,NETHERLANDS - EERSTE DIVISIE,Helmond,Dordrecht,ROUND 25,2.6,3.3,2.63,1.33,3.25,1.03,15.0,1.18,4.5,1.62,2.25,1.53,2.38
110,110,Yq1Qvrzn,2025-02-08,16:30,PORTUGAL - LIGA PORTUGAL,AVS,Santa Clara,ROUND 21,4.2,3.1,1.95,1.62,2.2,1.13,6.0,1.53,2.38,2.7,1.44,2.38,1.53
111,111,UqO27N0E,2025-02-08,16:30,PORTUGAL - LIGA PORTUGAL 2,Maritimo,Portimonense,ROUND 21,1.75,3.5,4.1,1.5,2.5,1.07,9.0,1.4,2.75,2.25,1.62,2.1,1.67
112,112,x23ahpPb,2025-02-08,16:40,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Okhdood,Al Ettifaq,ROUND 19,2.63,3.4,2.4,1.36,3.0,1.02,12.0,1.25,3.75,1.8,2.0,1.67,2.1
113,113,6L7zTClA,2025-02-08,17:00,FRANCE - LIGUE 1,Nice,Lens,ROUND 21,2.35,3.3,3.1,1.36,3.0,1.05,11.0,1.25,4.0,1.89,2.01,1.67,2.1
114,114,UeEMFDcT,2025-02-08,17:00,AUSTRIA - BUNDESLIGA,Altach,Grazer AK,ROUND 17,2.45,3.4,2.8,1.44,2.63,1.06,9.5,1.3,3.4,2.05,1.8,1.8,1.95
115,115,YTKDHZSG,2025-02-08,17:00,AUSTRIA - BUNDESLIGA,SK Rapid,Wolfsberger AC,ROUND 17,1.73,3.8,4.5,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,1.7,2.05
116,116,I3aJNhiA,2025-02-08,17:00,HUNGARY - OTP BANK LIGA,Paks,Fehervar FC,ROUND 19,1.95,3.6,3.5,1.33,3.25,1.04,13.0,1.22,4.0,1.7,2.1,1.62,2.2
117,117,lhLJKeSG,2025-02-08,17:00,ISRAEL - LIGAT HA'AL,Ironi Tiberias,Maccabi Petah Tikva,ROUND 22,2.5,2.88,2.8,1.53,2.38,1.1,7.0,1.4,2.75,2.35,1.57,1.91,1.8
118,118,YFBy8IrB,2025-02-08,17:00,ISRAEL - LIGAT HA'AL,Sakhnin,Maccabi Bnei Raina,ROUND 22,3.1,2.88,2.25,1.53,2.38,1.08,8.0,1.44,2.63,2.4,1.53,2.0,1.73
119,119,lEbDuHHt,2025-02-08,17:00,TURKEY - SUPER LIG,Sivasspor,Besiktas,ROUND 23,3.4,3.6,2.05,1.33,3.25,1.04,13.0,1.22,4.0,1.7,2.1,1.62,2.2
120,120,69JPW9fJ,2025-02-08,17:00,TURKEY - 1. LIG,Kocaelispor,Amedspor,ROUND 23,1.8,3.3,4.2,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,1.91,1.8
