,League,Date,Time,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over15,HT_Odd_Under15,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
14,BRAZIL - SERIE A BETANO,2025-04-14,01:30,Atletico-MG,Vitoria, ROUND 3,1.55,3.8,6.5,1.43,2.6,3.1,1.3,1.06,8.0,1.38,2.9,2.15,1.63,2.15,1.6
15,PERU - LIGA 1,2025-04-14,02:00,U. de Deportes,FBC Melgar, APERTURA,1.78,3.2,4.7,1.43,2.65,2.9,1.35,1.04,8.5,1.3,3.2,2.0,1.7,1.9,1.78
16,VENEZUELA - LIGA FUTVE,2025-04-14,02:00,Puerto Cabello,Dep. Tachira, APERTURA,3.05,2.8,2.35,1.55,2.25,3.6,1.25,1.09,5.75,1.5,2.4,2.5,1.45,2.1,1.65
17,COLOMBIA - PRIMERA A,2025-04-14,03:10,Bucaramanga,Fortaleza, APERTURA,1.65,3.5,5.0,1.48,2.45,3.25,1.28,1.07,7.0,1.4,2.65,2.3,1.55,2.2,1.58
18,TURKEY - 1. LIG,2025-04-14,13:00,Bandirmaspor,Igdir FK, ROUND 34,2.25,3.1,2.8,1.35,2.9,2.8,1.38,1.04,8.5,1.28,3.3,1.95,1.75,1.7,2.0
19,UKRAINE - PREMIER LEAGUE,2025-04-14,14:30,Inhulets,Karpaty Lviv, ROUND 24,5.5,4.0,1.5,1.48,2.45,3.25,1.28,1.06,7.25,1.4,2.65,2.3,1.53,2.4,1.5
20,SERBIA - SUPER LIGA,2025-04-14,16:00,Napredak,Tekstilac Odzaci, RELEGATION GROUP,1.75,3.25,4.0,1.38,2.7,2.85,1.35,1.03,9.0,1.3,3.15,1.95,1.7,1.85,1.83
21,TURKEY - 1. LIG,2025-04-14,16:00,Umraniyespor,Erokspor, ROUND 34,2.1,3.25,2.9,1.33,3.0,2.6,1.43,1.04,8.5,1.23,3.7,1.75,1.95,1.6,2.15
22,BULGARIA - PARVA LIGA,2025-04-14,16:30,Slavia Sofia,Botev Vratsa, ROUND 29,1.55,3.65,5.75,1.4,2.75,3.1,1.33,1.03,8.0,1.3,3.05,2.05,1.65,2.05,1.68
23,ROMANIA - SUPERLIGA,2025-04-14,16:30,FC Botosani,Otelul, RELEGATION GROUP,2.0,3.0,3.8,1.5,2.4,3.5,1.25,1.08,6.25,1.45,2.5,2.5,1.45,2.1,1.63
24,LATVIA - VIRSLIGA,2025-04-14,17:00,FK Liepaja,Jelgava, ROUND 7,1.45,4.0,5.5,1.3,3.1,2.45,1.48,1.04,11.0,1.2,3.75,1.65,2.0,1.8,1.85
25,SLOVENIA - PRVA LIGA,2025-04-14,17:30,Domzale,Radomlje, ROUND 30,2.4,3.35,2.75,1.3,3.1,2.55,1.43,1.03,9.5,1.23,3.75,1.8,1.9,1.6,2.15
26,ISRAEL - LIGAT HA'AL,2025-04-14,18:00,Netanya,Hapoel Haifa, CHAMPIONSHIP GROUP,2.2,3.25,2.9,1.33,3.0,2.6,1.4,1.04,8.5,1.25,3.5,1.8,1.9,1.6,2.05
27,SERBIA - SUPER LIGA,2025-04-14,18:00,Zeleznicar Pancevo,Jedinstvo U., RELEGATION GROUP,1.43,4.4,5.0,1.35,2.9,2.65,1.4,1.03,9.5,1.25,3.5,1.85,1.85,2.0,1.7
28,ISRAEL - LIGAT HA'AL,2025-04-14,18:45,H. Beer Sheva,Beitar Jerusalem, CHAMPIONSHIP GROUP,1.73,3.55,3.75,1.33,3.0,2.35,1.5,1.04,8.5,1.18,4.3,1.6,2.15,1.55,2.2
29,BULGARIA - PARVA LIGA,2025-04-14,19:00,Hebar,Ludogorets, ROUND 29,12.0,6.25,1.16,1.28,3.25,2.5,1.48,1.01,10.0,1.18,4.0,1.63,2.1,2.4,1.5
30,DENMARK - SUPERLIGA,2025-04-14,19:00,Sonderjyske,Vejle, RELEGATION GROUP,2.4,3.3,2.75,1.33,3.0,2.65,1.4,1.03,9.5,1.25,3.5,1.8,1.9,1.63,2.15
31,MOROCCO - BOTOLA PRO,2025-04-14,19:00,Moghreb Tetouan,IR Tanger, ROUND 26,2.9,3.15,2.25,1.35,2.8,2.75,1.38,1.03,8.5,1.28,3.3,1.88,1.8,1.7,2.0
32,POLAND - EKSTRAKLASA,2025-04-14,19:00,Lechia Gdansk,Stal Mielec, ROUND 28,2.1,3.35,3.2,1.3,3.1,2.5,1.45,1.03,10.0,1.23,4.0,1.75,2.0,1.58,2.25
33,SWEDEN - ALLSVENSKAN,2025-04-14,19:00,Halmstad,Oster, ROUND 3,2.65,3.15,2.65,1.38,2.75,3.0,1.33,1.04,8.5,1.3,3.2,2.0,1.7,1.75,1.95
34,SWEDEN - SUPERETTAN,2025-04-14,19:00,Vasteras SK,Falkenberg, ROUND 3,1.45,4.1,5.25,1.3,3.2,2.6,1.43,1.01,11.0,1.23,3.75,1.73,2.0,1.85,1.83
35,TURKEY - SUPER LIG,2025-04-14,19:00,Eyupspor,Adana Demirspor, ROUND 31,1.18,7.5,13.0,1.16,4.2,1.83,1.8,1.01,20.0,1.07,7.0,1.3,3.15,1.88,1.83
36,TURKEY - 1. LIG,2025-04-14,19:00,Adanaspor AS,Erzurumspor, ROUND 34,5.5,3.95,1.45,1.33,3.0,2.7,1.4,1.02,10.0,1.23,3.7,1.8,1.9,1.93,1.75
37,TURKEY - 1. LIG,2025-04-14,19:00,Kocaelispor,Yeni Malatyaspor, ROUND 34,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
38,SWEDEN - ALLSVENSKAN,2025-04-14,19:10,AIK,Malmo FF, ROUND 3,3.55,3.1,2.1,1.43,2.65,3.2,1.3,1.05,7.75,1.35,2.95,2.15,1.6,1.88,1.83
39,ISRAEL - LIGAT HA'AL,2025-04-14,19:30,Maccabi Tel Aviv,Maccabi Haifa, CHAMPIONSHIP GROUP,1.73,3.7,3.7,1.25,3.5,2.1,1.63,1.02,10.0,1.12,5.25,1.45,2.5,1.4,2.6
40,ROMANIA - SUPERLIGA,2025-04-14,19:30,CFR Cluj,FC Rapid Bucuresti, CHAMPIONSHIP GROUP,1.53,3.7,5.75,1.35,2.9,2.9,1.35,1.04,9.0,1.28,3.3,1.95,1.75,1.95,1.75
41,NETHERLANDS - EERSTE DIVISIE,2025-04-14,20:00,Jong Ajax,Vitesse, ROUND 34,2.8,3.8,2.15,1.23,3.7,2.05,1.68,1.02,14.0,1.11,5.25,1.43,2.55,1.4,2.7
42,NETHERLANDS - EERSTE DIVISIE,2025-04-14,20:00,Jong AZ,FC Volendam, ROUND 34,3.45,3.95,1.83,1.2,3.8,2.05,1.68,1.01,15.5,1.09,5.75,1.4,2.7,1.38,2.8
43,NETHERLANDS - EERSTE DIVISIE,2025-04-14,20:00,Jong PSV,Maastricht, ROUND 34,2.1,3.85,2.85,1.2,4.0,1.95,1.75,1.01,16.5,1.07,6.5,1.33,3.0,1.3,3.1
44,ARGENTINA - TORNEO BETANO,2025-04-14,20:30,Aldosivi,Racing Club, APERTURA,3.35,3.4,2.1,1.38,2.8,2.9,1.35,1.05,8.5,1.28,3.3,2.0,1.7,1.75,2.0
45,SPAIN - LALIGA2,2025-04-14,20:30,Huesca,Malaga, ROUND 35,1.95,2.95,4.0,1.55,2.3,3.6,1.25,1.09,6.0,1.5,2.4,2.65,1.43,2.2,1.58
46,URUGUAY - LIGA AUF URUGUAYA,2025-04-14,20:30,Racing Montevideo,Liverpool M., APERTURA,2.7,2.9,2.65,1.5,2.35,3.35,1.28,1.08,6.5,1.43,2.6,2.35,1.53,1.95,1.73
47,ITALY - SERIE A,2025-04-14,20:45,Napoli,Empoli, ROUND 32,1.33,5.0,10.0,1.33,3.0,2.65,1.4,1.02,13.0,1.25,3.9,1.88,1.9,2.15,1.65
48,FRANCE - LIGUE 2,2025-04-14,20:45,Bastia,Laval, ROUND 30,1.7,3.55,5.0,1.4,2.6,3.05,1.3,1.06,8.0,1.33,3.0,2.15,1.63,1.95,1.75
49,ENGLAND - PREMIER LEAGUE,2025-04-14,21:00,Bournemouth,Fulham, ROUND 32,2.15,3.55,3.35,1.35,2.9,2.4,1.5,1.02,12.0,1.2,4.1,1.68,2.15,1.58,2.3
50,SPAIN - LALIGA,2025-04-14,21:00,Atl. Madrid,Valladolid, ROUND 31,1.14,8.5,20.0,1.2,3.85,2.05,1.65,1.01,18.5,1.13,5.5,1.43,2.8,2.5,1.5
51,CHILE - LIGA DE PRIMERA,2025-04-14,21:00,Palestino,Union La Calera, ROUND 7,1.9,3.4,3.9,1.35,2.8,2.95,1.33,1.03,8.5,1.3,3.2,1.95,1.73,1.83,1.88
52,COLOMBIA - PRIMERA B,2025-04-14,21:00,Atletico F.C.,Real Santander, APERTURA,2.6,3.0,2.55,1.43,2.55,3.1,1.3,1.03,8.0,1.33,2.9,2.1,1.65,1.83,1.85
53,ECUADOR - LIGA PRO,2025-04-14,21:00,Mushuc Runa,LDU Quito, ROUND 8,3.55,3.55,1.9,1.35,2.85,2.8,1.38,1.04,8.5,1.25,3.4,1.85,1.83,1.7,2.0
54,ENGLAND - CHAMPIONSHIP,2025-04-14,21:00,Hull,Coventry, ROUND 42,2.6,3.25,2.7,1.43,2.75,2.85,1.4,1.04,8.5,1.3,3.2,1.95,1.75,1.68,2.05
55,ICELAND - BESTA DEILD KARLA,2025-04-14,21:15,KR Reykjavik,Valur, ROUND 2,3.1,3.95,1.9,1.16,4.5,1.8,1.9,1.01,1.01,1.06,7.5,1.25,3.45,1.25,3.45
56,ICELAND - BESTA DEILD KARLA,2025-04-14,21:15,Stjarnan,Akranes, ROUND 2,1.85,3.65,3.45,1.2,3.8,2.05,1.68,1.02,16.0,1.11,5.5,1.4,2.65,1.38,2.8
57,PORTUGAL - LIGA PORTUGAL 2,2025-04-14,21:15,Mafra,Penafiel, ROUND 29,2.35,3.05,2.8,1.4,2.65,3.2,1.28,1.05,7.5,1.35,2.95,2.15,1.6,1.8,1.8
58,ARGENTINA - TORNEO BETANO,2025-04-14,23:00,Central Cordoba,Huracan, APERTURA,2.6,2.85,3.0,1.55,2.25,3.5,1.25,1.11,5.75,1.55,2.25,2.75,1.43,2.15,1.65
59,COLOMBIA - PRIMERA B,2025-04-14,23:00,Tigres,Boca Juniors, APERTURA,1.75,3.2,4.7,1.5,2.4,3.3,1.28,1.07,6.5,1.43,2.6,2.35,1.5,2.2,1.6
60,URUGUAY - LIGA AUF URUGUAYA,2025-04-14,23:00,Defensor Sp.,CA Cerro, APERTURA,1.75,3.3,4.6,1.5,2.4,3.3,1.28,1.07,7.0,1.4,2.6,2.3,1.55,2.15,1.6
61,BOLIVIA - DIVISION PROFESIONAL,2025-04-14,23:30,Nacional Potosi,Guabira, ROUND 3,1.28,5.0,8.5,1.25,3.6,2.1,1.63,1.01,1.01,1.12,5.25,1.45,2.5,1.78,1.9
62,ECUADOR - LIGA PRO,2025-04-14,23:30,EL Nacional,Ind. del Valle, ROUND 8,3.8,3.35,1.93,1.43,2.65,3.0,1.35,1.05,7.75,1.3,3.1,2.05,1.68,1.83,1.88
63,PARAGUAY - COPA DE PRIMERA,2025-04-14,23:30,Recoleta,Libertad Asuncion, APERTURA,4.3,3.4,1.75,1.4,2.7,3.05,1.3,1.04,7.75,1.33,3.0,2.05,1.65,1.9,1.73
