,League,Date,Time,Round,Home,Away,HT_Odd_H,HT_Odd_D,HT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over15,HT_Odd_Under15,HT_Odd_Over25,HT_Odd_Under25,HT_Odd_BTTS_Yes,HT_Odd_BTTS_No,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Lay_Home,FT_Odd_Lay_Draw,FT_Odd_Lay_Away,Pre_Match_Home_Expected_Goals,Pre_Match_Away_Expected_Goals,Pre_Match_Total_Expected_Goals,BTTS_First_Half_Potential,BTTS_Second_Half_Potential,BTTS_Potential,Pre_Match_Home_Points_per_Game,Pre_Match_Home_Overall_Points_per_Game,Pre_Match_Away_Points_per_Game,Pre_Match_Away_Overall_Points_per_Game
10,South Korea K League 2,2025-06-22,12:00:00,17,Jeonnam Dragons,Gimpo Citizen,2.9,2.1,3.6,1.4,2.8,3.0,1.36,8.5,1.07,0,0,2.22,3.1,2.88,1.05,8.0,1.3,2.97,2.0,1.65,1.83,1.91,1.57,1.35,1.36,1.62,1.31,2.93,10,37,55,2.0,1.81,1.14,1.19
12,South Korea K League 2,2025-06-22,12:00:00,17,Gyeongnam,Suwon Bluewings,4.4,2.4,2.2,1.29,3.5,2.3,1.55,5.5,1.14,0,0,3.98,3.93,1.63,1.01,13.0,1.14,4.4,1.57,2.15,1.62,2.25,1.17,1.22,2.3,1.71,1.7,3.41,35,34,61,1.25,1.06,1.57,1.94
13,Vietnam V.League 1,2025-06-22,12:00:00,26,Công An Nhân Dân,Hai Phong,1.65,2.7,8.0,1.29,3.3,2.35,1.5,5.0,1.13,0,0,1.41,4.4,6.2,1.03,11.9,1.17,4.2,1.55,2.3,2.2,1.62,3.6,1.12,1.14,1.71,1.37,3.08,17,22,46,1.67,1.68,0.92,1.4
15,China China League One,2025-06-22,13:00:00,13,Shanghai Jiading,Dongguan United,2.45,1.93,4.8,1.5,2.35,3.3,1.28,8.9,1.05,0,0,1.83,3.0,4.49,1.07,6.25,1.41,2.6,2.45,1.52,2.2,1.6,1.87,1.25,1.33,1.17,0.82,1.99,10,17,27,1.67,1.17,0.6,0.83
14,China China League One,2025-06-22,13:00:00,13,Suzhou Dongwu,Shenzhen Juniors,2.08,2.1,5.5,1.35,2.95,2.5,1.45,6.25,1.07,0,0,1.52,3.75,5.7,1.04,9.0,1.24,3.9,1.77,1.93,1.77,1.87,2.38,1.18,1.23,1.56,1.22,2.78,25,27,44,1.8,1.42,0.0,1.25
16,China China League One,2025-06-22,13:30:00,13,Nanjing City,Qingdao Red Lions,2.6,1.95,4.5,1.46,2.5,3.1,1.3,7.5,1.05,0,0,1.94,3.06,3.91,1.08,7.0,1.37,2.8,2.33,1.54,1.97,1.72,1.8,1.21,1.32,1.35,0.93,2.28,17,25,50,0.83,1.0,0.83,0.67
17,Norway Eliteserien,2025-06-22,14:30:00,10,Vålerenga,Molde,3.0,2.3,3.25,1.33,3.25,2.5,1.5,6.0,1.13,0,0,2.37,3.29,2.54,1.04,10.0,1.22,4.0,1.59,2.2,1.62,2.2,1.53,1.28,1.44,2.19,1.51,3.7,23,25,48,1.0,1.1,1.4,1.1
18,Sweden Superettan,2025-06-22,15:00:00,13,Västerås SK,Brage,2.1,2.38,5.5,1.33,3.25,2.63,1.44,6.5,1.11,0,0,1.61,3.83,4.2,1.05,10.0,1.25,3.9,1.76,1.94,1.91,1.91,2.3,1.18,1.15,1.22,1.44,2.66,30,17,47,1.8,1.58,1.67,1.25
19,Sweden Superettan,2025-06-22,15:00:00,13,Utsikten,Östersunds FK,2.75,2.3,3.5,1.33,3.25,2.5,1.5,6.0,1.13,0,0,2.16,3.41,2.73,1.05,10.0,1.25,4.0,1.65,2.0,1.62,2.2,1.67,1.25,1.36,1.95,1.34,3.29,42,34,50,1.17,1.08,1.33,1.33
20,Belarus Vysheyshaya Liga,2025-06-22,15:30:00,0,Arsenal Dzyarzhynsk,Dinamo Minsk,6.11,2.33,2.03,1.33,2.93,2.78,1.36,6.85,1.04,0,0,5.22,4.3,1.54,1.01,9.55,1.27,3.25,1.9,1.8,2.03,1.7,1.12,0.0,1.21,0.0,0.0,0.0,17,21,38,1.0,1.0,1.25,2.3
27,Iceland Úrvalsdeild,2025-06-22,16:00:00,12,FH,Vestri,2.15,2.3,4.5,1.3,3.3,2.3,1.55,5.0,1.13,0,0,1.64,3.8,4.4,1.03,11.0,1.2,4.4,1.61,2.1,1.6,2.2,2.1,1.23,1.2,1.56,1.18,2.74,13,23,33,2.0,1.0,1.4,1.73
26,Sweden Damallsvenskan,2025-06-22,16:00:00,12,Malmö FF W,Brommapojkarna W,1.85,2.32,5.5,1.25,3.6,2.1,1.55,5.0,1.15,0,0,1.37,4.6,6.6,1.03,15.0,1.17,4.6,1.59,2.2,1.74,2.01,2.52,1.14,1.12,1.34,1.18,2.52,10,30,30,2.0,2.09,0.2,1.18
24,Sweden Damallsvenskan,2025-06-22,16:00:00,12,Alingsås,AIK Women,5.3,2.2,1.9,1.35,2.85,2.45,1.45,6.0,1.09,0,0,4.1,3.96,1.66,1.02,10.0,1.25,3.42,1.87,1.83,1.91,1.8,1.13,1.25,2.38,1.04,1.12,2.16,0,13,10,0.8,0.36,0.67,1.45
25,Sweden Damallsvenskan,2025-06-22,16:00:00,12,Norrköping W,Hammarby,5.22,2.35,1.87,1.33,3.1,2.35,1.44,6.5,1.1,0,0,6.6,4.6,1.37,1.02,11.0,1.23,3.75,1.76,1.94,1.98,1.71,1.03,1.2,1.13,1.62,1.76,3.38,0,40,50,0.8,1.0,1.4,2.27
22,Faroe Islands Faroe Islands Premier League,2025-06-22,16:00:00,0,KÍ,B36,1.6,2.6,6.7,1.23,3.75,2.05,1.68,4.35,1.17,0,0,1.22,5.8,9.4,1.01,14.9,1.11,5.3,1.44,2.59,1.7,1.95,3.2,0.0,1.03,1.74,2.03,3.77,42,34,67,3.0,2.85,2.0,1.62
21,Faroe Islands Faroe Islands Premier League,2025-06-22,16:00:00,0,07 Vestur,HB,5.5,2.6,1.8,1.23,3.8,1.97,1.68,4.3,1.18,0,0,5.4,4.4,1.46,1.01,16.0,1.11,5.3,1.42,2.65,1.65,2.1,1.11,0.0,1.16,1.6,1.72,3.32,23,9,54,0.86,0.54,2.5,2.15
23,Sweden Damallsvenskan,2025-06-22,16:00:00,12,Djurgården W,Växjö,2.3,2.25,4.1,1.29,3.4,2.23,1.57,5.3,1.12,0,0,1.64,4.0,4.2,1.03,13.0,1.18,4.33,1.66,2.08,1.61,2.2,1.93,1.17,1.2,1.5,1.03,2.53,29,46,71,2.0,1.91,1.5,1.0
39,Uzbekistan Uzbekistan Super League,2025-06-22,17:00:00,0,Shortan,Termez Surkhon,4.2,1.88,2.77,1.55,2.25,3.4,1.25,10.0,1.05,0,0,3.3,3.15,2.08,1.08,6.2,1.45,2.5,2.37,1.48,2.17,1.64,1.23,0.0,1.28,1.48,1.48,2.96,0,29,37,0.6,0.5,0.17,1.17
35,Norway Eliteserien,2025-06-22,17:00:00,10,Sandefjord,Haugesund,1.8,2.63,7.0,1.25,3.75,2.25,1.57,5.5,1.14,0,0,1.34,4.5,6.5,1.01,17.0,1.17,5.0,1.5,2.48,1.8,1.95,2.9,1.16,1.1,2.07,0.95,3.02,23,33,55,3.0,1.67,0.0,0.1
38,Sweden Superettan,2025-06-22,17:00:00,13,Kalmar,Örgryte,2.2,2.5,4.5,1.29,3.5,2.25,1.57,5.5,1.14,0,0,1.48,3.71,5.7,1.04,11.0,1.2,4.75,1.53,2.25,1.57,2.25,2.15,1.2,1.18,2.01,1.64,3.65,50,10,60,3.0,2.17,0.6,1.83
37,Sweden Superettan,2025-06-22,17:00:00,13,Oddevold,Varberg,3.4,2.1,3.1,1.4,2.75,3.0,1.36,8.0,1.08,0,0,2.66,3.1,2.37,1.07,8.5,1.33,3.3,1.92,1.78,1.75,2.0,1.4,1.28,1.53,1.41,1.59,3.0,25,42,75,1.17,1.92,1.33,2.0
36,Norway Eliteserien,2025-06-22,17:00:00,10,Sarpsborg 08,Bryne,2.1,2.4,5.0,1.29,3.5,2.38,1.53,5.5,1.14,0,0,1.56,3.9,4.5,1.03,11.0,1.2,4.33,1.58,2.22,1.67,2.1,2.25,1.22,1.18,1.74,1.09,2.83,13,13,50,1.0,1.44,0.75,1.33
34,Norway Eliteserien,2025-06-22,17:00:00,10,HamKam,Tromsø,3.75,2.25,2.75,1.36,3.0,2.63,1.44,7.0,1.1,0,0,3.16,3.25,2.02,1.05,9.5,1.28,3.65,1.79,1.91,1.7,2.05,1.32,1.28,1.71,1.38,1.15,2.53,38,25,75,1.75,1.22,1.75,1.78
33,Kazakhstan Kazakhstan Premier League,2025-06-22,17:00:00,0,Aktobe,Astana,4.6,2.1,2.36,1.37,2.85,2.7,1.41,6.75,1.09,0,0,2.78,3.18,2.24,1.05,9.25,1.28,3.3,1.9,1.8,1.75,1.93,1.27,0.0,1.28,1.62,2.06,3.68,0,39,47,2.4,2.0,2.33,2.31
32,Norway Eliteserien,2025-06-22,17:00:00,10,Kristiansund,Rosenborg,4.75,2.4,2.2,1.3,3.4,2.38,1.53,6.0,1.13,0,0,4.2,3.78,1.62,1.04,10.0,1.2,4.33,1.56,2.27,1.67,2.1,1.21,1.23,2.05,1.44,1.21,2.65,13,10,23,0.75,1.18,2.0,2.0
31,Norway First Division,2025-06-22,17:00:00,12,Sogndal,Lyn,2.3,2.3,3.95,1.28,3.4,2.28,1.6,4.5,1.15,0,0,1.77,3.86,3.64,1.01,13.0,1.17,4.6,1.68,2.14,1.52,2.42,1.93,1.27,1.17,2.13,1.28,3.41,10,50,60,2.0,1.73,0.8,0.73
30,Uzbekistan Uzbekistan Super League,2025-06-22,17:00:00,0,Pakhtakor,Kokand-1912,1.65,2.45,9.5,1.3,3.1,2.58,1.44,6.0,1.11,0,0,1.3,4.8,8.2,1.01,10.0,1.22,4.2,1.67,2.0,2.2,1.6,3.6,0.0,1.14,1.88,1.15,3.03,10,20,37,2.0,1.58,0.8,1.0
29,Norway Eliteserien,2025-06-22,17:00:00,10,KFUM,Strømsgodset,2.75,2.2,3.75,1.36,3.0,2.63,1.44,7.0,1.1,0,0,2.08,3.39,2.9,1.05,9.5,1.28,3.55,1.86,1.84,1.7,2.05,1.65,1.29,1.35,1.15,1.67,2.82,25,50,75,0.75,0.56,1.5,0.67
28,Sweden Superettan,2025-06-22,17:00:00,13,Landskrona,Örebro,2.1,2.4,5.0,1.3,3.4,2.38,1.53,6.0,1.13,0,0,1.64,4.0,3.81,1.03,12.0,1.2,4.5,1.61,2.1,1.7,2.05,2.25,1.18,1.17,1.87,1.85,3.72,42,33,75,1.5,1.42,0.17,0.42
40,Belarus Vysheyshaya Liga,2025-06-22,17:30:00,0,Neman Grodno,Minsk,2.11,2.36,5.34,1.27,3.28,2.42,1.47,6.0,1.06,0,0,1.59,3.95,5.23,1.01,12.0,1.16,4.35,1.62,2.15,1.69,2.11,2.38,0.0,1.22,0.0,0.0,0.0,29,10,47,1.0,1.64,1.4,1.42
41,Argentina Prim B Nacional,2025-06-22,18:10:00,0,Atlanta,Alvarado,2.16,1.89,6.18,1.61,2.29,3.8,1.22,7.8,1.04,0,0,1.59,3.13,5.9,1.14,5.82,1.57,2.15,2.89,1.36,2.75,1.36,2.38,1.33,1.24,1.53,0.96,2.49,0,30,33,2.56,1.94,0.67,1.0
42,Argentina Prim B Nacional,2025-06-22,18:10:00,0,San Telmo,Chacarita Juniors,3.35,1.87,3.5,1.58,2.2,3.7,1.22,9.6,1.02,0,0,2.77,2.61,2.66,1.13,6.0,1.53,2.25,2.69,1.41,2.1,1.62,1.36,1.37,1.31,1.6,1.1,2.7,6,17,22,1.11,1.44,2.0,1.78
43,Faroe Islands Faroe Islands Premier League,2025-06-22,18:15:00,0,NSÍ,Víkingur,2.15,2.45,4.35,1.24,3.7,2.1,1.62,4.9,1.16,0,0,1.54,4.3,4.6,1.01,16.0,1.1,5.2,1.48,2.47,1.53,2.35,2.1,1.16,1.21,2.64,1.58,4.22,23,29,53,2.0,2.15,1.63,1.54
44,Chile Primera B,2025-06-22,18:30:00,0,Deportes Santa Cruz,Antofagasta,2.95,2.15,3.1,1.34,3.0,2.65,1.42,6.0,1.09,0,0,2.16,3.32,2.81,1.0,10.0,1.28,3.5,1.9,1.8,1.65,2.05,1.52,0.0,1.28,1.74,1.37,3.11,9,9,42,0.83,0.77,0.83,1.31
45,Chile Primera División,2025-06-22,18:30:00,15,La Serena,Deportes Limache,3.0,2.25,3.4,1.36,3.0,2.63,1.44,7.0,1.1,0,0,2.44,3.54,2.75,1.0,9.3,1.27,3.66,1.86,1.96,1.67,2.1,1.53,1.29,1.44,1.68,1.62,3.3,25,42,84,2.0,1.14,0.17,0.79
46,Canada Canadian Premier League,2025-06-22,19:00:00,0,York9 FC,Atlético Ottawa,3.4,1.95,2.8,1.35,2.8,2.45,1.45,6.0,1.1,0,0,2.5,3.6,2.31,1.02,10.0,1.21,3.9,1.6,2.1,1.57,2.2,1.36,1.27,1.24,1.24,1.66,2.9,29,25,64,1.4,1.27,1.83,2.18
47,Norway Eliteserien,2025-06-22,19:15:00,10,Viking,Fredrikstad,2.1,2.5,5.0,1.29,3.5,2.25,1.57,5.5,1.14,0,0,1.52,3.95,4.8,1.03,11.0,1.2,4.5,1.55,2.29,1.67,2.1,2.25,1.21,1.18,2.49,1.17,3.66,29,29,54,2.33,2.42,1.0,1.7
48,Belarus Vysheyshaya Liga,2025-06-22,19:30:00,0,Torpedo BelAZ,Vitebsk,2.32,2.13,5.41,1.37,2.75,2.93,1.33,8.1,1.02,0,0,1.87,3.5,3.95,1.01,8.8,1.28,3.2,2.0,1.72,1.9,1.8,2.12,0.0,1.28,0.0,0.0,0.0,0,20,50,2.0,1.83,0.8,1.42
49,Argentina Prim B Nacional,2025-06-22,20:00:00,19,Los Andes,Arsenal de Sarandí,2.63,1.76,5.8,1.67,2.1,4.0,1.2,10.5,1.02,0,0,1.68,2.98,5.3,1.11,5.25,1.74,1.96,3.15,1.31,2.57,1.42,1.82,1.38,1.28,1.59,1.25,2.84,11,17,50,2.0,1.33,0.67,0.67
50,Argentina Prim B Nacional,2025-06-22,20:10:00,0,Ferro Carril Oeste,San Martín Tucumán,3.1,1.72,4.6,1.7,2.03,4.6,1.17,14.0,1.02,0,0,2.34,2.57,3.29,1.17,4.5,1.74,1.96,3.21,1.3,2.45,1.39,1.53,1.45,1.44,1.5,1.11,2.61,0,6,22,1.78,1.28,2.0,1.78
53,Argentina Prim B Nacional,2025-06-22,20:30:00,19,Gimnasia Mendoza,Talleres Remedios,1.94,2.05,8.6,1.47,2.44,3.35,1.29,8.5,1.02,0,0,1.37,3.74,8.2,1.04,7.8,1.53,2.25,2.56,1.45,3.0,1.3,2.68,1.23,1.22,1.89,0.9,2.79,0,11,22,2.11,1.83,0.22,0.33
52,Argentina Prim B Nacional,2025-06-22,20:30:00,19,Agropecuario,Defensores de Belgrano,2.97,1.73,3.94,1.65,2.14,4.0,1.2,11.0,1.02,0,0,2.25,2.64,3.38,1.14,5.25,1.6,2.15,3.09,1.32,2.38,1.53,1.54,1.39,1.32,1.46,1.13,2.59,6,17,33,2.44,1.39,1.33,1.39
0,Italy Serie B,2025-06-22,20:30:00,0,Salernitana,Sampdoria,2.65,2.1,3.9,1.42,2.7,2.9,1.36,7.0,1.06,0,0,2.34,3.23,2.99,1.05,8.0,1.37,2.8,2.15,1.6,1.79,1.89,1.74,1.32,1.27,1.46,1.36,2.82,26,29,47,1.08,1.08,1.13,1.13
51,Argentina Prim B Nacional,2025-06-22,20:30:00,19,Almirante Brown,Estudiantes Caseros,3.43,1.72,3.37,1.65,2.17,4.0,1.2,10.5,1.02,0,0,2.8,2.56,2.69,1.14,5.25,1.61,2.05,2.89,1.36,2.49,1.55,1.33,1.4,1.33,1.19,1.1,2.29,6,17,44,1.0,0.89,1.33,1.44
54,Argentina Prim B Nacional,2025-06-22,21:00:00,19,Gimnasia Jujuy,Estudiantes Río Cuarto,2.61,1.66,5.32,1.82,1.96,4.75,1.15,10.5,1.02,0,0,1.99,2.72,4.0,1.18,4.5,1.76,1.94,3.64,1.24,2.8,1.35,1.75,1.43,1.32,1.34,1.16,2.5,6,6,28,2.0,2.0,1.56,1.72
55,Argentina Prim B Nacional,2025-06-22,21:00:00,19,Patronato,Club Atlético Güemes,2.95,1.83,4.33,1.61,2.25,3.8,1.22,11.5,1.02,0,0,2.2,2.8,3.5,1.11,5.75,1.57,2.3,2.7,1.42,2.2,1.55,1.6,1.37,1.33,1.98,1.3,3.28,11,11,39,1.67,1.39,0.44,0.89
56,Brazil Serie B,2025-06-22,21:00:00,0,Coritiba,Cuiabá,2.77,1.8,5.2,1.65,2.25,3.7,1.22,7.8,1.01,0,0,1.91,2.82,4.1,1.11,5.87,1.53,2.25,2.85,1.37,2.2,1.55,1.83,1.35,1.28,1.46,1.71,3.17,9,19,35,2.6,1.75,1.33,1.75
57,Chile Primera B,2025-06-22,21:00:00,0,Univ. Concepción,Copiapó,3.35,1.96,3.2,1.48,2.45,3.34,1.3,7.5,1.05,0,0,2.19,3.17,2.88,1.06,7.0,1.42,2.75,2.15,1.57,2.0,1.75,1.4,0.0,1.3,1.66,1.53,3.19,9,17,34,2.17,1.85,1.67,2.08
58,Chile Primera División,2025-06-22,21:00:00,15,Audax Italiano,Colo-Colo,4.33,2.2,2.5,1.36,3.0,2.75,1.4,7.0,1.1,0,0,3.7,3.5,1.91,1.01,9.9,1.24,3.36,1.9,1.9,1.73,2.0,1.28,1.28,1.79,1.79,1.84,3.63,15,35,66,2.71,2.07,1.8,1.92
59,Brazil Serie B,2025-06-22,21:00:00,0,Atlético GO,Volta Redonda,2.66,1.85,4.36,1.55,2.3,3.4,1.25,7.8,1.02,0,0,1.77,2.94,4.6,1.11,6.0,1.53,2.25,2.46,1.48,2.2,1.64,1.85,1.35,1.15,1.85,1.33,3.18,25,25,50,1.5,1.25,0.33,0.92
60,Iceland Úrvalsdeild,2025-06-22,21:15:00,12,KA,Víkingur Reykjavík,3.7,2.4,2.45,1.22,3.75,2.23,1.57,4.75,1.15,0,0,3.26,3.63,1.93,1.02,12.0,1.14,5.0,1.5,2.41,1.45,2.48,1.28,1.27,1.23,1.56,1.5,3.06,20,30,60,1.6,1.09,1.0,2.09
61,Iceland Úrvalsdeild,2025-06-22,21:15:00,12,ÍA,Stjarnan,2.8,2.4,2.8,1.2,3.95,1.95,1.77,3.9,1.22,0,0,2.47,3.84,2.3,1.01,17.5,1.11,6.0,1.34,2.99,1.3,3.0,1.48,1.24,1.2,1.61,1.32,2.93,0,25,50,0.75,0.82,0.25,1.55
62,Argentina Prim B Nacional,2025-06-22,22:00:00,19,Central Norte,Deportivo Morón,3.41,1.82,3.25,1.57,2.26,3.8,1.22,8.5,1.02,0,0,2.76,2.55,2.74,1.12,5.5,1.65,2.05,2.73,1.4,2.34,1.57,1.33,1.39,1.31,1.39,1.13,2.52,11,11,56,1.56,1.0,1.11,1.83
63,Argentina Prim B Nacional,2025-06-22,22:00:00,19,Club Atlético Mitre,Temperley,2.71,1.71,5.2,1.73,2.05,4.5,1.17,10.5,1.02,0,0,2.24,2.53,3.61,1.15,4.6,1.78,1.92,3.41,1.27,2.6,1.35,1.7,0.0,1.13,1.37,0.91,2.28,0,0,6,1.11,1.33,1.11,1.61
64,Canada Canadian Premier League,2025-06-22,22:30:00,0,Valour FC,Forge FC,3.95,2.18,2.45,1.35,2.95,2.55,1.44,6.25,1.1,0,0,3.25,3.3,2.01,1.02,10.0,1.26,3.5,1.73,1.91,1.73,2.03,1.25,1.22,1.3,1.54,1.11,2.65,20,10,40,1.4,0.8,2.2,2.0
65,Brazil Serie B,2025-06-22,23:00:00,0,Amazonas,Vila Nova,3.16,1.62,3.75,1.61,2.25,3.6,1.22,8.5,1.02,0,0,2.79,2.66,2.6,1.13,5.75,1.53,2.25,2.81,1.38,2.2,1.62,1.39,1.39,1.35,1.61,1.22,2.83,9,9,25,1.5,0.83,0.67,1.33
66,Chile Primera División,2025-06-22,23:30:00,15,Cobresal,Ñublense,2.75,2.2,3.75,1.36,3.0,2.75,1.4,7.0,1.1,0,0,2.15,3.25,3.3,1.01,9.85,1.22,3.5,1.85,1.95,1.67,2.1,1.67,1.29,1.33,1.73,1.22,2.95,24,29,52,2.0,1.57,1.17,1.07
