,Unnamed: 0,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
1,1,SGDFx9AE,2025-02-12,00:00,ARGENTINA - TORNEO BETANO,Boca Juniors,Ind. Rivadavia,APERTURA ,1.8,3.3,5.0,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,2.25,1.57
2,2,YFumK0fm,2025-02-12,00:00,ARGENTINA - TORNEO BETANO,Estudiantes L.P.,Banfield,APERTURA ,1.62,3.7,6.0,1.53,2.38,1.08,8.0,1.44,2.63,2.35,1.57,2.25,1.57
3,3,AuPPg7PQ,2025-02-12,01:30,SOUTH AMERICA - COPA LIBERTADORES,Defensor Sp. (Uru),Monagas (Ven),QUALIFICATION ,1.44,4.33,7.5,1.33,3.25,1.03,15.0,1.2,4.33,1.7,2.1,1.83,1.83
4,4,fVTeIvPa,2025-02-12,02:15,ARGENTINA - TORNEO BETANO,Belgrano,Aldosivi,APERTURA ,1.67,3.6,5.75,1.5,2.5,1.08,8.0,1.4,2.75,2.35,1.57,2.2,1.62
5,5,C8VSE5I7,2025-02-12,02:15,ARGENTINA - TORNEO BETANO,Tigre,Racing Club,APERTURA ,2.8,2.8,2.9,1.57,2.25,1.1,7.0,1.44,2.63,2.5,1.5,2.0,1.75
6,6,KAWVseKH,2025-02-12,12:00,TURKEY - 1. LIG,Erzurumspor,Genclerbirligi,ROUND 24,1.95,3.25,4.1,1.53,2.38,1.1,7.0,1.44,2.63,2.4,1.53,2.2,1.62
7,7,r5y7majt,2025-02-12,12:00,TURKEY - 1. LIG,Keciorengucu,Adanaspor AS,ROUND 24,1.65,3.8,5.0,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.88,1.83,1.83
8,8,OKQurHWb,2025-02-12,15:00,EGYPT - PREMIER LEAGUE,El Gouna,El Ismaily,ROUND 13,2.8,2.7,2.6,1.61,2.15,1.1,5.3,1.55,2.2,2.75,1.36,2.2,1.55
9,9,UHTmte1B,2025-02-12,15:00,EGYPT - PREMIER LEAGUE,ZED,Ceramica Cleopatra,ROUND 13,3.1,2.95,2.23,1.49,2.43,1.05,6.5,1.38,2.65,2.28,1.52,1.95,1.7
10,10,WUDPa7yh,2025-02-12,15:00,INDIA - ISL,Mumbai City,Goa,ROUND 22,2.4,3.6,2.75,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,1.62,2.2
