,League,Date,Time,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over15,HT_Odd_Under15,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
53,NETHERLANDS - EERSTE DIVISIE,2025-04-04,20:00,FC Emmen,Cambuur, ROUND 33,3.0,3.6,2.2,1.33,3.25,2.63,1.44,1.04,13.0,1.22,4.0,1.73,2.08,1.62,2.2
54,NETHERLANDS - EERSTE DIVISIE,2025-04-04,20:00,FC Volendam,Jong PSV, ROUND 33,1.22,7.5,8.5,1.14,5.5,1.73,2.0,1.01,34.0,1.06,10.0,1.22,4.2,1.53,2.38
55,NETHERLANDS - EERSTE DIVISIE,2025-04-04,20:00,Maastricht,Excelsior, ROUND 33,4.75,4.33,1.57,1.25,3.75,2.2,1.62,1.02,19.0,1.14,5.5,1.5,2.5,1.57,2.25
56,NETHERLANDS - EERSTE DIVISIE,2025-04-04,20:00,Oss,Venlo, ROUND 33,2.9,3.5,2.25,1.36,3.0,2.63,1.44,1.04,13.0,1.22,4.0,1.75,2.05,1.62,2.2
57,NETHERLANDS - EERSTE DIVISIE,2025-04-04,20:00,Vitesse,Jong AZ, ROUND 33,1.85,4.33,3.2,1.25,3.75,2.1,1.67,1.02,21.0,1.13,6.0,1.4,2.88,1.44,2.63
58,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,2025-04-04,20:00,Al Hilal,Al Nassr, ROUND 26,1.8,4.2,3.5,1.22,4.0,2.1,1.67,1.02,12.0,1.11,6.0,1.4,2.75,1.44,2.63
59,SWITZERLAND - CHALLENGE LEAGUE,2025-04-04,20:15,Aarau,Lausanne Ouchy, ROUND 29,1.8,3.6,3.9,1.3,3.2,2.5,1.5,1.02,10.0,1.2,3.85,1.65,2.05,1.6,2.2
60,SWITZERLAND - CHALLENGE LEAGUE,2025-04-04,20:15,Thun,Schaffhausen, ROUND 29,1.3,4.75,9.0,1.29,3.3,2.5,1.5,1.01,11.0,1.2,3.85,1.65,2.05,2.0,1.73
61,GERMANY - BUNDESLIGA,2025-04-04,20:30,Augsburg,Bayern Munich, ROUND 28,7.0,4.5,1.44,1.3,3.4,2.5,1.5,1.04,13.0,1.2,4.5,1.67,2.2,1.91,1.91
62,ITALY - SERIE B,2025-04-04,20:30,Reggiana,Cremonese, ROUND 32,3.75,3.25,2.0,1.5,2.5,3.4,1.3,1.07,9.0,1.4,2.75,2.25,1.62,1.95,1.8
63,POLAND - EKSTRAKLASA,2025-04-04,20:30,Widzew Lodz,Lechia Gdansk, ROUND 27,2.25,3.3,3.1,1.33,3.25,2.63,1.44,1.04,13.0,1.2,4.33,1.7,2.1,1.57,2.25
64,SPAIN - LALIGA2,2025-04-04,20:30,Castellon,Albacete, ROUND 34,1.75,3.75,4.33,1.33,3.25,2.63,1.44,1.04,13.0,1.22,4.0,1.73,2.08,1.67,2.1
65,FRANCE - LIGUE 1,2025-04-04,20:45,Nice,Nantes, ROUND 28,1.5,4.2,6.5,1.33,3.25,2.63,1.44,1.04,13.0,1.25,4.0,1.8,2.0,1.91,1.91
66,ITALY - SERIE A,2025-04-04,20:45,Genoa,Udinese, ROUND 31,2.55,2.9,3.1,1.57,2.25,3.75,1.25,1.11,6.5,1.5,2.63,2.63,1.5,2.05,1.7
67,BELGIUM - JUPILER PRO LEAGUE,2025-04-04,20:45,KV Mechelen,Dender, CONFERENCE LEAGUE GROUP,1.85,3.6,4.0,1.4,2.75,2.75,1.4,1.05,11.0,1.25,3.75,1.88,1.98,1.8,1.95
68,IRELAND - PREMIER DIVISION,2025-04-04,20:45,Bohemians,Sligo Rovers, ROUND 8,1.73,3.7,4.75,1.4,2.75,2.75,1.4,1.05,11.0,1.29,3.5,1.93,1.93,1.8,1.95
69,IRELAND - PREMIER DIVISION,2025-04-04,20:45,Derry City,Cork City, ROUND 8,1.5,3.9,7.5,1.44,2.63,3.25,1.33,1.06,10.0,1.33,3.25,2.05,1.75,2.2,1.62
70,IRELAND - PREMIER DIVISION,2025-04-04,20:45,Drogheda,Waterford, ROUND 8,2.25,3.2,3.4,1.5,2.5,3.4,1.3,1.08,8.0,1.4,2.75,2.25,1.62,1.95,1.8
71,IRELAND - PREMIER DIVISION,2025-04-04,20:45,Galway,Shamrock Rovers, ROUND 8,3.6,3.0,2.2,1.62,2.2,4.0,1.22,1.11,6.5,1.57,2.25,2.7,1.44,2.25,1.57
72,IRELAND - PREMIER DIVISION,2025-04-04,20:45,St. Patricks,Shelbourne, ROUND 8,1.95,3.2,4.2,1.53,2.38,3.5,1.29,1.1,7.0,1.44,2.63,2.35,1.57,2.05,1.7
73,SPAIN - LALIGA,2025-04-04,21:00,Rayo Vallecano,Espanyol, ROUND 30,1.73,3.5,5.25,1.53,2.38,3.75,1.25,1.1,7.0,1.5,2.63,2.5,1.53,2.25,1.57
74,ENGLAND - CHAMPIONSHIP,2025-04-04,21:00,Blackburn,Middlesbrough, ROUND 40,2.88,3.4,2.38,1.4,2.75,3.0,1.36,1.05,11.0,1.3,3.5,1.98,1.88,1.73,2.0
75,PORTUGAL - LIGA PORTUGAL,2025-04-04,21:15,AFS,Estoril, ROUND 28,2.7,3.1,2.7,1.5,2.5,3.5,1.29,1.08,8.0,1.4,2.75,2.25,1.62,1.95,1.8
76,COLOMBIA - PRIMERA A,2025-04-04,23:00,Alianza,Envigado, APERTURA,1.6,3.6,6.0,1.53,2.38,3.75,1.25,1.08,8.0,1.44,2.63,2.4,1.53,2.5,1.5
77,PARAGUAY - COPA DE PRIMERA,2025-04-04,23:15,Recoleta,General Caballero JLM, APERTURA,2.3,3.2,3.0,1.5,2.5,3.4,1.3,1.07,9.0,1.36,3.0,2.2,1.65,1.91,1.8
78,BOLIVIA - DIVISION PROFESIONAL,2025-04-04,23:30,Real Oruro,Academia del Balompie, ROUND 2,1.65,3.75,5.25,1.29,3.5,2.25,1.57,1.03,15.0,1.17,5.0,1.57,2.35,1.57,2.25
79,VENEZUELA - LIGA FUTVE,2025-04-04,23:30,Universidad Central,Monagas, APERTURA,2.15,3.0,3.3,1.5,2.4,3.3,1.29,1.07,7.0,1.43,2.63,2.3,1.55,2.0,1.73
