,Unnamed: 0,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
15,15,WQuUevml,2025-02-14,15:10,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Orubah,Al Kholood,ROUND 20,2.9,3.2,2.25,1.4,2.7,1.05,8.5,1.3,3.1,1.95,1.73,1.75,1.93
16,16,IPGw8oFa,2025-02-14,16:00,ROMANIA - SUPERLIGA,Sepsi Sf. Gheorghe,FC Hermannstadt,ROUND 27,1.9,2.95,4.4,1.4,2.7,1.05,8.0,1.35,2.9,2.1,1.65,1.85,1.85
17,17,td1k3MfE,2025-02-14,16:05,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Ettifaq,Al Fateh,ROUND 20,1.85,3.75,3.5,1.28,3.3,1.01,12.0,1.16,4.5,1.55,2.25,1.5,2.35
18,18,Gl6rcc1c,2025-02-14,16:30,BULGARIA - PARVA LIGA,Botev Vratsa,Lok. Sofia,ROUND 21,2.45,3.0,2.9,1.48,2.45,1.07,7.0,1.43,2.65,2.35,1.53,2.0,1.73
19,19,69TfSS85,2025-02-14,18:00,CROATIA - HNL,Sibenik,Lok. Zagreb,ROUND 22,2.95,2.9,2.35,1.4,2.65,1.05,7.75,1.35,3.0,2.15,1.63,1.8,1.88
20,20,KhqfNCWo,2025-02-14,18:00,MOROCCO - BOTOLA PRO,Hassania Agadir,Moghreb Tetouan,ROUND 21,1.95,2.9,4.1,1.55,2.25,1.09,5.75,1.5,2.35,2.65,1.4,2.2,1.58
21,21,WKv9MdaJ,2025-02-14,18:00,POLAND - EKSTRAKLASA,Cracovia,Korona Kielce,ROUND 21,1.88,3.3,4.1,1.4,2.7,1.04,8.5,1.33,3.15,2.1,1.7,1.83,1.85
22,22,nByrmKt4,2025-02-14,18:00,TURKEY - SUPER LIG,Adana Demirspor,Antalyaspor,ROUND 24,5.0,3.7,1.7,1.3,3.05,1.01,12.0,1.2,4.1,1.7,2.05,1.63,2.15
23,23,MqxBnIvg,2025-02-14,18:30,GERMANY - 2. BUNDESLIGA,Magdeburg,FC Koln,ROUND 22,2.55,3.5,2.65,1.28,3.25,1.01,12.0,1.15,4.8,1.58,2.25,1.45,2.5
24,24,xvNBjRuR,2025-02-14,18:30,GERMANY - 2. BUNDESLIGA,Paderborn,Preussen Munster,ROUND 22,1.7,3.85,4.6,1.28,3.25,1.01,11.0,1.2,4.0,1.7,2.05,1.68,2.05
25,25,AFXJvZcn,2025-02-14,19:00,DENMARK - SUPERLIGA,Brondby,Viborg,ROUND 18,1.53,4.3,5.25,1.28,3.3,1.01,12.0,1.15,4.7,1.55,2.25,1.6,2.2
26,26,Uk1bexFU,2025-02-14,19:00,GERMANY - 3. LIGA,Viktoria Koln,Alemannia Aachen,ROUND 24,2.45,3.3,2.85,1.35,2.85,1.04,8.5,1.28,3.3,1.95,1.75,1.73,1.95
27,27,bqxDMpUh,2025-02-14,19:00,ROMANIA - SUPERLIGA,Univ. Craiova,Otelul,ROUND 27,1.38,4.1,8.0,1.4,2.7,1.04,8.0,1.33,3.0,2.05,1.68,2.35,1.5
28,28,GSv4YoDr,2025-02-14,19:30,SWITZERLAND - CHALLENGE LEAGUE,Schaffhausen,Etoile-Carouge,ROUND 22,3.0,3.3,2.15,1.35,2.9,1.03,9.5,1.25,3.55,1.8,1.9,1.65,2.05
29,29,Cjr1FR7d,2025-02-14,19:30,SWITZERLAND - CHALLENGE LEAGUE,Xamax,Vaduz,ROUND 22,2.1,3.45,2.9,1.28,3.3,1.01,12.0,1.16,4.6,1.55,2.25,1.48,2.45
30,30,xvwdITde,2025-02-14,20:00,NETHERLANDS - EREDIVISIE,G.A. Eagles,Sparta Rotterdam,ROUND 23,2.0,3.65,3.5,1.35,2.9,1.01,12.0,1.18,4.0,1.73,2.0,1.58,2.3
31,31,Mk1G7GUp,2025-02-14,20:00,BELGIUM - CHALLENGER PRO LEAGUE,K. Lierse S.K.,Waregem,ROUND 22,3.85,3.8,1.73,1.25,3.4,1.01,8.5,1.13,4.6,1.53,2.2,1.5,2.35
32,32,dCXhJnit,2025-02-14,20:00,FRANCE - LIGUE 2,AC Ajaccio,Laval,ROUND 23,2.5,2.65,3.45,1.6,2.1,1.12,5.75,1.58,2.3,2.8,1.38,2.15,1.6
33,33,ttLLKvBm,2025-02-14,20:00,FRANCE - LIGUE 2,Amiens,Grenoble,ROUND 23,2.4,2.9,3.25,1.4,2.6,1.09,6.5,1.35,2.9,2.15,1.63,1.83,1.85
34,34,YHSHDrLH,2025-02-14,20:00,FRANCE - LIGUE 2,Clermont,Bastia,ROUND 23,2.85,3.1,2.5,1.45,2.5,1.08,7.0,1.38,2.8,2.2,1.6,1.95,1.75
35,35,CA2cQ0mQ,2025-02-14,20:00,FRANCE - LIGUE 2,Pau FC,Rodez,ROUND 23,2.25,3.25,3.1,1.3,3.05,1.03,10.0,1.16,4.4,1.65,2.15,1.5,2.4
36,36,IoGpFzuP,2025-02-14,20:00,FRANCE - LIGUE 2,Red Star,Martigues,ROUND 23,1.7,3.7,4.6,1.33,3.0,1.03,10.0,1.23,3.75,1.83,1.93,1.7,2.0
37,37,vHjJRoJc,2025-02-14,20:00,FRANCE - LIGUE 2,Troyes,Lorient,ROUND 23,3.95,2.8,2.15,1.45,2.5,1.06,7.5,1.38,2.8,2.25,1.58,1.85,1.83
38,38,0nH9Y95S,2025-02-14,20:00,HUNGARY - OTP BANK LIGA,Fehervar FC,Gyor,ROUND 20,2.1,3.3,3.15,1.35,2.85,1.02,9.5,1.25,3.5,1.83,1.88,1.68,2.05
39,39,SIn2Lj1b,2025-02-14,20:00,MOROCCO - BOTOLA PRO,COD Meknes,Union Touarga,ROUND 21,2.5,2.95,2.8,1.55,2.25,1.09,5.75,1.5,2.35,2.55,1.43,2.15,1.63
40,40,2icu72b2,2025-02-14,20:00,NETHERLANDS - EERSTE DIVISIE,Cambuur,Oss,ROUND 26,1.38,4.5,6.5,1.25,3.4,1.01,9.5,1.15,4.6,1.55,2.25,1.73,1.95
41,41,AgI0Ep6S,2025-02-14,20:00,NETHERLANDS - EERSTE DIVISIE,Den Bosch,Telstar,ROUND 26,2.45,3.4,2.6,1.33,3.0,1.02,9.5,1.2,3.7,1.78,1.88,1.6,2.2
42,42,GCGpIS63,2025-02-14,20:00,NETHERLANDS - EERSTE DIVISIE,Den Haag,Jong Ajax,ROUND 26,1.5,4.4,5.0,1.23,3.8,1.02,15.5,1.1,5.5,1.4,2.6,1.5,2.35
43,43,vHhInGSg,2025-02-14,20:00,NETHERLANDS - EERSTE DIVISIE,Dordrecht,Roda,ROUND 26,2.25,3.6,2.7,1.25,3.6,1.01,9.5,1.11,5.25,1.45,2.5,1.38,2.8
44,44,UwaX8OTk,2025-02-14,20:00,NETHERLANDS - EERSTE DIVISIE,Maastricht,Eindhoven FC,ROUND 26,2.15,3.5,2.9,1.28,3.3,1.02,8.5,1.14,4.7,1.55,2.2,1.45,2.5
45,45,CfYCWPse,2025-02-14,20:15,SWITZERLAND - CHALLENGE LEAGUE,Aarau,Thun,ROUND 22,2.3,3.3,2.7,1.3,3.15,1.01,11.0,1.2,4.1,1.65,2.05,1.53,2.3
46,46,McRY4IjT,2025-02-14,20:30,GERMANY - BUNDESLIGA,Augsburg,RB Leipzig,ROUND 22,3.35,3.45,2.15,1.3,3.15,1.03,10.0,1.25,3.9,1.8,2.0,1.63,2.2
47,47,WKdtwWbS,2025-02-14,20:30,ITALY - SERIE B,Catanzaro,Cittadella,ROUND 26,2.0,2.95,3.95,1.4,2.6,1.05,7.5,1.35,2.9,2.15,1.63,1.85,1.83
48,48,Y92sJrAO,2025-02-14,20:30,POLAND - EKSTRAKLASA,Lech Poznan,Rakow,ROUND 21,2.2,3.1,3.25,1.43,2.6,1.06,7.5,1.35,3.05,2.1,1.68,1.75,1.93
49,49,j1XSj4lU,2025-02-14,20:30,SPAIN - LALIGA2,Mirandes,Racing Club Ferrol,ROUND 27,1.68,3.25,5.25,1.5,2.4,1.08,6.5,1.48,2.5,2.5,1.45,2.35,1.53
50,50,rP7JS3fR,2025-02-14,20:45,FRANCE - LIGUE 1,Brest,Auxerre,ROUND 22,2.1,3.35,3.75,1.38,2.8,1.05,9.5,1.3,3.4,1.95,1.83,1.78,2.0
51,51,ngME3hD4,2025-02-14,20:45,ITALY - SERIE A,Bologna,Torino,ROUND 25,1.8,3.45,4.9,1.45,2.45,1.07,7.5,1.48,2.65,2.3,1.6,2.05,1.7
52,52,vNHljWgC,2025-02-14,20:45,BELGIUM - JUPILER PRO LEAGUE,St. Liege,Genk,ROUND 26,4.7,3.75,1.7,1.35,2.9,1.02,10.0,1.23,3.75,1.8,1.9,1.7,2.0
53,53,OE5uCMbC,2025-02-14,20:45,IRELAND - PREMIER DIVISION,Cork City,Galway,ROUND 1,3.7,3.3,2.0,1.45,2.55,1.06,7.5,1.35,2.8,2.15,1.63,1.95,1.75
54,54,KAIfx25l,2025-02-14,20:45,IRELAND - PREMIER DIVISION,Shelbourne,Derry City,ROUND 1,3.4,3.1,2.2,1.55,2.25,1.09,6.25,1.5,2.4,2.5,1.45,2.15,1.6
55,55,rHLtA0TO,2025-02-14,20:45,IRELAND - PREMIER DIVISION,St. Patricks,Drogheda,ROUND 1,1.45,4.2,6.5,1.35,2.85,1.03,9.5,1.25,3.4,1.88,1.85,2.05,1.68
56,56,dbxu7kEN,2025-02-14,20:45,NORTHERN IRELAND - NIFL PREMIERSHIP,Coleraine,Glentoran,ROUND 29,2.35,3.25,2.65,1.4,2.7,1.03,8.0,1.3,3.1,1.95,1.73,1.8,1.9
57,57,hvmA4Rqp,2025-02-14,21:00,ENGLAND - PREMIER LEAGUE,Brighton,Chelsea,ROUND 25,2.95,3.65,2.3,1.25,3.5,1.01,14.0,1.14,5.25,1.53,2.45,1.43,2.75
58,58,IVTbd6O8,2025-02-14,21:00,SPAIN - LALIGA,Girona,Getafe,ROUND 24,1.95,3.2,4.3,1.5,2.4,1.08,6.75,1.48,2.6,2.5,1.5,2.2,1.63
59,59,CnUmHLd5,2025-02-14,21:00,ENGLAND - CHAMPIONSHIP,QPR,Derby,ROUND 33,2.2,3.15,3.45,1.48,2.55,1.07,7.0,1.4,2.7,2.35,1.53,1.95,1.75
60,60,ra6GeyW6,2025-02-14,21:00,PERU - LIGA 1,Cajamarca,Binacional,APERTURA ,1.58,3.85,5.0,1.35,2.85,1.02,9.5,1.28,3.4,1.88,1.85,1.9,1.8
61,61,QDf8kal4,2025-02-14,21:15,PORTUGAL - LIGA PORTUGAL,Boavista,Estrela,ROUND 22,2.9,3.0,2.65,1.45,2.5,1.08,7.0,1.38,2.75,2.35,1.55,1.9,1.78
62,62,OOYxoj8t,2025-02-14,23:00,URUGUAY - LIGA AUF URUGUAYA,CA Cerro,Plaza Colonia,APERTURA ,2.4,2.8,3.05,1.6,2.15,1.12,5.5,1.6,2.15,2.8,1.38,2.25,1.55
63,63,OKIGvisK,2025-02-14,23:30,PARAGUAY - COPA DE PRIMERA,General Caballero JLM,Sp. Luqueno,APERTURA ,2.35,2.85,3.05,1.45,2.5,1.07,6.5,1.38,2.7,2.3,1.5,1.88,1.75
64,64,MqI7cc1f,2025-02-14,23:30,PERU - LIGA 1,Cusco,FBC Melgar,APERTURA ,3.1,3.2,2.15,1.38,2.8,1.03,9.0,1.28,3.4,1.88,1.83,1.7,2.0
