,Unnamed: 0,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
1,1,zaxMI9K0,2025-02-11,00:30,PARAGUAY - COPA DE PRIMERA,Ameliano,2 de Mayo,APERTURA ,2.3,3.1,3.0,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,2.1,1.67
2,2,GE3ERenI,2025-02-11,15:00,EGYPT - PREMIER LEAGUE,Petrojet,Smouha,ROUND 13,2.8,2.7,2.6,1.62,2.2,1.12,5.25,1.57,2.25,2.7,1.4,2.2,1.6
3,3,CtcNPZGU,2025-02-11,15:00,EGYPT - PREMIER LEAGUE,Pharco,Zamalek,ROUND 13,4.2,3.4,1.74,1.45,2.55,1.03,7.5,1.33,2.88,2.08,1.61,1.98,1.68
4,4,Uc56THH5,2025-02-11,18:00,EGYPT - PREMIER LEAGUE,Al Ahly,Ghazl El Mahallah,ROUND 13,1.26,4.9,9.0,1.36,2.8,1.04,9.5,1.26,3.3,1.88,1.76,2.45,1.44
5,5,vaq4Pn4j,2025-02-11,18:00,TURKEY - 1. LIG,Manisa FK,Kocaelispor,ROUND 24,3.2,3.3,2.2,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.85,1.73,2.0
6,6,b7xfj9NF,2025-02-11,18:45,EUROPE - CHAMPIONS LEAGUE,Brest,PSG,PLAY OFFS ,7.5,5.25,1.36,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.63,1.7,2.05
7,7,dCZB21QE,2025-02-11,20:45,ENGLAND - CHAMPIONSHIP,Coventry,QPR,ROUND 32,1.8,3.5,4.5,1.4,2.75,1.05,11.0,1.29,3.75,1.9,1.95,1.8,1.91
8,8,IRNK0ueR,2025-02-11,20:45,ENGLAND - CHAMPIONSHIP,Derby,Oxford Utd,ROUND 32,2.05,3.25,3.75,1.5,2.5,1.08,8.0,1.44,2.75,2.3,1.62,2.0,1.73
9,9,E74gF8p1,2025-02-11,20:45,ENGLAND - CHAMPIONSHIP,Portsmouth,Cardiff,ROUND 32,2.2,3.4,3.2,1.44,2.63,1.06,10.0,1.33,3.4,2.1,1.73,1.83,1.83
10,10,dt17iyID,2025-02-11,20:45,ENGLAND - CHAMPIONSHIP,Watford,Leeds,ROUND 32,6.25,4.2,1.5,1.33,3.25,1.04,13.0,1.25,4.0,1.8,2.0,1.83,1.83
11,11,vVVcreO0,2025-02-11,20:45,ENGLAND - LEAGUE ONE,Birmingham,Cambridge Utd,ROUND 11,1.29,5.5,9.0,1.33,3.25,1.03,15.0,1.22,4.0,1.7,2.1,2.1,1.67
12,12,6cmvaBqL,2025-02-11,20:45,ENGLAND - LEAGUE ONE,Blackpool,Rotherham,ROUND 19,2.05,3.4,3.4,1.44,2.63,1.07,9.0,1.33,3.25,2.05,1.75,1.91,1.91
13,13,SEpfN93C,2025-02-11,20:45,ENGLAND - LEAGUE ONE,Bristol Rovers,Stockport County,ROUND 26,4.5,3.5,1.75,1.4,2.75,1.06,9.5,1.3,3.4,2.03,1.83,1.91,1.91
14,14,bVG9UmHF,2025-02-11,20:45,ENGLAND - LEAGUE ONE,Charlton,Peterborough,ROUND 16,1.7,4.1,4.2,1.33,3.25,1.04,13.0,1.22,4.0,1.7,2.1,1.7,2.05
15,15,IcrKk767,2025-02-11,20:45,ENGLAND - LEAGUE ONE,Crawley,Stevenage,ROUND 19,3.1,3.4,2.2,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,1.95,1.8
16,16,Qu1lN59k,2025-02-11,20:45,ENGLAND - LEAGUE ONE,Leyton Orient,Mansfield,ROUND 16,1.9,3.6,3.75,1.44,2.63,1.06,9.5,1.33,3.25,2.05,1.75,1.95,1.8
17,17,2XQEnrMH,2025-02-11,20:45,ENGLAND - LEAGUE TWO,AFC Wimbledon,Crewe,ROUND 9,1.75,3.3,5.0,1.53,2.38,1.11,6.5,1.44,2.63,2.5,1.5,2.25,1.57
18,18,p6PporRi,2025-02-11,20:45,ENGLAND - LEAGUE TWO,Barrow,MK Dons,ROUND 19,2.15,3.3,3.3,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,1.83,1.83
19,19,E5yn77Rk,2025-02-11,20:45,ENGLAND - LEAGUE TWO,Bradford City,Accrington,ROUND 17,1.65,3.6,5.25,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,2.0,1.73
20,20,nctCknfA,2025-02-11,20:45,ENGLAND - LEAGUE TWO,Newport,Carlisle,ROUND 19,2.8,3.4,2.35,1.4,2.75,1.06,10.0,1.29,3.5,2.0,1.85,1.73,2.0
21,21,GfR6GB43,2025-02-11,20:45,ENGLAND - LEAGUE TWO,Tranmere,Fleetwood,ROUND 16,2.9,3.3,2.38,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,1.83,1.83
22,22,M7d7EkZF,2025-02-11,20:45,ENGLAND - LEAGUE TWO,Walsall,Gillingham,ROUND 16,1.53,3.9,6.0,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,2.1,1.67
23,23,Wh4wt1hA,2025-02-11,20:45,NORTHERN IRELAND - NIFL PREMIERSHIP,Linfield,Larne,ROUND 24,1.6,3.6,4.75,1.37,2.85,1.05,10.0,1.33,3.2,2.1,1.68,2.07,1.68
24,24,QmF7UR0d,2025-02-11,21:00,EUROPE - CHAMPIONS LEAGUE,Juventus,PSV,PLAY OFFS ,1.91,3.5,4.1,1.4,2.75,1.06,9.5,1.33,3.4,2.06,1.84,1.8,1.95
25,25,pWYizcXH,2025-02-11,21:00,EUROPE - CHAMPIONS LEAGUE,Manchester City,Real Madrid,PLAY OFFS ,2.25,3.8,2.9,1.25,3.75,1.03,17.0,1.14,5.5,1.5,2.63,1.44,2.63
26,26,QLIILcIO,2025-02-11,21:00,EUROPE - CHAMPIONS LEAGUE,Sporting CP,Dortmund,PLAY OFFS ,2.25,3.6,3.0,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.57,2.25
27,27,S09jeJIl,2025-02-11,21:00,ENGLAND - CHAMPIONSHIP,Norwich,Preston,ROUND 32,1.75,3.6,4.75,1.44,2.63,1.07,9.0,1.33,3.4,2.0,1.8,1.91,1.8
28,28,nekcLqv2,2025-02-11,21:00,ENGLAND - LEAGUE ONE,Reading,Shrewsbury,ROUND 16,2.05,3.4,3.4,1.36,3.0,1.05,11.0,1.25,3.75,1.9,1.95,1.67,2.1
29,29,tnS3GIgC,2025-02-11,21:45,ARGENTINA - TORNEO BETANO,Barracas Central,Central Cordoba,APERTURA ,3.25,2.6,2.8,1.67,2.1,1.17,5.0,1.57,2.25,3.1,1.36,2.2,1.62
