,Unnamed: 0,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
29,29,xjFkcCCm,2025-01-10,20:00,NETHERLANDS - EERSTE DIVISIE,Excelsior,Dordrecht,ROUND 21,1.46,4.33,5.75,1.22,4.0,1.02,21.0,1.13,6.0,1.44,2.7,1.5,2.37
30,30,QZPUgbNh,2025-01-10,20:00,NETHERLANDS - EERSTE DIVISIE,Oss,Maastricht,ROUND 21,2.65,3.5,2.4,1.3,3.4,1.03,15.0,1.17,5.0,1.6,2.3,1.47,2.5
31,31,CS9Ei8tP,2025-01-10,20:00,NETHERLANDS - EERSTE DIVISIE,Roda,Cambuur,ROUND 21,2.45,3.6,2.55,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,1.54,2.25
32,32,QJZsWKVo,2025-01-10,20:30,GERMANY - BUNDESLIGA,Dortmund,Bayer Leverkusen,ROUND 16,2.75,3.75,2.35,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.38,1.5,2.5
33,33,prcq5rZb,2025-01-10,20:30,SPAIN - LALIGA2,Granada CF,Burgos CF,ROUND 22,1.8,3.5,4.5,1.5,2.5,1.07,9.0,1.4,2.75,2.25,1.62,2.1,1.63
34,34,4tuOUFgD,2025-01-10,20:45,ITALY - SERIE A,Lazio,Como,ROUND 20,1.72,3.6,4.75,1.44,2.63,1.07,9.0,1.36,3.2,2.1,1.73,1.95,1.8
35,35,CjYfbETr,2025-01-10,20:45,BELGIUM - JUPILER PRO LEAGUE,St. Liege,Kortrijk,ROUND 21,1.9,3.5,4.0,1.44,2.63,1.06,9.5,1.3,3.4,1.99,1.74,1.91,1.91
36,36,t6IQzRXR,2025-01-10,20:45,NORTHERN IRELAND - NIFL PREMIERSHIP,Larne,Cliftonville,ROUND 25,2.07,3.25,3.25,1.38,2.8,1.06,9.5,1.33,3.2,2.1,1.68,1.88,1.85
37,37,xSGrIOV7,2025-01-10,20:45,SCOTLAND - CHAMPIONSHIP,Hamilton,Partick Thistle,ROUND 21,2.9,3.6,2.1,1.36,3.0,1.01,13.0,1.22,4.0,1.75,2.05,1.63,2.1
38,38,pE1q8Zeo,2025-01-10,21:00,FRANCE - LIGUE 1,Auxerre,Lille,ROUND 17,4.0,3.75,1.82,1.36,3.0,1.04,13.0,1.25,4.0,1.8,2.0,1.7,2.05
39,39,bkarhFGN,2025-01-10,21:00,SPAIN - LALIGA,Rayo Vallecano,Celta Vigo,ROUND 19,2.6,3.1,2.8,1.5,2.5,1.08,8.0,1.4,3.0,2.3,1.62,1.95,1.8
