,Unnamed: 0,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
26,26,hh4bZUEc,2025-02-01,13:30,ENGLAND - LEAGUE ONE,Barnsley,Burton,ROUND 30,1.57,4.33,4.75,1.33,3.25,1.03,15.0,1.22,4.0,1.7,2.1,1.8,1.95
27,27,pptTzrj2,2025-02-01,13:30,ENGLAND - LEAGUE ONE,Stevenage,Exeter,ROUND 30,1.57,3.7,5.5,1.44,2.63,1.07,8.5,1.36,3.0,2.15,1.67,2.1,1.67
28,28,jiv20OPP,2025-02-01,13:30,ENGLAND - LEAGUE TWO,Cheltenham,Chesterfield,ROUND 30,3.1,3.25,2.25,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,1.73,2.0
29,29,GYNtgtIa,2025-02-01,13:30,ENGLAND - LEAGUE TWO,Gillingham,Notts Co,ROUND 30,3.3,3.5,2.05,1.44,2.63,1.05,11.0,1.33,3.25,2.05,1.75,1.83,1.83
30,30,UPw1ygNN,2025-02-01,13:30,ROMANIA - SUPERLIGA,FC Botosani,Sepsi Sf. Gheorghe,ROUND 24,2.7,3.25,2.45,1.5,2.5,1.07,9.0,1.4,2.75,2.2,1.65,1.91,1.8
31,31,2q9cOwcJ,2025-02-01,14:00,SPAIN - LALIGA,Getafe,Sevilla,ROUND 22,2.5,2.9,3.2,1.67,2.1,1.14,5.5,1.62,2.3,3.0,1.4,2.25,1.57
32,32,zmEcaXrA,2025-02-01,14:00,FRANCE - LIGUE 2,Red Star,Lorient,ROUND 21,4.2,3.75,1.7,1.36,3.0,1.04,13.0,1.22,4.0,1.75,2.05,1.73,2.0
33,33,SxN0943T,2025-02-01,14:00,FRANCE - LIGUE 2,Troyes,Caen,ROUND 21,2.0,3.4,3.3,1.4,2.75,1.05,11.0,1.3,3.4,2.0,1.85,1.73,2.0
34,34,Y1EAuZIF,2025-02-01,14:00,GERMANY - 3. LIGA,Dortmund II,Hansa Rostock,ROUND 22,3.1,3.2,2.25,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,1.53,2.38
35,35,ptYFJidd,2025-02-01,14:00,GERMANY - 3. LIGA,Ingolstadt,Saarbrucken,ROUND 22,2.5,3.4,2.55,1.36,3.0,1.04,13.0,1.22,4.0,1.8,2.0,1.62,2.2
36,36,xGU7LDRq,2025-02-01,14:00,GERMANY - 3. LIGA,Mannheim,Verl,ROUND 22,2.63,3.4,2.38,1.36,3.0,1.04,13.0,1.25,3.75,1.83,2.03,1.67,2.1
37,37,jiY9yQHs,2025-02-01,14:00,GERMANY - 3. LIGA,SG Dynamo Dresden,Aue,ROUND 22,1.57,4.1,4.75,1.3,3.4,1.03,15.0,1.18,4.5,1.6,2.3,1.67,2.1
38,38,0lG2sel3,2025-02-01,14:00,GERMANY - 3. LIGA,Wehen,Stuttgart II,ROUND 22,1.91,3.5,3.5,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.67,2.1
39,39,r7jwaNat,2025-02-01,14:00,ISRAEL - LIGAT HA'AL,Maccabi Bnei Raina,H. Beer Sheva,ROUND 21,4.75,3.7,1.67,1.4,2.75,1.06,10.0,1.29,3.5,1.95,1.9,1.83,1.83
40,40,6J2c8vuo,2025-02-01,14:00,SERBIA - SUPER LIGA,Cukaricki,Mladost,ROUND 21,1.5,3.75,5.25,1.36,2.9,1.02,10.0,1.3,3.25,1.91,1.83,2.0,1.73
41,41,YT27vFsA,2025-02-01,14:00,SPAIN - LALIGA2,Mirandes,Elche,ROUND 25,3.0,3.0,2.55,1.62,2.2,1.11,6.5,1.57,2.25,2.88,1.4,2.25,1.57
42,42,dnzxB5Ck,2025-02-01,14:00,TURKEY - SUPER LIG,Kayserispor,Trabzonspor,ROUND 22,3.6,3.5,1.85,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,1.57,2.25
43,43,ALWyH6b4,2025-02-01,14:00,TURKEY - 1. LIG,Genclerbirligi,Igdir FK,ROUND 22,2.25,3.0,3.2,1.5,2.5,1.08,7.5,1.4,2.75,2.25,1.62,1.91,1.8
44,44,ObwQwoA5,2025-02-01,14:25,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Khaleej,Damac,ROUND 18,2.25,3.3,3.0,1.4,2.75,1.06,8.0,1.3,3.4,1.98,1.83,1.8,1.91
45,45,AJXTCywh,2025-02-01,14:30,HUNGARY - OTP BANK LIGA,Paks,Gyor,ROUND 18,1.8,3.7,4.0,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.53,2.38
46,46,theT0OWr,2025-02-01,14:45,POLAND - EKSTRAKLASA,Motor Lublin,Lechia Gdansk,ROUND 19,1.73,3.6,4.75,1.29,3.2,1.03,11.0,1.18,4.4,1.65,2.2,1.65,2.08
47,47,Ork8ytTI,2025-02-01,15:00,ITALY - SERIE A,Monza,Verona,ROUND 23,2.3,3.0,3.5,1.44,2.63,1.08,8.0,1.36,3.2,2.2,1.67,1.91,1.91
48,48,2oCZvFZA,2025-02-01,15:00,ITALY - SERIE A,Udinese,Venezia,ROUND 23,1.85,3.4,4.5,1.44,2.63,1.07,9.0,1.33,3.4,2.0,1.8,1.91,1.91
49,49,jq6V4YAs,2025-02-01,15:00,CROATIA - HNL,Sibenik,Slaven Belupo,ROUND 20,3.0,3.2,2.3,1.44,2.63,1.07,9.0,1.36,3.0,2.1,1.7,1.83,1.83
50,50,EmhM0Ss2,2025-02-01,15:00,EGYPT - PREMIER LEAGUE,Enppi,National Bank Egypt,ROUND 11,3.5,2.6,2.25,1.65,2.1,1.15,4.8,1.61,2.15,2.87,1.36,2.3,1.53
51,51,8jkE2lDk,2025-02-01,15:00,EGYPT - PREMIER LEAGUE,ZED,Al Masry,ROUND 11,2.88,2.7,2.55,1.6,2.17,1.09,5.3,1.54,2.23,2.75,1.36,2.16,1.57
52,52,ph2yiwgK,2025-02-01,15:00,INDIA - ISL,Mohammedan,Mohun Bagan,ROUND 20,6.5,4.33,1.4,1.33,3.25,1.04,13.0,1.2,4.33,1.67,2.15,1.83,1.83
53,53,nBTc1otf,2025-02-01,15:00,ITALY - SERIE B,Catanzaro,Cesena,ROUND 24,2.4,3.2,3.0,1.5,2.5,1.07,9.0,1.4,2.75,2.25,1.62,1.95,1.8
54,54,rwN6aPA6,2025-02-01,15:00,ITALY - SERIE B,Cittadella,Spezia,ROUND 24,3.4,3.2,2.2,1.5,2.5,1.07,9.0,1.36,3.0,2.2,1.65,1.95,1.8
55,55,nX4YDOPa,2025-02-01,15:00,ITALY - SERIE B,Sampdoria,Cosenza,ROUND 24,1.95,3.2,4.1,1.5,2.5,1.08,8.0,1.36,3.0,2.25,1.62,1.95,1.8
56,56,fc8tC2fC,2025-02-01,15:00,ITALY - SERIE B,Sassuolo,Juve Stabia,ROUND 24,1.62,3.75,5.75,1.36,3.0,1.05,11.0,1.25,3.75,1.9,1.95,1.91,1.91
57,57,f7q0m29r,2025-02-01,15:00,PORTUGAL - LIGA PORTUGAL 2,Tondela,Penafiel,ROUND 20,1.8,3.3,5.0,1.44,2.63,1.07,9.0,1.33,3.25,2.1,1.7,2.0,1.73
58,58,ribb93M5,2025-02-01,15:00,SLOVENIA - PRVA LIGA,Celje,Bravo,ROUND 19,1.75,3.5,3.75,1.33,3.0,1.04,10.0,1.25,3.7,1.73,2.0,1.7,2.05
59,59,tMIqooxq,2025-02-01,15:30,GERMANY - BUNDESLIGA,Bayern Munich,Holstein Kiel,ROUND 20,1.05,17.0,23.0,1.1,7.0,1.01,34.0,1.04,13.0,1.14,5.5,2.05,1.7
60,60,I7JPsXnl,2025-02-01,15:30,GERMANY - BUNDESLIGA,Bochum,Freiburg,ROUND 20,2.8,3.4,2.5,1.36,3.0,1.05,11.0,1.22,4.33,1.73,2.1,1.62,2.2
61,61,A1A0s3y8,2025-02-01,15:30,GERMANY - BUNDESLIGA,Heidenheim,Dortmund,ROUND 20,4.5,3.9,1.73,1.29,3.5,1.03,15.0,1.17,5.0,1.53,2.5,1.57,2.25
62,62,QXMXuBH0,2025-02-01,15:30,GERMANY - BUNDESLIGA,St. Pauli,Augsburg,ROUND 20,2.35,3.3,3.1,1.5,2.5,1.08,8.0,1.4,3.0,2.2,1.67,1.95,1.8
63,63,AwSDj7EL,2025-02-01,15:30,GERMANY - BUNDESLIGA,Stuttgart,B. Monchengladbach,ROUND 20,1.6,4.33,5.0,1.25,3.75,1.02,19.0,1.13,6.0,1.44,2.75,1.5,2.5
64,64,rHm9kD2b,2025-02-01,15:30,WALES - CYMRU PREMIER,Barry,Flint,RELEGATION GROUP ,1.85,3.5,3.4,1.29,3.3,1.03,11.0,1.18,4.33,1.6,2.2,1.55,2.3
65,65,4WyImiXA,2025-02-01,15:30,WALES - CYMRU PREMIER,Briton Ferry,Aberystwyth,RELEGATION GROUP ,1.75,3.5,3.7,1.29,3.3,1.03,11.0,1.2,4.0,1.65,2.15,1.61,2.15
66,66,CduQoV1N,2025-02-01,15:30,WALES - CYMRU PREMIER,Connahs Q.,Newtown,RELEGATION GROUP ,1.57,3.75,4.6,1.3,3.2,1.03,11.0,1.22,3.9,1.67,2.05,1.73,2.0
67,67,z1BLcJWa,2025-02-01,16:00,ENGLAND - PREMIER LEAGUE,Bournemouth,Liverpool,ROUND 24,4.5,4.33,1.67,1.25,3.75,1.02,19.0,1.14,5.5,1.5,2.63,1.5,2.5
68,68,Q58nCIog,2025-02-01,16:00,ENGLAND - PREMIER LEAGUE,Everton,Leicester,ROUND 24,1.83,3.6,4.5,1.44,2.63,1.07,9.0,1.36,3.2,2.1,1.73,1.95,1.8
69,69,YVBfAdG5,2025-02-01,16:00,ENGLAND - PREMIER LEAGUE,Ipswich,Southampton,ROUND 24,2.0,3.6,3.6,1.36,3.0,1.05,11.0,1.25,4.0,1.8,2.0,1.67,2.1
70,70,0r3B6EFU,2025-02-01,16:00,ENGLAND - PREMIER LEAGUE,Newcastle,Fulham,ROUND 24,1.7,4.0,4.75,1.3,3.4,1.03,15.0,1.2,4.5,1.62,2.3,1.62,2.2
71,71,QHniopCF,2025-02-01,16:00,BELGIUM - JUPILER PRO LEAGUE,Charleroi,Dender,ROUND 24,1.73,3.8,4.5,1.4,2.75,1.05,11.0,1.3,3.4,2.03,1.83,1.95,1.8
72,72,WbVx6rxq,2025-02-01,16:00,BELGIUM - CHALLENGER PRO LEAGUE,Anderlecht U23,Club Brugge KV U23,ROUND 20,2.5,3.2,2.7,1.36,3.0,1.04,12.0,1.22,4.0,1.75,2.05,1.62,2.2
73,73,nimwoDF5,2025-02-01,16:00,CZECH REPUBLIC - CHANCE LIGA,Ceske Budejovice,Dukla Prague,ROUND 20,2.7,3.2,2.45,1.4,2.75,1.05,11.0,1.29,3.5,2.0,1.85,1.7,2.05
74,74,vRqVnZpg,2025-02-01,16:00,CZECH REPUBLIC - CHANCE LIGA,Liberec,Ostrava,ROUND 20,2.7,3.4,2.38,1.36,3.0,1.04,13.0,1.22,4.0,1.73,2.08,1.62,2.2
75,75,junUQG7t,2025-02-01,16:00,ENGLAND - CHAMPIONSHIP,Derby,Sheffield Utd,ROUND 30,3.6,3.1,2.15,1.5,2.5,1.08,8.0,1.4,3.0,2.2,1.67,1.91,1.8
76,76,n7uwPfxg,2025-02-01,16:00,ENGLAND - CHAMPIONSHIP,Hull,Stoke,ROUND 30,1.82,3.4,4.2,1.4,2.75,1.06,10.0,1.3,3.5,2.03,1.83,1.83,1.83
77,77,04vK09V7,2025-02-01,16:00,ENGLAND - CHAMPIONSHIP,Leeds,Cardiff,ROUND 30,1.29,5.5,9.0,1.33,3.25,1.04,13.0,1.25,4.0,1.73,2.1,2.2,1.62
78,78,GnXgLCyI,2025-02-01,16:00,ENGLAND - CHAMPIONSHIP,Millwall,QPR,ROUND 30,2.25,3.1,3.4,1.62,2.2,1.11,6.5,1.53,2.5,2.75,1.44,2.2,1.62
79,79,0hEJyYLb,2025-02-01,16:00,ENGLAND - CHAMPIONSHIP,Portsmouth,Burnley,ROUND 30,5.0,3.4,1.72,1.44,2.63,1.08,8.0,1.4,3.0,2.2,1.67,2.0,1.73
80,80,dK7SZBjB,2025-02-01,16:00,ENGLAND - CHAMPIONSHIP,Sheffield Wed,Luton,ROUND 30,2.1,3.25,3.75,1.44,2.63,1.07,8.5,1.36,3.2,2.2,1.67,1.83,1.83
81,81,GCM6OCNE,2025-02-01,16:00,ENGLAND - CHAMPIONSHIP,Swansea,Coventry,ROUND 30,2.6,3.4,2.62,1.4,2.75,1.06,10.0,1.3,3.5,1.98,1.88,1.73,2.0
82,82,Q526X8qA,2025-02-01,16:00,ENGLAND - LEAGUE ONE,Birmingham,Rotherham,ROUND 30,1.49,4.1,6.0,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,2.05,1.7
83,83,WIX6VnEM,2025-02-01,16:00,ENGLAND - LEAGUE ONE,Blackpool,Charlton,ROUND 30,2.38,3.1,3.1,1.5,2.5,1.08,8.0,1.36,3.0,2.15,1.67,1.91,1.91
84,84,OGCoO46d,2025-02-01,16:00,ENGLAND - LEAGUE ONE,Cambridge Utd,Wycombe,ROUND 30,4.33,3.4,1.83,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,1.8,1.95
85,85,06kkxsO8,2025-02-01,16:00,ENGLAND - LEAGUE ONE,Crawley,Wrexham,ROUND 30,4.0,3.5,1.85,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,1.8,1.95
86,86,jN4Xo8b3,2025-02-01,16:00,ENGLAND - LEAGUE ONE,Leyton Orient,Stockport County,ROUND 30,2.6,3.1,2.7,1.5,2.5,1.08,8.0,1.4,2.75,2.3,1.6,1.95,1.8
87,87,pMctpnTF,2025-02-01,16:00,ENGLAND - LEAGUE ONE,Northampton,Huddersfield,ROUND 30,4.75,3.5,1.7,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,1.91,1.91
88,88,IZelrQcS,2025-02-01,16:00,ENGLAND - LEAGUE ONE,Reading,Bolton,ROUND 30,3.4,3.6,2.0,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,1.62,2.2
89,89,xKxLx4Lk,2025-02-01,16:00,ENGLAND - LEAGUE ONE,Shrewsbury,Mansfield,ROUND 30,3.3,3.25,2.2,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,1.8,1.95
90,90,QuJFbor9,2025-02-01,16:00,ENGLAND - LEAGUE ONE,Wigan,Lincoln,ROUND 30,2.7,3.0,2.88,1.62,2.2,1.11,6.5,1.53,2.38,2.7,1.44,2.2,1.62
91,91,dIS6t3Yg,2025-02-01,16:00,ENGLAND - LEAGUE TWO,AFC Wimbledon,Bradford City,ROUND 30,2.2,3.1,3.3,1.5,2.5,1.08,8.0,1.4,2.75,2.3,1.6,2.0,1.73
92,92,2Vc7vs36,2025-02-01,16:00,ENGLAND - LEAGUE TWO,Bromley,Grimsby,ROUND 30,2.0,3.3,3.7,1.4,2.75,1.06,10.0,1.29,3.5,1.98,1.88,1.73,2.0
93,93,Ae1FxLXI,2025-02-01,16:00,ENGLAND - LEAGUE TWO,Carlisle,Swindon,ROUND 30,2.55,3.25,2.7,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,1.8,1.91
94,94,MZUXf2mm,2025-02-01,16:00,ENGLAND - LEAGUE TWO,Doncaster,MK Dons,ROUND 30,1.73,3.6,4.75,1.36,3.0,1.05,11.0,1.25,3.75,1.83,2.03,1.73,2.0
95,95,lnMliKnC,2025-02-01,16:00,ENGLAND - LEAGUE TWO,Harrogate,Crewe,ROUND 30,3.0,3.3,2.25,1.5,2.5,1.07,9.0,1.36,3.0,2.2,1.65,1.91,1.8
96,96,pEFckbHO,2025-02-01,16:00,ENGLAND - LEAGUE TWO,Morecambe,Fleetwood,ROUND 30,3.2,3.3,2.2,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,1.83,1.83
97,97,bPuxGRDD,2025-02-01,16:00,ENGLAND - LEAGUE TWO,Newport,Barrow,ROUND 30,3.1,3.2,2.3,1.44,2.63,1.07,9.0,1.33,3.25,2.05,1.75,1.8,1.91
98,98,zwe7912t,2025-02-01,16:00,ENGLAND - LEAGUE TWO,Port Vale,Accrington,ROUND 30,1.8,3.6,4.33,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,1.83,1.83
99,99,dhqG7uXh,2025-02-01,16:00,ENGLAND - LEAGUE TWO,Tranmere,Colchester,ROUND 30,2.88,3.3,2.38,1.5,2.5,1.07,9.0,1.4,2.75,2.25,1.62,1.91,1.8
100,100,r9sO5J15,2025-02-01,16:00,ENGLAND - LEAGUE TWO,Walsall,Salford,ROUND 30,1.85,3.6,3.8,1.44,2.63,1.05,11.0,1.33,3.25,2.05,1.75,1.83,1.83
101,101,EcFXVWpo,2025-02-01,16:00,ROMANIA - SUPERLIGA,Otelul,Gloria Buzau,ROUND 24,2.05,3.1,3.7,1.57,2.25,1.1,7.0,1.5,2.5,2.6,1.48,2.2,1.62
102,102,fJo9sTAt,2025-02-01,16:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Fateh,Al Qadisiya,ROUND 18,5.25,4.33,1.48,1.29,3.5,1.03,10.0,1.17,4.5,1.6,2.3,1.73,2.0
103,103,pADUpABl,2025-02-01,16:00,SCOTLAND - PREMIERSHIP,Dundee FC,Hearts,ROUND 25,3.0,3.6,2.25,1.36,3.0,1.05,11.0,1.25,4.0,1.83,2.03,1.67,2.1
104,104,tx7wqlt1,2025-02-01,16:00,SCOTLAND - PREMIERSHIP,Hibernian,Aberdeen,ROUND 25,1.8,3.7,4.33,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.7,2.05
105,105,fuXCcmef,2025-02-01,16:00,SCOTLAND - PREMIERSHIP,St. Mirren,St Johnstone,ROUND 25,1.85,3.4,4.2,1.44,2.63,1.07,9.0,1.36,3.2,2.1,1.73,1.91,1.91
106,106,OObqmqVs,2025-02-01,16:00,SCOTLAND - CHAMPIONSHIP,Airdrieonians,Queen's Park,ROUND 23,3.0,3.5,2.1,1.36,3.0,1.04,9.0,1.25,3.75,1.83,2.03,1.73,2.0
107,107,djCjoNaf,2025-02-01,16:00,SCOTLAND - CHAMPIONSHIP,Dunfermline,Raith,ROUND 23,2.5,3.0,2.8,1.57,2.25,1.1,6.5,1.44,2.63,2.38,1.53,2.1,1.67
108,108,QV37suaJ,2025-02-01,16:00,SCOTLAND - CHAMPIONSHIP,Hamilton,Ayr,ROUND 23,3.9,3.75,1.75,1.36,3.0,1.04,9.0,1.25,3.75,1.88,1.98,1.8,1.91
109,109,r7YikiIP,2025-02-01,16:00,SCOTLAND - CHAMPIONSHIP,Partick Thistle,Morton,ROUND 23,1.62,3.5,5.25,1.4,2.75,1.05,8.5,1.29,3.5,1.93,1.93,1.83,1.83
110,110,nFupWsXi,2025-02-01,16:00,SERBIA - SUPER LIGA,Novi Pazar,Tekstilac Odzaci,ROUND 21,1.55,3.7,5.0,1.36,2.9,1.02,10.0,1.28,3.3,1.85,1.83,1.95,1.75
111,111,KKuOvas0,2025-02-01,16:15,SPAIN - LALIGA,Villarreal,Valladolid,ROUND 22,1.22,7.0,11.0,1.25,3.75,1.02,21.0,1.13,6.0,1.44,2.75,2.0,1.75
112,112,v9fuytyI,2025-02-01,16:15,SPAIN - LALIGA2,Gijon,Burgos CF,ROUND 25,1.85,3.2,4.75,1.57,2.25,1.11,6.5,1.53,2.38,2.7,1.44,2.38,1.53
113,113,KIphJr2D,2025-02-01,16:30,GERMANY - 3. LIGA,Viktoria Koln,Munich 1860,ROUND 22,2.2,3.4,3.0,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,1.57,2.25
114,114,Cnrfeua5,2025-02-01,16:30,ISRAEL - LIGAT HA'AL,Hapoel Jerusalem,Ironi Tiberias,ROUND 21,2.15,3.1,3.3,1.5,2.5,1.08,7.5,1.4,2.75,2.3,1.6,2.0,1.73
115,115,MeYotZgn,2025-02-01,16:30,NETHERLANDS - EERSTE DIVISIE,Excelsior,Vitesse,ROUND 24,1.36,5.5,7.0,1.25,3.75,1.02,21.0,1.13,6.0,1.44,2.7,1.67,2.1
116,116,lfEJriyK,2025-02-01,16:30,PORTUGAL - LIGA PORTUGAL,Nacional,Arouca,ROUND 20,2.5,3.2,2.88,1.5,2.5,1.07,9.0,1.36,3.0,2.15,1.67,1.91,1.91
117,117,IXAhO1Y7,2025-02-01,16:30,PORTUGAL - LIGA PORTUGAL,Santa Clara,Casa Pia,ROUND 20,2.1,3.1,3.8,1.62,2.2,1.11,6.5,1.53,2.38,2.7,1.44,2.25,1.57
118,118,AZ7ThOoL,2025-02-01,16:30,PORTUGAL - LIGA PORTUGAL 2,FC Porto B,Academico Viseu,ROUND 20,2.63,3.25,2.63,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,1.8,1.91
119,119,294LfpH8,2025-02-01,16:30,PORTUGAL - LIGA PORTUGAL 2,Vizela,Benfica B,ROUND 20,1.85,3.4,3.6,1.4,2.75,1.06,10.0,1.29,3.5,1.98,1.88,1.8,1.91
120,120,GxWShu7t,2025-02-01,17:00,FRANCE - LIGUE 1,Brest,PSG,ROUND 20,6.25,5.0,1.44,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.38,1.75,2.0
