,Unnamed: 0,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
1,1,veXKGRme,2025-02-13,00:00,ARGENTINA - TORNEO BETANO,Argentinos Jrs,Huracan,APERTURA ,1.95,3.1,4.5,1.67,2.1,1.13,6.0,1.62,2.2,2.88,1.4,2.5,1.5
2,2,lhkVWwvg,2025-02-13,00:00,ARGENTINA - TORNEO BETANO,Independiente,Velez Sarsfield,APERTURA ,2.0,3.2,4.33,1.62,2.2,1.11,6.5,1.57,2.25,2.88,1.4,2.38,1.53
3,3,EX5Ign8T,2025-02-13,01:30,SOUTH AMERICA - COPA LIBERTADORES,Alianza Lima (Per),Nacional Asuncion (Par),QUALIFICATION ,1.57,3.4,5.75,1.5,2.5,1.1,7.0,1.4,2.75,2.35,1.57,2.38,1.53
4,4,neoFu0JE,2025-02-13,02:00,COSTA RICA - PRIMERA DIVISION,Sporting San Jose,Alajuelense,CLAUSURA ,4.2,3.6,1.8,1.4,2.75,1.05,11.0,1.29,3.5,1.9,1.9,1.8,1.91
5,5,fkhwVH85,2025-02-13,02:15,ARGENTINA - TORNEO BETANO,Godoy Cruz,River Plate,APERTURA ,7.0,3.9,1.53,1.44,2.63,1.08,8.0,1.36,3.0,2.15,1.67,2.2,1.62
6,6,p6efWet1,2025-02-13,03:00,COSTA RICA - PRIMERA DIVISION,Saprissa,Puntarenas FC,CLAUSURA ,1.62,3.7,5.25,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,2.0,1.73
7,7,dEGjo99C,2025-02-13,12:00,TURKEY - 1. LIG,Pendikspor,Boluspor,ROUND 24,2.0,3.5,3.6,1.44,2.63,1.06,9.5,1.3,3.4,2.03,1.78,1.83,1.83
8,8,MF8SYCgo,2025-02-13,15:00,EGYPT - PREMIER LEAGUE,Modern Sport,El Gaish,ROUND 13,2.55,2.65,2.9,1.76,1.94,1.13,4.6,1.76,1.89,3.4,1.24,2.6,1.4
9,9,Sd7Yco64,2025-02-13,15:00,INDIA - ISL,Jamshedpur,North East Utd,ROUND 22,2.88,3.5,2.25,1.3,3.4,1.03,15.0,1.17,5.0,1.6,2.3,1.53,2.38
10,10,4vKbqmvP,2025-02-13,15:00,TURKEY - 1. LIG,Sanliurfaspor,Sakaryaspor,ROUND 24,2.63,3.2,2.63,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,1.83,1.83
