,Unnamed: 0,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
1,1,IeL3htbd,2025-01-15,03:00,COSTA RICA - PRIMERA DIVISION,Liberia,Alajuelense,CLAUSURA ,3.1,3.1,2.15,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,1.91,1.8
2,2,KzIibmpp,2025-01-15,07:00,AUSTRALIA - A-LEAGUE,Wellington Phoenix,Sydney FC,ROUND 14,3.7,3.9,1.91,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.38,1.53,2.38
3,3,WKAL2xGt,2025-01-15,12:00,THAILAND - THAI LEAGUE 1,Port MTI FC,Khonkaen Utd.,ROUND 17,1.22,6.0,8.5,1.17,4.3,-1.0,-1.0,1.08,6.0,1.36,2.87,1.8,1.91
4,4,zJjocYqI,2025-01-15,12:00,THAILAND - THAI LEAGUE 1,Prachuap,Sukhothai,ROUND 17,1.57,3.8,4.6,1.29,3.1,1.04,10.0,1.22,3.9,1.7,2.05,1.75,1.95
5,5,8WlgeCEU,2025-01-15,13:00,THAILAND - THAI LEAGUE 1,Buriram,Chiangrai Utd,ROUND 17,1.08,8.5,17.0,1.18,4.0,-1.0,-1.0,1.1,5.5,1.4,2.8,2.6,1.44
6,6,hzaU0Gpg,2025-01-15,13:00,THAILAND - THAI LEAGUE 1,Pathum United,Ratchaburi,ROUND 17,1.7,3.6,3.9,1.3,3.05,-1.0,-1.0,1.22,3.8,1.7,2.05,1.7,2.05
7,7,QTMwRUfE,2025-01-15,15:00,EGYPT - PREMIER LEAGUE,Pyramids,Ghazl El Mahallah,ROUND 8,1.38,4.2,7.5,1.36,2.88,1.01,9.0,1.29,3.1,1.96,1.7,2.33,1.55
8,8,UNQ9BAZA,2025-01-15,15:00,INDIA - ISL,Mohammedan,Chennaiyin,ROUND 17,3.1,3.4,2.15,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,1.62,2.2
9,9,ClBT1PSH,2025-01-15,16:00,PORTUGAL - LIGA 3,Covilha,SC Lusitania,ROUND 15,1.92,3.3,3.6,1.37,2.88,1.05,10.0,1.28,3.35,1.97,1.75,1.78,1.94
10,10,O2DDb6Ts,2025-01-15,16:05,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Shabab,Al Riyadh,ROUND 15,1.48,4.2,6.0,1.33,3.25,1.04,9.0,1.2,4.33,1.7,2.1,1.83,1.83
11,11,n3afr60b,2025-01-15,16:30,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Damac,Al Ettifaq,ROUND 15,2.25,3.25,2.9,1.44,2.63,1.06,8.0,1.33,3.25,2.05,1.75,1.83,1.83
12,12,ncjLw8vK,2025-01-15,18:00,EGYPT - PREMIER LEAGUE,Al Ahly,El Gouna,ROUND 8,1.25,5.0,10.5,1.34,3.0,1.01,9.5,1.27,3.2,1.92,1.73,2.8,1.4
13,13,hGUftpVA,2025-01-15,18:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Kholood,Al Ahli SC,ROUND 15,6.5,4.75,1.38,1.3,3.4,1.03,10.0,1.2,4.33,1.65,2.2,1.91,1.8
14,14,bRCt8Er3,2025-01-15,18:30,GERMANY - BUNDESLIGA,Bochum,St. Pauli,ROUND 17,2.6,3.25,2.75,1.44,2.63,1.08,8.0,1.4,3.0,2.2,1.67,1.91,1.91
15,15,Ycf7dziU,2025-01-15,20:30,ENGLAND - PREMIER LEAGUE,Everton,Aston Villa,ROUND 21,3.3,3.2,2.3,1.44,2.63,1.07,9.0,1.33,3.4,2.0,1.8,1.8,1.95
