,Unnamed: 0,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
1,1,lC7wyMIc,2025-02-19,01:30,SOUTH AMERICA - COPA LIBERTADORES,Alianza Lima (Per),Boca Juniors (Arg),QUALIFICATION ,2.8,2.88,2.7,1.67,2.1,1.13,6.0,1.57,2.25,2.88,1.4,2.25,1.57
2,2,b5sklQVj,2025-02-19,01:30,SOUTH AMERICA - COPA LIBERTADORES,The Strongest (Bol),Bahia (Bra),QUALIFICATION ,1.55,4.0,5.5,1.33,3.25,1.04,13.0,1.22,4.0,1.7,2.1,1.8,1.91
3,3,EeGBpHZq,2025-02-19,04:10,MEXICO - LIGA MX,Atlas,Necaxa,CLAUSURA ,2.4,3.4,2.88,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,1.7,2.05
4,4,EDVFAOkA,2025-02-19,15:00,INDIA - ISL,Hyderabad,Mumbai City,ROUND 23,5.0,3.8,1.6,1.36,3.0,1.04,12.0,1.25,3.75,1.8,2.0,1.8,1.91
5,5,UZrTu13t,2025-02-19,18:45,EUROPE - CHAMPIONS LEAGUE,Dortmund,Sporting CP,PLAY OFFS ,1.8,3.9,4.2,1.33,3.25,1.04,13.0,1.2,4.5,1.67,2.2,1.62,2.2
6,6,hxj39Vm2,2025-02-19,20:30,ENGLAND - PREMIER LEAGUE,Aston Villa,Liverpool,ROUND 29,3.9,4.0,1.83,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.38,1.53,2.38
7,7,ANX1lB54,2025-02-19,20:45,ENGLAND - CHAMPIONSHIP,Luton,Plymouth,ROUND 31,1.8,3.5,4.5,1.44,2.63,1.07,9.0,1.33,3.4,2.1,1.73,1.91,1.8
8,8,KMQ2lmhS,2025-02-19,21:00,EUROPE - CHAMPIONS LEAGUE,PSG,Brest,PLAY OFFS ,1.18,7.5,13.0,1.2,4.33,1.01,23.0,1.1,7.0,1.36,3.2,1.91,1.91
9,9,jsZohVh3,2025-02-19,21:00,EUROPE - CHAMPIONS LEAGUE,PSV,Juventus,PLAY OFFS ,2.3,3.7,2.8,1.33,3.25,1.04,13.0,1.25,4.0,1.73,2.1,1.57,2.25
10,10,vXjQHlHj,2025-02-19,21:00,EUROPE - CHAMPIONS LEAGUE,Real Madrid,Manchester City,PLAY OFFS ,1.9,4.33,3.4,1.18,4.5,1.01,23.0,1.08,8.0,1.3,3.5,1.33,3.25
11,11,nPrQkw7e,2025-02-19,23:00,SOUTH AMERICA - COPA LIBERTADORES,Boston River (Uru),Nublense (Chi),QUALIFICATION ,2.05,3.4,3.5,1.5,2.5,1.07,9.0,1.4,2.75,2.25,1.62,1.91,1.8
