,League,Date,Time,Round,Home,Away,HT_Odd_H,HT_Odd_D,HT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over15,HT_Odd_Under15,HT_Odd_Over25,HT_Odd_Under25,HT_Odd_BTTS_Yes,HT_Odd_BTTS_No,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Lay_Home,FT_Odd_Lay_Draw,FT_Odd_Lay_Away,Pre_Match_Home_Expected_Goals,Pre_Match_Away_Expected_Goals,Pre_Match_Total_Expected_Goals,BTTS_First_Half_Potential,BTTS_Second_Half_Potential,BTTS_Potential,Pre_Match_Home_Points_per_Game,Pre_Match_Home_Overall_Points_per_Game,Pre_Match_Away_Points_per_Game,Pre_Match_Away_Overall_Points_per_Game
0,Brazil Serie B,2025-07-16,00:30:00,0,Cuiabá,Amazonas,2.28,1.92,6.2,1.58,2.3,3.6,1.29,11.5,1.01,0.0,0.0,1.61,3.46,6.95,1.07,6.5,1.5,2.25,2.55,1.4,2.63,1.44,2.15,1.3,1.33,1.76,1.17,2.93,22.0,22.0,50.0,1.86,1.47,0.29,0.93
1,Norway Eliteserien,2025-07-16,18:00:00,5,Fredrikstad,FK Bodo - Glimt,5.0,2.2,2.1,1.35,2.9,2.65,1.42,6.75,1.09,0.0,0.0,4.1,3.79,1.64,1.02,10.0,1.22,3.64,1.8,1.9,1.88,1.8,1.16,1.23,2.25,1.37,1.7,3.07,7.0,13.0,49.0,2.0,1.5,1.6,1.92
