,Unnamed: 0,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
1,1,MsNnmps0,2025-03-07,01:30,SOUTH AMERICA - COPA LIBERTADORES,Boston River (Uru),Bahia (Bra),QUALIFICATION ,4.75,3.5,1.73,1.44,2.55,1.06,6.5,1.33,3.0,2.08,1.73,1.91,1.8
2,2,OS8MBuoC,2025-03-07,01:30,SOUTH AMERICA - COPA SUDAMERICANA,Grau (Per),Cusco (Per),QUALIFICATION ,1.83,3.5,4.5,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,1.91,1.8
3,3,pdx4OIUH,2025-03-07,01:30,SOUTH AMERICA - COPA SUDAMERICANA,Junior (Col),America De Cali (Col),QUALIFICATION ,2.63,3.0,2.8,1.57,2.25,1.1,7.0,1.44,2.63,2.5,1.5,2.1,1.67
4,4,4xHU9JFO,2025-03-07,01:30,SOUTH AMERICA - COPA SUDAMERICANA,La Guaira (Ven),Caracas (Ven),QUALIFICATION ,2.5,3.1,3.1,1.53,2.38,1.1,7.0,1.44,2.63,2.5,1.5,2.0,1.73
5,5,C8Nna216,2025-03-07,03:00,SOUTH AMERICA - COPA SUDAMERICANA,U. Catolica (Ecu),Aucas (Ecu),QUALIFICATION ,1.7,3.7,5.0,1.33,3.25,1.04,12.0,1.22,4.0,1.75,2.05,1.73,2.0
6,6,d4svhc5K,2025-03-07,09:35,AUSTRALIA - A-LEAGUE,Melbourne City,Macarthur FC,ROUND 22,1.65,4.5,4.5,1.29,3.5,1.03,17.0,1.17,5.0,1.53,2.5,1.62,2.2
7,7,QRFZ35XQ,2025-03-07,12:00,UKRAINE - PREMIER LEAGUE,Livyi Bereg,Veres-Rivne,ROUND 20,2.95,2.85,2.38,1.53,2.3,1.1,5.5,1.48,2.4,2.4,1.48,2.1,1.67
8,8,0f9oLSMN,2025-03-07,13:30,SINGAPORE - PREMIER LEAGUE,Geylang,Balestier Khalsa,ROUND 28,1.44,5.0,4.75,1.11,6.5,1.01,34.0,1.03,15.0,1.14,5.5,1.22,4.0
9,9,j9PBNxuH,2025-03-07,14:30,INDONESIA - LIGA 1,Persita,PSS Sleman,ROUND 26,2.38,3.1,2.8,1.43,2.63,1.04,8.5,1.33,3.0,2.0,1.73,1.8,1.91
10,10,Ugy3PbA4,2025-03-07,14:30,INDONESIA - LIGA 1,PSM Makassar,Persebaya,ROUND 26,2.0,3.25,3.4,1.43,2.63,1.04,8.5,1.33,3.0,2.1,1.67,1.85,1.85
11,11,Ei46OYs4,2025-03-07,14:30,UKRAINE - PREMIER LEAGUE,Kolos Kovalivka,Oleksandriya,ROUND 20,3.85,3.0,1.95,1.55,2.25,1.1,5.5,1.5,2.35,2.55,1.42,2.25,1.57
12,12,vH6gCdrC,2025-03-07,15:00,INDIA - ISL,Kerala Blasters,Mumbai City,ROUND 25,3.1,3.5,2.1,1.36,3.0,1.04,13.0,1.25,3.75,1.8,2.0,1.67,2.1
13,13,CU2hj8rL,2025-03-07,15:00,MALAYSIA - SUPER LEAGUE,Kedah,Kuala Lumpur City,ROUND 23,2.7,3.5,2.25,1.33,3.0,1.02,10.0,1.22,3.8,1.73,2.0,1.62,2.2
14,14,WEqPpn6r,2025-03-07,15:00,MALAYSIA - SUPER LEAGUE,Terengganu,Sabah,ROUND 23,2.0,3.6,3.1,1.3,3.2,1.01,11.0,1.2,4.0,1.65,2.1,1.57,2.25
15,15,f7uA3QO6,2025-03-07,16:00,ROMANIA - SUPERLIGA,Otelul,Poli Iasi,ROUND 30,1.9,3.25,4.33,1.57,2.25,1.1,7.0,1.5,2.5,2.6,1.48,2.25,1.57
16,16,xMHUPny1,2025-03-07,16:30,BULGARIA - PARVA LIGA,Botev Vratsa,Krumovgrad,ROUND 24,2.45,3.1,3.0,1.53,2.38,1.1,7.0,1.44,2.63,2.5,1.5,2.1,1.67
17,17,4xwQT82n,2025-03-07,17:00,UKRAINE - PREMIER LEAGUE,FK Zorya Luhansk,Obolon,ROUND 20,1.9,2.9,4.2,1.5,2.4,1.08,6.0,1.4,2.63,2.25,1.55,2.0,1.73
18,18,b1uqk1Pa,2025-03-07,17:30,LATVIA - VIRSLIGA,FK Liepaja,Metta,ROUND 1,1.6,3.85,4.5,1.3,3.2,1.03,8.5,1.18,4.0,1.62,2.1,1.66,2.05
19,19,Ast1OXWP,2025-03-07,18:00,AUSTRIA - 2. LIGA,A. Lustenau,Horn,ROUND 19,1.57,3.65,4.75,1.36,2.75,1.04,7.5,1.29,3.2,1.85,1.8,1.91,1.8
20,20,tQWWIBfm,2025-03-07,18:00,AUSTRIA - 2. LIGA,ASK Voitsberg,SK Rapid II,ROUND 19,2.2,3.4,2.7,1.3,3.1,1.03,8.5,1.22,3.6,1.73,1.95,1.62,2.2
21,21,f98k6YAs,2025-03-07,18:00,AUSTRIA - 2. LIGA,St. Polten,Kapfenberg,ROUND 19,1.75,3.4,3.95,1.35,2.8,1.03,8.0,1.25,3.35,1.8,1.85,1.73,2.0
22,22,A5OmFTgC,2025-03-07,18:00,AUSTRIA - 2. LIGA,Stripfing,Lafnitz,ROUND 19,1.91,3.4,3.3,1.33,2.9,1.03,8.0,1.22,3.55,1.75,1.91,1.65,2.1
23,23,QiLJmzyq,2025-03-07,18:00,CROATIA - HNL,Rijeka,Sibenik,ROUND 25,1.29,5.0,9.5,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,2.63,1.44
24,24,tjbM5Sz1,2025-03-07,18:00,POLAND - EKSTRAKLASA,Korona Kielce,Puszcza,ROUND 24,1.9,3.4,4.2,1.44,2.63,1.06,10.0,1.33,3.25,2.1,1.7,1.95,1.8
25,25,QwOHGHke,2025-03-07,18:00,SERBIA - SUPER LIGA,Sp. Subotica,OFK Beograd,ROUND 27,2.35,3.1,2.75,1.45,2.5,1.05,8.0,1.36,2.8,2.1,1.62,1.85,1.85
26,26,z9ePItLl,2025-03-07,18:30,GERMANY - 2. BUNDESLIGA,Darmstadt,Karlsruher SC,ROUND 25,2.0,3.4,3.7,1.33,3.25,1.04,12.0,1.22,4.0,1.75,2.05,1.62,2.2
27,27,EyC4FSVg,2025-03-07,18:30,GERMANY - 2. BUNDESLIGA,Kaiserslautern,Elversberg,ROUND 25,2.5,3.6,2.6,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.5,2.5
28,28,fBVGMHTi,2025-03-07,18:30,TURKEY - SUPER LIG,Bodrumspor,Kasimpasa,ROUND 27,2.2,3.4,3.2,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,1.73,2.0
29,29,6RYVf65s,2025-03-07,19:00,DENMARK - SUPERLIGA,Nordsjaelland,Vejle,ROUND 21,1.4,4.75,7.0,1.29,3.5,1.03,17.0,1.14,5.5,1.53,2.4,1.75,2.0
30,30,CUzTWiCM,2025-03-07,19:00,DENMARK - 1ST DIVISION,B.93,Koge,ROUND 21,2.25,3.3,3.1,1.36,3.0,1.04,13.0,1.22,4.0,1.8,2.0,1.62,2.2
