,Unnamed: 0,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
1,1,S6Elsx9D,2025-02-24,00:00,ECUADOR - LIGA PRO,Barcelona SC,Mushuc Runa,FIRST STAGE ,1.53,4.33,5.25,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,1.8,1.91
2,2,G0jTb7ff,2025-02-24,00:00,MEXICO - LIGA MX,Santos Laguna,Atlas,CLAUSURA ,3.2,3.5,2.2,1.4,2.75,1.06,10.0,1.29,3.5,2.0,1.85,1.75,2.0
3,3,M11lCftH,2025-02-24,00:30,CHILE - LIGA DE PRIMERA,U. De Chile,Union La Calera,ROUND 2,1.3,5.0,9.0,1.33,3.25,1.04,12.0,1.22,4.0,1.75,2.05,2.2,1.62
4,4,GIqRm5x9,2025-02-24,00:30,VENEZUELA - LIGA FUTVE,Puerto Cabello,Monagas,APERTURA ,1.73,3.3,4.33,1.4,2.7,1.06,8.0,1.33,3.0,2.0,1.73,1.91,1.8
5,5,6RGE8qEO,2025-02-24,01:00,ARGENTINA - TORNEO BETANO,Atl. Tucuman,Gimnasia L.P.,APERTURA ,2.0,3.25,3.9,1.53,2.38,1.08,7.5,1.44,2.63,2.35,1.57,2.05,1.7
6,6,bskPcSa6,2025-02-24,01:00,ARGENTINA - TORNEO BETANO,Belgrano,Defensa y Justicia,APERTURA ,2.4,3.2,3.1,1.44,2.63,1.07,8.5,1.33,3.25,2.1,1.7,1.8,1.95
7,7,0Wff8vEc,2025-02-24,01:00,PERU - LIGA 1,FBC Melgar,Alianza Atl.,APERTURA ,1.29,5.25,9.5,1.3,3.4,1.03,15.0,1.2,4.33,1.67,2.15,2.1,1.67
8,8,CUGgkppe,2025-02-24,01:00,USA - MLS,Los Angeles Galaxy,San Diego FC,-,1.55,4.75,5.0,1.25,3.75,1.02,19.0,1.14,5.5,1.48,2.6,1.53,2.38
9,9,tp9X7Qr1,2025-02-24,01:30,URUGUAY - LIGA AUF URUGUAYA,River Plate,Penarol,APERTURA ,6.5,4.0,1.5,1.4,2.75,1.05,11.0,1.3,3.4,2.03,1.83,2.1,1.67
10,10,UBEjFINa,2025-02-24,02:00,COSTA RICA - PRIMERA DIVISION,Zeledon,Cartagines,CLAUSURA ,3.0,3.1,2.3,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,1.83,1.83
11,11,CSqxcoP6,2025-02-24,02:05,MEXICO - LIGA MX,Cruz Azul,Queretaro,CLAUSURA ,1.33,5.25,9.0,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,2.1,1.67
12,12,dpZv4irR,2025-02-24,09:30,INDONESIA - LIGA 1,Arema FC,PSIS Semarang,ROUND 24,1.48,3.95,5.0,1.3,3.15,1.01,10.5,1.23,3.65,1.74,1.96,1.8,1.84
13,13,hGKAbV5l,2025-02-24,13:00,INDONESIA - LIGA 1,Barito Putera,Bali United,ROUND 24,2.37,3.4,2.5,1.3,3.2,1.01,11.0,1.22,3.9,1.67,2.1,1.6,2.2
14,14,hAg8D3Ej,2025-02-24,15:15,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Okhdood,Al Fateh,ROUND 22,2.4,3.3,2.75,1.36,3.0,1.02,11.0,1.25,3.75,1.83,1.98,1.67,2.1
15,15,O0vvypqn,2025-02-24,16:00,ROMANIA - SUPERLIGA,UTA Arad,Sepsi Sf. Gheorghe,ROUND 28,2.7,3.0,2.6,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,1.83,1.83
16,16,EqlVmgOq,2025-02-24,16:30,BULGARIA - PARVA LIGA,Septemvri Sofia,Krumovgrad,ROUND 22,2.4,3.1,3.0,1.44,2.63,1.07,9.0,1.33,3.25,2.1,1.7,1.83,1.83
17,17,UDsXooT6,2025-02-24,16:30,SERBIA - SUPER LIGA,Novi Pazar,TSC,ROUND 24,2.9,3.25,2.1,1.33,3.0,1.02,10.0,1.25,3.6,1.75,1.95,1.65,2.1
18,18,vRaoLfGa,2025-02-24,16:50,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Damac,Al Orubah,ROUND 22,1.7,3.5,5.0,1.4,2.75,1.05,8.5,1.25,3.75,1.88,1.93,1.83,1.83
19,19,0YaBlXH8,2025-02-24,18:00,TURKEY - SUPER LIG,Galatasaray,Fenerbahce,ROUND 25,2.2,3.6,3.0,1.25,3.75,1.02,19.0,1.13,6.0,1.44,2.7,1.4,2.75
20,20,O4YryCE8,2025-02-24,19:00,DENMARK - SUPERLIGA,Viborg,Silkeborg,ROUND 19,2.15,3.7,3.0,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,1.62,2.2
21,21,QB18R3u1,2025-02-24,19:00,ISRAEL - LIGAT HA'AL,Hapoel Haifa,Kiryat Shmona,ROUND 24,1.9,3.3,4.1,1.44,2.63,1.07,9.0,1.33,3.25,2.1,1.7,1.91,1.8
22,22,21viZf0M,2025-02-24,19:00,POLAND - EKSTRAKLASA,Motor Lublin,GKS Katowice,ROUND 22,2.3,3.3,2.88,1.36,3.0,1.04,13.0,1.22,4.0,1.8,2.0,1.62,2.2
