,Unnamed: 0,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
1,1,OWn18AAF,2025-02-10,00:00,COSTA RICA - PRIMERA DIVISION,Sporting San Jose,Puntarenas FC,CLAUSURA ,2.0,3.4,3.7,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,1.83,1.83
2,2,8YXPvYE6,2025-02-10,00:00,PERU - LIGA 1,Cienciano,AD Tarma,APERTURA ,2.25,3.4,3.0,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,1.8,1.91
3,3,r1csQiSQ,2025-02-10,00:30,PARAGUAY - COPA DE PRIMERA,Guarani,Libertad Asuncion,APERTURA ,3.0,3.3,2.15,1.5,2.5,1.07,9.0,1.4,2.75,2.3,1.6,2.0,1.73
4,4,z7MFSrEb,2025-02-10,01:00,MEXICO - LIGA MX,UNAM Pumas,Mazatlan FC,CLAUSURA ,1.57,4.1,5.75,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,2.0,1.75
5,5,O8jF9AtS,2025-02-10,01:30,ARGENTINA - TORNEO BETANO,Talleres Cordoba,Lanus,APERTURA ,1.85,3.4,4.33,1.53,2.38,1.08,8.0,1.44,2.63,2.4,1.53,2.2,1.62
6,6,rXPNQMrB,2025-02-10,04:05,MEXICO - LIGA MX,Guadalajara Chivas,Club Tijuana,CLAUSURA ,1.67,3.8,5.25,1.36,3.0,1.04,13.0,1.25,3.75,1.83,2.03,1.8,1.95
7,7,ln4VD7Aa,2025-02-10,09:30,INDONESIA - LIGA 1,Arema FC,PSM Makassar,ROUND 22,2.07,3.15,3.1,1.38,2.8,1.04,8.0,1.29,3.15,1.94,1.76,1.73,1.92
8,8,rLXUxFqS,2025-02-10,13:00,INDONESIA - LIGA 1,Malut United,Borneo,ROUND 22,2.4,3.1,2.6,1.43,2.63,1.04,8.5,1.33,3.0,2.0,1.73,1.8,1.91
9,9,vyRwx4qo,2025-02-10,15:00,INDIA - ISL,Odisha FC,Punjab,ROUND 21,2.1,3.7,2.88,1.3,3.4,1.03,17.0,1.17,5.0,1.57,2.35,1.5,2.5
10,10,Q7DH2jwK,2025-02-10,16:00,ROMANIA - SUPERLIGA,Farul Constanta,Gloria Buzau,ROUND 26,1.8,3.5,4.1,1.44,2.63,1.06,10.0,1.36,3.0,2.1,1.7,1.91,1.8
11,11,tz09rwV6,2025-02-10,16:30,BULGARIA - PARVA LIGA,Beroe,Krumovgrad,ROUND 20,1.67,3.5,5.75,1.57,2.25,1.1,7.0,1.5,2.5,2.6,1.48,2.5,1.5
12,12,l4wErhrn,2025-02-10,17:00,GREECE - SUPER LEAGUE,Atromitos,Athens Kallithea,ROUND 22,1.9,3.1,4.75,1.57,2.25,1.13,6.0,1.5,2.5,2.6,1.48,2.25,1.57
13,13,rRE9XRZp,2025-02-10,17:00,GREECE - SUPER LEAGUE,Lamia,Levadiakos,ROUND 22,3.2,3.0,2.45,1.62,2.2,1.11,6.5,1.53,2.38,2.7,1.44,2.2,1.62
14,14,QJgxzDoI,2025-02-10,18:00,TURKEY - SUPER LIG,Bodrumspor,Goztepe,ROUND 23,2.9,3.1,2.3,1.44,2.63,1.07,9.0,1.3,3.4,2.05,1.75,1.8,1.91
15,15,CGT2LDWO,2025-02-10,18:00,TURKEY - SUPER LIG,Trabzonspor,Eyupspor,ROUND 23,1.65,3.75,4.33,1.3,3.4,1.03,15.0,1.18,4.5,1.6,2.3,1.62,2.2
16,16,p4GR9JFD,2025-02-10,19:00,POLAND - EKSTRAKLASA,Puszcza,Zaglebie,ROUND 20,2.9,2.9,2.63,1.44,2.63,1.07,9.0,1.33,3.25,2.08,1.73,1.75,2.0
17,17,OptykFpm,2025-02-10,19:00,PORTUGAL - LIGA PORTUGAL 2,Torreense,Vizela,ROUND 21,3.2,3.0,2.2,1.5,2.5,1.07,9.0,1.36,3.0,2.2,1.65,1.91,1.8
18,18,hrXbFTMP,2025-02-10,19:00,ROMANIA - SUPERLIGA,UTA Arad,CFR Cluj,ROUND 26,3.9,3.4,1.85,1.5,2.5,1.08,7.5,1.44,2.63,2.35,1.57,2.1,1.67
19,19,KCT2OwTi,2025-02-10,19:30,ISRAEL - LIGAT HA'AL,Maccabi Haifa,Hapoel Haifa,ROUND 22,1.33,4.33,7.0,1.33,3.25,1.04,13.0,1.2,4.33,1.67,2.15,1.91,1.8
20,20,d8qK17MM,2025-02-10,20:00,NETHERLANDS - EERSTE DIVISIE,Jong Ajax,Excelsior,ROUND 25,4.1,4.33,1.7,1.22,4.0,1.02,21.0,1.13,6.0,1.44,2.7,1.44,2.63
21,21,hvVkdopp,2025-02-10,20:00,NETHERLANDS - EERSTE DIVISIE,Jong PSV,Cambuur,ROUND 25,4.5,4.5,1.6,1.22,4.0,1.01,23.0,1.11,6.5,1.4,2.88,1.44,2.63
22,22,l6ObfPEd,2025-02-10,20:00,NETHERLANDS - EERSTE DIVISIE,Vitesse,FC Emmen,ROUND 25,3.0,3.6,2.2,1.29,3.5,1.03,17.0,1.17,5.0,1.53,2.4,1.44,2.63
23,23,CId3dm3e,2025-02-10,20:30,SPAIN - LALIGA2,R. Oviedo,Eldense,ROUND 26,1.62,3.5,6.0,1.5,2.5,1.08,8.0,1.4,2.75,2.35,1.57,2.25,1.57
24,24,QqZDYXDU,2025-02-10,20:45,ITALY - SERIE A,Inter,Fiorentina,ROUND 24,1.45,4.75,6.5,1.33,3.25,1.04,13.0,1.22,4.33,1.67,2.2,1.91,1.91
25,25,GOIf6udf,2025-02-10,20:45,FRANCE - LIGUE 2,Caen,Dunkerque,ROUND 22,2.9,3.4,2.3,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,1.83,1.83
26,26,AmXFRfJH,2025-02-10,21:00,SPAIN - LALIGA,Mallorca,Osasuna,ROUND 23,2.0,3.0,4.33,1.62,2.2,1.13,6.0,1.57,2.38,2.75,1.44,2.25,1.57
27,27,GbyYxCqJ,2025-02-10,21:00,PERU - LIGA 1,Los Chankas,Deportivo Garcilaso,APERTURA ,2.0,3.3,3.75,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,1.57,2.25
28,28,rHkFXQSI,2025-02-10,21:15,PORTUGAL - LIGA PORTUGAL,Arouca,Rio Ave,ROUND 21,1.95,3.3,4.0,1.44,2.63,1.07,9.0,1.36,3.0,2.1,1.7,1.95,1.8
29,29,vXrDKVkl,2025-02-10,22:15,PARAGUAY - COPA DE PRIMERA,Atl. Tembetary,General Caballero JLM,APERTURA ,2.45,3.1,2.75,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,1.91,1.8
