,Unnamed: 0,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
1,1,KCZ47iNc,2025-01-03,07:00,AUSTRALIA - A-LEAGUE,Melbourne City,Wellington Phoenix,ROUND 12,1.8,4.2,3.8,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.67,2.1
2,2,ABZQsbPM,2025-01-03,09:35,AUSTRALIA - A-LEAGUE,Brisbane Roar,Central Coast Mariners,ROUND 12,2.35,3.5,2.9,1.36,3.0,1.05,11.0,1.25,4.0,1.8,2.0,1.62,2.2
3,3,fqBcxxmp,2025-01-03,11:45,AUSTRALIA - A-LEAGUE,Perth Glory,Western United,ROUND 12,4.33,3.8,1.75,1.29,3.5,1.03,15.0,1.17,5.0,1.53,2.5,1.5,2.5
4,4,MahUoQfJ,2025-01-03,15:00,INDIA - ISL,North East Utd,Mohammedan,ROUND 15,1.55,4.33,5.25,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.67,2.1
5,5,vmNPr8HL,2025-01-03,18:00,TURKEY - SUPER LIG,Alanyaspor,Konyaspor,ROUND 18,1.95,3.25,3.8,1.44,2.63,1.06,10.0,1.3,3.4,2.05,1.75,1.83,1.83
6,6,dSmMOnQk,2025-01-03,18:00,TURKEY - SUPER LIG,Rizespor,Besiktas,ROUND 18,2.55,3.4,2.45,1.36,3.0,1.04,13.0,1.25,3.75,1.83,2.03,1.62,2.2
7,7,OYX6Jp2C,2025-01-03,18:00,TURKEY - 1. LIG,Kocaelispor,Igdir FK,ROUND 18,1.73,3.6,4.2,1.44,2.63,1.07,9.0,1.33,3.25,2.08,1.73,2.0,1.73
8,8,ETXbakzJ,2025-01-03,19:00,PORTUGAL - LIGA PORTUGAL,Nacional,FC Porto,ROUND 17,9.5,5.25,1.3,1.3,3.4,1.04,13.0,1.2,4.33,1.65,2.2,2.0,1.75
9,9,2cWJ3XH5,2025-01-03,20:00,FRANCE - LIGUE 2,AC Ajaccio,Annecy,ROUND 17,3.0,3.0,2.45,1.57,2.25,1.11,6.5,1.5,2.5,2.5,1.5,2.1,1.67
10,10,xhpki5so,2025-01-03,20:00,FRANCE - LIGUE 2,Amiens,Troyes,ROUND 17,2.25,3.25,3.1,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,1.83,1.83
11,11,G0dgIWWb,2025-01-03,20:00,FRANCE - LIGUE 2,Caen,Clermont,ROUND 17,2.15,3.2,3.3,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,1.83,1.83
12,12,dp1J5gmg,2025-01-03,20:00,FRANCE - LIGUE 2,Grenoble,Bastia,ROUND 17,3.2,2.88,2.25,1.53,2.38,1.1,7.0,1.44,2.63,2.4,1.53,2.0,1.73
13,13,p6X0mCXO,2025-01-03,20:00,FRANCE - LIGUE 2,Paris FC,Martigues,ROUND 17,1.18,6.25,13.0,1.29,3.5,1.04,13.0,1.18,4.5,1.6,2.3,2.38,1.53
14,14,WxOz0kHU,2025-01-03,20:00,FRANCE - LIGUE 2,Rodez,Red Star,ROUND 17,1.73,3.9,4.0,1.33,3.25,1.03,15.0,1.2,4.33,1.7,2.1,1.67,2.1
15,15,xSpO3odR,2025-01-03,20:00,MOROCCO - BOTOLA PRO,Chabab Mohammedia,FUS Rabat,ROUND 17,12.0,4.75,1.22,1.4,2.75,1.06,9.5,1.29,3.5,1.9,1.9,2.63,1.44
16,16,rX1KRy34,2025-01-03,20:30,SCOTLAND - CHAMPIONSHIP,Airdrieonians,Falkirk,ROUND 20,9.5,5.25,1.22,1.29,3.5,1.01,15.0,1.17,4.5,1.53,2.38,2.1,1.67
17,17,SnKeV6K0,2025-01-03,20:45,WALES - CYMRU PREMIER,Bala,Caernarfon,ROUND 21,1.85,3.5,4.05,1.29,3.2,1.03,12.5,1.2,4.2,1.72,2.04,1.61,2.2
18,18,naL2UPCm,2025-01-03,21:00,FRANCE - LIGUE 1,Nice,Rennes,ROUND 16,2.2,3.3,3.4,1.4,2.75,1.06,10.0,1.3,3.5,2.01,1.89,1.75,2.0
19,19,zHmSVfun,2025-01-03,21:00,SPAIN - LALIGA,Valencia,Real Madrid,ROUND 12,7.5,5.0,1.38,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,2.0,1.75
20,20,YX4PFAKa,2025-01-03,21:15,PORTUGAL - LIGA PORTUGAL,Vitoria Guimaraes,Sporting CP,ROUND 17,4.33,3.7,1.8,1.4,2.75,1.05,11.0,1.25,3.75,1.9,1.95,1.8,1.95
