,League,Date,Time,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over15,HT_Odd_Under15,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
14,FINLAND - VEIKKAUSLIIGA,2025-04-22,18:00,HJK,Gnistan,-,1.45,4.33,7.5,1.3,3.4,2.38,1.53,1.03,15.0,1.18,4.5,1.62,2.25,1.8,1.95
15,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,2025-04-22,18:05,Damac,Al Nassr, ROUND 29,5.75,6.25,1.36,1.29,3.5,2.2,1.62,1.02,12.0,1.17,4.5,1.5,2.5,1.83,1.83
16,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,2025-04-22,18:20,Al Wehda,Al Ahli SC, ROUND 29,6.0,5.75,1.38,1.29,3.5,2.25,1.57,1.02,15.0,1.17,4.5,1.53,2.38,1.83,1.83
17,AUSTRIA - BUNDESLIGA,2025-04-22,18:30,Grazer AK,Hartberg, RELEGATION GROUP,2.75,3.5,2.45,1.4,2.75,2.75,1.4,1.05,11.0,1.29,3.5,1.93,1.93,1.7,2.05
18,AUSTRIA - BUNDESLIGA,2025-04-22,18:30,Tirol,Altach, RELEGATION GROUP,2.75,3.2,2.6,1.44,2.63,3.25,1.33,1.07,9.0,1.36,3.0,2.1,1.7,1.8,1.95
19,DENMARK - 1ST DIVISION,2025-04-22,18:30,Esbjerg,Fredericia, PROMOTION GROUP,3.0,3.7,2.15,1.3,3.4,2.38,1.53,1.03,15.0,1.17,5.0,1.57,2.35,1.5,2.5
20,SERBIA - SUPER LIGA,2025-04-22,18:30,Tekstilac Odzaci,Zeleznicar Pancevo, RELEGATION GROUP,2.7,3.0,2.37,1.47,2.45,3.1,1.31,1.01,1.01,1.39,2.75,2.15,1.61,1.9,1.78
21,SPAIN - LALIGA,2025-04-22,19:00,Valencia,Espanyol, ROUND 33,1.8,3.5,4.75,1.44,2.63,3.25,1.33,1.07,9.0,1.36,3.2,2.1,1.73,2.0,1.75
22,DENMARK - SUPERLIGA,2025-04-22,19:00,Nordsjaelland,Midtjylland, CHAMPIONSHIP GROUP,2.45,3.8,2.5,1.3,3.4,2.5,1.5,1.03,15.0,1.18,4.5,1.62,2.25,1.53,2.38
23,POLAND - EKSTRAKLASA,2025-04-22,19:00,Stal Mielec,Gornik Zabrze, ROUND 29,2.63,3.4,2.55,1.4,2.75,2.75,1.4,1.05,11.0,1.25,3.75,1.88,1.98,1.7,2.05
24,SWEDEN - SUPERETTAN,2025-04-22,19:00,Helsingborg,Vasteras SK, ROUND 4,2.6,3.1,2.7,1.44,2.63,3.25,1.33,1.06,10.0,1.33,3.25,2.08,1.73,1.8,1.95
25,CROATIA - HNL,2025-04-22,19:15,Lok. Zagreb,Sibenik, ROUND 31,1.7,3.7,4.5,1.44,2.63,3.25,1.33,1.06,9.5,1.33,3.25,2.05,1.72,2.0,1.73
26,AUSTRIA - BUNDESLIGA,2025-04-22,20:30,A. Klagenfurt,LASK, RELEGATION GROUP,4.0,3.7,1.85,1.36,3.0,2.63,1.44,1.04,13.0,1.25,3.75,1.85,2.0,1.75,2.0
27,BELGIUM - JUPILER PRO LEAGUE,2025-04-22,20:30,Dender,Charleroi, CONFERENCE LEAGUE GROUP,3.2,3.3,2.25,1.4,2.75,3.0,1.36,1.06,10.0,1.3,3.4,2.03,1.83,1.75,2.0
28,BELGIUM - JUPILER PRO LEAGUE,2025-04-22,20:30,KV Mechelen,Westerlo, CONFERENCE LEAGUE GROUP,1.91,3.8,3.6,1.3,3.4,2.38,1.53,1.03,15.0,1.18,4.5,1.62,2.25,1.57,2.25
29,BELGIUM - JUPILER PRO LEAGUE,2025-04-22,20:30,St. Liege,Leuven, CONFERENCE LEAGUE GROUP,2.3,3.25,3.2,1.44,2.63,3.25,1.33,1.07,9.0,1.33,3.25,2.1,1.7,1.91,1.91
30,FRANCE - LIGUE 1,2025-04-22,20:45,Nantes,PSG, ROUND 29,6.25,5.75,1.4,1.22,4.0,2.1,1.67,1.02,21.0,1.13,6.0,1.44,2.75,1.62,2.2
31,IRELAND - PREMIER DIVISION,2025-04-22,20:45,Derry City,Sligo Rovers, ROUND 11,1.48,3.5,7.0,1.36,3.0,2.75,1.4,1.05,11.0,1.25,3.75,1.9,1.95,2.0,1.72
32,ENGLAND - PREMIER LEAGUE,2025-04-22,21:00,Manchester City,Aston Villa, ROUND 34,1.83,4.1,3.8,1.25,3.75,2.2,1.62,1.02,19.0,1.14,5.5,1.5,2.63,1.5,2.5
33,SPAIN - LALIGA,2025-04-22,21:30,Barcelona,Mallorca, ROUND 33,1.2,7.0,13.0,1.25,3.75,2.1,1.67,1.02,19.0,1.14,5.5,1.44,2.75,1.95,1.8
