,League,Date,Time,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over15,HT_Odd_Under15,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
11,SOUTH AMERICA - COPA SUDAMERICANA,2025-04-09,02:30,America De Cali (Col),Corinthians (Bra), GROUP STAGE,2.2,3.0,3.7,1.53,2.38,3.75,1.25,1.11,6.5,1.44,2.63,2.5,1.5,2.1,1.67
12,SOUTH AMERICA - COPA SUDAMERICANA,2025-04-09,02:30,Godoy Cruz (Arg),Sp. Luqueno (Par), GROUP STAGE,1.5,3.7,8.0,1.44,2.63,3.25,1.33,1.07,9.0,1.36,3.0,2.15,1.67,2.25,1.57
13,SOUTH AMERICA - COPA SUDAMERICANA,2025-04-09,02:30,Vasco (Bra),Puerto Cabello (Ven), GROUP STAGE,1.22,6.25,12.0,1.33,3.25,2.5,1.5,1.03,15.0,1.2,4.33,1.67,2.15,2.5,1.5
14,SOUTH AMERICA - COPA LIBERTADORES,2025-04-09,04:00,Ind. del Valle (Ecu),U. de Deportes (Per), GROUP STAGE,1.48,4.2,7.5,1.44,2.63,3.25,1.33,1.07,8.5,1.36,3.0,2.1,1.7,2.38,1.53
15,JAPAN - J1 LEAGUE,2025-04-09,12:00,Kawasaki Frontale,Yokohama F. Marinos, ROUND 5,1.67,4.0,4.75,1.3,3.4,2.5,1.5,1.03,15.0,1.2,4.33,1.67,2.15,1.67,2.1
16,SOUTH KOREA - K LEAGUE 1,2025-04-09,12:30,Gwangju FC,Daegu, ROUND 10,2.1,3.3,3.6,1.44,2.63,3.25,1.33,1.07,9.0,1.36,3.0,2.1,1.7,1.83,1.83
17,TURKEY - 1. LIG,2025-04-09,13:00,Erzurumspor,Corum, ROUND 33,1.91,3.25,3.7,1.5,2.5,3.4,1.3,1.08,8.0,1.4,2.75,2.25,1.62,2.0,1.73
18,TURKEY - 1. LIG,2025-04-09,16:00,Erokspor,Karagumruk, ROUND 33,2.88,3.25,2.3,1.44,2.63,3.25,1.33,1.06,9.5,1.33,3.25,2.05,1.75,1.8,1.91
19,ESTONIA - MEISTRILIIGA,2025-04-09,17:00,Kalju,Harju JK Laagri, ROUND 6,1.33,4.75,6.5,1.25,3.6,2.2,1.62,1.01,1.01,1.13,5.0,1.48,2.4,1.67,2.1
20,LATVIA - VIRSLIGA,2025-04-09,17:00,Auda,FK Liepaja, ROUND 6,1.78,3.6,3.8,1.33,3.0,2.6,1.44,1.02,10.0,1.25,3.6,1.8,1.91,1.73,2.0
21,SLOVENIA - PRVA LIGA,2025-04-09,17:00,Maribor,Celje, ROUND 29,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01,1.01
22,SLOVENIA - PRVA LIGA,2025-04-09,17:00,O. Ljubljana,Koper, ROUND 29,1.5,3.85,5.5,1.36,2.88,2.65,1.42,1.03,8.0,1.25,3.3,1.8,1.85,1.95,1.75
23,ESTONIA - MEISTRILIIGA,2025-04-09,18:00,Paide,Parnu JK Vaprus, ROUND 6,1.25,5.0,8.5,1.3,3.25,2.2,1.62,1.01,1.01,1.17,4.2,1.48,2.4,1.8,1.91
24,LATVIA - VIRSLIGA,2025-04-09,18:00,RFS,Tukums 2000, ROUND 6,1.05,9.0,21.0,1.15,4.75,1.73,2.0,1.01,1.01,1.05,8.0,1.22,3.6,2.38,1.53
25,GERMANY - 3. LIGA,2025-04-09,19:00,Cottbus,RW Essen, ROUND 32,2.0,3.4,3.2,1.29,3.3,2.35,1.5,1.03,12.0,1.18,4.0,1.62,2.25,1.53,2.38
26,GERMANY - 3. LIGA,2025-04-09,19:00,Munich 1860,Sandhausen, ROUND 32,1.8,3.6,3.7,1.3,3.2,2.4,1.48,1.02,10.0,1.2,3.85,1.73,2.08,1.67,2.1
27,GERMANY - 3. LIGA,2025-04-09,19:00,SG Dynamo Dresden,Ingolstadt, ROUND 32,1.67,3.8,4.1,1.29,3.3,2.35,1.5,1.01,11.0,1.18,4.0,1.67,2.15,1.65,2.1
28,GERMANY - 3. LIGA,2025-04-09,19:00,Verl,Dortmund II, ROUND 32,1.75,3.5,4.0,1.3,3.2,2.4,1.48,1.02,10.0,1.2,3.85,1.7,2.1,1.67,2.1
29,GERMANY - 3. LIGA,2025-04-09,19:00,VfL Osnabruck,Hansa Rostock, ROUND 32,2.35,3.2,2.88,1.36,2.7,2.7,1.36,1.03,9.0,1.29,3.2,2.03,1.83,1.73,2.0
30,NORWAY - ELITESERIEN,2025-04-09,19:00,Fredrikstad,Valerenga, ROUND 17,2.25,3.25,3.2,1.44,2.63,3.25,1.33,1.07,9.0,1.33,3.25,2.1,1.7,1.8,1.95
31,TURKEY - 1. LIG,2025-04-09,19:00,Boluspor,Sakaryaspor, ROUND 33,2.1,3.2,3.3,1.44,2.63,3.25,1.33,1.07,9.0,1.33,3.25,2.05,1.75,1.83,1.83
32,TURKEY - 1. LIG,2025-04-09,19:00,Pendikspor,Ankaragucu, ROUND 33,2.25,3.2,3.0,1.44,2.63,3.25,1.33,1.06,9.5,1.3,3.4,2.05,1.75,1.8,1.91
33,ENGLAND - CHAMPIONSHIP,2025-04-09,20:45,Oxford Utd,QPR, ROUND 41,2.5,3.2,2.8,1.5,2.5,3.5,1.29,1.08,8.0,1.44,2.75,2.38,1.57,2.0,1.73
34,ENGLAND - CHAMPIONSHIP,2025-04-09,20:45,Swansea,Plymouth, ROUND 41,1.62,4.0,5.0,1.4,2.75,3.0,1.36,1.06,10.0,1.33,3.4,2.03,1.83,2.0,1.73
35,EUROPE - CHAMPIONS LEAGUE,2025-04-09,21:00,Barcelona,Dortmund, PLAY OFFS,1.36,5.0,8.0,1.22,4.0,2.1,1.78,1.02,21.0,1.11,6.5,1.4,3.0,1.62,2.2
36,EUROPE - CHAMPIONS LEAGUE,2025-04-09,21:00,PSG,Aston Villa, PLAY OFFS,1.38,4.75,8.0,1.25,3.75,2.2,1.62,1.03,17.0,1.17,5.0,1.53,2.5,1.75,2.0
37,ENGLAND - CHAMPIONSHIP,2025-04-09,21:00,Coventry,Portsmouth, ROUND 41,1.6,4.2,5.0,1.33,3.25,2.63,1.44,1.04,13.0,1.25,4.0,1.8,2.0,1.8,1.91
