,League,Date,Time,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over15,HT_Odd_Under15,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
14,SWEDEN - SUPERETTAN,2025-04-01,19:00,Orebro,Vasteras SK, ROUND 1,3.0,3.4,2.05,1.4,2.75,3.0,1.36,1.05,11.0,1.3,3.4,2.03,1.83,1.8,1.95
15,SWITZERLAND - CHALLENGE LEAGUE,2025-04-01,19:30,Wil,Vaduz, ROUND 28,2.05,3.4,3.1,1.3,3.2,2.4,1.5,1.02,10.0,1.22,3.8,1.73,2.0,1.62,2.2
16,NETHERLANDS - EREDIVISIE,2025-04-01,20:00,AZ Alkmaar,Waalwijk, ROUND 25,1.27,6.25,9.0,1.25,3.75,2.2,1.62,1.02,19.0,1.14,5.5,1.5,2.5,1.91,1.91
17,SWITZERLAND - SUPER LEAGUE,2025-04-01,20:30,Servette,Young Boys, ROUND 30,2.4,3.6,2.7,1.29,3.5,2.38,1.53,1.03,17.0,1.17,5.0,1.57,2.35,1.5,2.5
18,SWITZERLAND - SUPER LEAGUE,2025-04-01,20:30,Yverdon,Lugano, ROUND 30,3.7,3.6,1.95,1.36,3.0,2.75,1.4,1.05,11.0,1.25,3.75,1.88,1.98,1.73,2.0
19,ENGLAND - PREMIER LEAGUE,2025-04-01,20:45,Arsenal,Fulham, ROUND 30,1.42,4.5,8.0,1.4,2.75,3.0,1.36,1.06,10.0,1.33,3.4,2.08,1.82,2.25,1.57
20,ENGLAND - PREMIER LEAGUE,2025-04-01,20:45,Wolves,West Ham, ROUND 30,2.4,3.25,3.0,1.44,2.63,3.25,1.33,1.07,8.5,1.36,3.2,2.1,1.73,1.91,1.91
21,ENGLAND - LEAGUE ONE,2025-04-01,20:45,Barnsley,Exeter, ROUND 40,1.75,3.6,4.33,1.36,3.0,2.63,1.44,1.04,13.0,1.22,4.0,1.8,2.0,1.7,2.05
22,ENGLAND - LEAGUE ONE,2025-04-01,20:45,Blackpool,Reading, ROUND 40,1.7,3.8,4.5,1.33,3.25,2.63,1.44,1.04,12.0,1.22,4.0,1.75,2.05,1.75,2.0
23,ENGLAND - LEAGUE ONE,2025-04-01,20:45,Burton,Leyton Orient, ROUND 40,2.7,3.2,2.55,1.44,2.63,3.25,1.33,1.07,9.0,1.36,3.0,2.15,1.67,1.91,1.91
24,ENGLAND - LEAGUE ONE,2025-04-01,20:45,Cambridge Utd,Wrexham, ROUND 40,4.5,3.3,1.8,1.5,2.5,3.5,1.29,1.07,9.0,1.4,2.75,2.25,1.62,2.05,1.7
25,ENGLAND - LEAGUE ONE,2025-04-01,20:45,Crawley,Peterborough, ROUND 40,2.8,3.5,2.25,1.3,3.4,2.5,1.5,1.03,15.0,1.17,5.0,1.6,2.3,1.53,2.38
26,ENGLAND - LEAGUE ONE,2025-04-01,20:45,Lincoln,Huddersfield, ROUND 40,2.5,3.2,2.75,1.5,2.5,3.4,1.3,1.07,9.0,1.36,3.0,2.15,1.67,1.91,1.91
27,ENGLAND - LEAGUE ONE,2025-04-01,20:45,Mansfield,Charlton, ROUND 40,3.3,3.3,2.15,1.44,2.63,3.25,1.33,1.07,9.0,1.33,3.25,2.05,1.75,1.8,1.95
28,ENGLAND - LEAGUE ONE,2025-04-01,20:45,Northampton,Rotherham, ROUND 40,2.6,3.25,2.6,1.44,2.63,3.25,1.33,1.06,9.5,1.33,3.25,2.05,1.75,1.8,1.95
29,ENGLAND - LEAGUE ONE,2025-04-01,20:45,Stockport County,Stevenage, ROUND 40,1.9,3.3,4.1,1.53,2.38,3.5,1.29,1.08,8.0,1.44,2.63,2.35,1.57,2.1,1.67
30,ENGLAND - LEAGUE ONE,2025-04-01,20:45,Wigan,Bolton, ROUND 40,2.9,3.2,2.38,1.5,2.5,3.4,1.3,1.07,8.5,1.36,3.0,2.15,1.67,1.95,1.8
31,ENGLAND - LEAGUE ONE,2025-04-01,20:45,Wycombe,Shrewsbury, ROUND 40,1.33,4.75,8.5,1.4,2.75,2.75,1.4,1.05,11.0,1.29,3.5,1.98,1.88,2.25,1.57
32,ENGLAND - LEAGUE TWO,2025-04-01,20:45,Accrington,Fleetwood, ROUND 40,2.5,3.1,2.8,1.5,2.5,3.5,1.29,1.08,8.0,1.4,2.75,2.3,1.6,1.91,1.8
33,ENGLAND - LEAGUE TWO,2025-04-01,20:45,Barrow,Salford, ROUND 40,2.2,3.2,3.3,1.5,2.5,3.4,1.3,1.08,8.0,1.4,2.75,2.25,1.62,2.0,1.73
34,ENGLAND - LEAGUE TWO,2025-04-01,20:45,Chesterfield,Carlisle, ROUND 40,1.73,3.6,4.5,1.4,2.75,2.75,1.4,1.05,11.0,1.25,3.75,1.9,1.95,1.8,1.91
35,ENGLAND - LEAGUE TWO,2025-04-01,20:45,Crewe,Grimsby, ROUND 40,2.7,3.25,2.6,1.44,2.63,3.4,1.3,1.07,8.5,1.36,3.0,2.15,1.67,1.83,1.83
36,ENGLAND - LEAGUE TWO,2025-04-01,20:45,Doncaster,Walsall, ROUND 40,1.91,3.4,3.9,1.4,2.75,2.75,1.4,1.05,11.0,1.29,3.5,1.95,1.9,1.73,2.0
37,ENGLAND - LEAGUE TWO,2025-04-01,20:45,Gillingham,Colchester, ROUND 40,2.63,3.2,2.63,1.57,2.25,4.0,1.22,1.1,7.0,1.53,2.38,2.6,1.48,2.2,1.62
38,ENGLAND - LEAGUE TWO,2025-04-01,20:45,Harrogate,Tranmere, ROUND 40,2.63,3.2,2.63,1.5,2.5,3.5,1.29,1.08,8.0,1.4,2.75,2.3,1.6,1.91,1.8
39,ENGLAND - LEAGUE TWO,2025-04-01,20:45,Morecambe,Cheltenham, ROUND 40,2.25,3.3,3.0,1.44,2.63,3.25,1.33,1.06,9.5,1.33,3.25,2.05,1.75,1.8,1.91
40,ENGLAND - LEAGUE TWO,2025-04-01,20:45,Newport,Bromley, ROUND 40,3.1,3.4,2.25,1.4,2.75,2.75,1.4,1.05,11.0,1.29,3.5,1.9,1.9,1.73,2.0
41,ENGLAND - LEAGUE TWO,2025-04-01,20:45,Port Vale,Bradford City, ROUND 40,2.63,3.1,2.75,1.57,2.25,3.75,1.25,1.1,7.0,1.5,2.5,2.5,1.5,2.1,1.67
42,ENGLAND - LEAGUE TWO,2025-04-01,20:45,Swindon,AFC Wimbledon, ROUND 40,2.8,3.3,2.4,1.5,2.5,3.4,1.3,1.07,8.5,1.36,3.0,2.15,1.67,1.83,1.83
43,ENGLAND - NATIONAL LEAGUE,2025-04-01,20:45,Aldershot,AFC Fylde, ROUND 31,1.6,3.75,5.5,1.29,3.5,2.38,1.53,1.03,15.0,1.17,5.0,1.6,2.3,1.62,2.2
44,ENGLAND - NATIONAL LEAGUE,2025-04-01,20:45,Wealdstone,Boston Utd, ROUND 25,2.38,3.3,2.8,1.4,2.75,2.75,1.4,1.05,11.0,1.29,3.5,1.98,1.83,1.7,2.05
45,ENGLAND - NATIONAL LEAGUE,2025-04-01,20:45,Woking,Rochdale, ROUND 30,3.0,3.4,2.2,1.44,2.63,3.4,1.3,1.07,9.0,1.36,3.0,2.15,1.67,1.95,1.8
46,NORTHERN IRELAND - NIFL PREMIERSHIP,2025-04-01,20:45,Ballymena,Loughgall, RELEGATION GROUP,1.48,3.9,5.25,1.35,2.8,2.63,1.4,1.03,8.0,1.25,3.35,1.8,1.85,1.95,1.75
47,NORTHERN IRELAND - NIFL PREMIERSHIP,2025-04-01,20:45,Carrick Rangers,Cliftonville, RELEGATION GROUP,3.45,3.25,1.91,1.4,2.63,2.8,1.35,1.05,7.0,1.3,3.1,1.95,1.73,1.85,1.85
48,NORTHERN IRELAND - NIFL PREMIERSHIP,2025-04-01,20:45,Portadown,Glenavon, RELEGATION GROUP,2.65,3.1,2.4,1.42,2.55,2.9,1.33,1.06,6.5,1.35,2.85,2.05,1.65,1.85,1.85
49,NORTHERN IRELAND - NIFL PREMIERSHIP,2025-04-01,20:45,Dungannon,Larne, CHAMPIONSHIP GROUP,2.63,3.1,2.4,1.42,2.55,2.88,1.33,1.05,7.0,1.33,2.95,2.0,1.7,1.8,1.91
50,NORTHERN IRELAND - NIFL PREMIERSHIP,2025-04-01,20:45,Glentoran,Coleraine, CHAMPIONSHIP GROUP,2.4,3.2,2.55,1.4,2.65,2.8,1.35,1.05,7.0,1.3,3.1,1.95,1.73,1.75,1.95
51,NORTHERN IRELAND - NIFL PREMIERSHIP,2025-04-01,20:45,Linfield,Crusaders, CHAMPIONSHIP GROUP,1.36,4.33,6.5,1.3,3.1,2.5,1.44,1.03,8.5,1.22,3.6,1.73,1.95,2.0,1.73
52,ENGLAND - PREMIER LEAGUE,2025-04-01,21:00,Nottingham,Manchester Utd, ROUND 30,2.3,3.5,3.0,1.4,2.75,3.0,1.36,1.06,10.0,1.3,3.5,2.01,1.89,1.75,2.0
53,ENGLAND - LEAGUE ONE,2025-04-01,21:00,Bristol Rovers,Birmingham, ROUND 40,7.0,4.5,1.4,1.36,3.0,2.63,1.44,1.04,13.0,1.22,4.0,1.73,2.08,2.0,1.75
54,PORTUGAL - LIGA PORTUGAL,2025-04-01,21:15,Boavista,Gil Vicente, ROUND 27,3.4,3.1,2.3,1.57,2.25,3.75,1.25,1.1,7.0,1.5,2.5,2.5,1.5,2.1,1.67
