,League,Date,Time,Round,Home,Away,HT_Odd_H,HT_Odd_D,HT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over15,HT_Odd_Under15,HT_Odd_Over25,HT_Odd_Under25,HT_Odd_BTTS_Yes,HT_Odd_BTTS_No,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Lay_Home,FT_Odd_Lay_Draw,FT_Odd_Lay_Away,Pre_Match_Home_Expected_Goals,Pre_Match_Away_Expected_Goals,Pre_Match_Total_Expected_Goals,BTTS_First_Half_Potential,BTTS_Second_Half_Potential,BTTS_Potential,Pre_Match_Home_Points_per_Game,Pre_Match_Home_Overall_Points_per_Game,Pre_Match_Away_Points_per_Game,Pre_Match_Away_Overall_Points_per_Game
43,Paraguay Division Profesional,2025-06-01,15:00:00,22,Olimpia,Deportivo Recoleta,2.15,2.15,4.84,1.35,2.85,2.8,1.4,7.25,1.08,0.0,0.0,1.55,3.7,4.75,1.01,8.5,1.3,3.2,1.91,1.8,1.91,1.73,2.3,1.22,1.15,1.67,1.43,3.1,40.0,20.0,67.0,1.52,1.52,1.24,1.24
38,Belarus Vysheyshaya Liga,2025-06-01,15:00:00,11,Slutsk,Gomel,4.2,1.85,3.06,1.55,2.17,4.0,1.17,9.3,1.0,0.0,0.0,4.0,2.96,1.95,1.07,6.25,1.55,2.2,2.81,1.38,2.15,1.67,1.28,1.37,1.39,0.0,0.0,0.0,17.0,0.0,25.0,0.83,0.8,1.4,1.2
39,Finland Veikkausliiga,2025-06-01,15:00:00,9,Gnistan,Ilves,3.75,2.3,2.6,1.29,3.3,2.4,1.52,5.55,1.13,0.0,0.0,3.38,3.59,2.13,1.04,9.0,1.2,4.0,1.69,2.16,1.62,2.25,1.33,1.3,1.3,1.88,2.07,3.95,38.0,38.0,59.0,1.33,1.38,0.75,1.78
40,Croatia Druga HNL,2025-06-01,15:00:00,33,Rudeš,Sesvete,2.75,2.05,4.0,1.4,2.65,3.1,1.3,7.5,1.06,0.0,0.0,2.0,3.25,3.2,1.05,8.0,1.3,2.97,2.15,1.67,1.83,1.83,1.62,1.26,1.25,1.62,1.45,3.07,0.0,0.0,23.0,1.53,1.22,1.53,1.44
41,Sweden Superettan,2025-06-01,15:00:00,11,Helsingborg,Östersunds FK,2.45,2.15,4.0,1.36,2.88,2.65,1.42,6.25,1.06,0.0,0.0,1.71,3.55,3.96,1.05,10.0,1.3,3.55,1.81,1.89,1.73,1.95,1.83,1.22,1.25,1.45,1.34,2.79,30.0,10.0,30.0,1.2,1.1,1.4,1.5
42,Sweden Superettan,2025-06-01,15:00:00,11,GIF Sundsvall,Falkenberg,3.2,2.05,3.1,1.38,2.8,2.75,1.4,6.8,1.04,0.0,0.0,2.43,3.18,2.54,1.06,9.0,1.33,3.35,1.95,1.75,1.73,1.95,1.45,1.25,1.5,1.77,1.75,3.52,0.0,30.0,50.0,0.8,1.4,1.4,1.6
45,Estonia Meistriliiga,2025-06-01,16:00:00,15,Tallinna Kalev,Nõmme Kalju,7.9,3.0,1.51,1.16,5.0,1.84,1.89,3.4,1.28,0.0,0.0,8.8,5.9,1.2,1.01,29.0,1.04,6.9,1.29,3.27,1.68,2.04,1.0,1.08,1.05,1.51,2.19,3.7,22.0,22.0,50.0,0.86,0.5,2.14,2.0
46,Brazil Serie A,2025-06-01,16:00:00,11,Mirassol,Sport Recife,2.4,1.93,4.9,1.47,2.45,3.2,1.28,9.5,1.05,0.0,0.0,1.98,3.23,4.29,1.07,7.0,1.43,2.6,2.3,1.58,2.0,1.7,1.83,1.32,1.25,1.82,1.34,3.16,0.0,35.0,80.0,2.0,1.4,0.2,0.3
44,Iceland Úrvalsdeild,2025-06-01,16:00:00,10,KR,Vestri,2.13,2.63,3.7,1.14,4.6,2.01,1.83,3.96,1.22,0.0,0.0,1.6,4.0,4.0,1.01,26.0,1.06,7.1,1.28,3.08,1.4,2.8,2.26,0.0,1.2,1.86,1.19,3.05,38.0,25.0,50.0,1.75,1.11,1.75,1.78
49,Sweden Allsvenskan,2025-06-01,16:30:00,12,Sirius,AIK,3.45,2.0,3.0,1.42,2.62,2.95,1.35,8.7,1.01,0.0,0.0,2.87,3.1,2.23,1.07,8.5,1.38,3.1,2.0,1.65,1.8,1.85,1.38,1.28,1.55,1.73,1.2,2.93,20.0,15.0,42.0,0.8,0.82,2.14,2.17
47,Poland 1. Liga,2025-06-01,16:30:00,0,Wisła Płock,Miedź Legnica,2.73,2.2,3.6,1.33,3.0,2.62,1.42,6.0,1.09,0.0,0.0,2.12,3.5,2.92,1.02,10.0,1.23,3.74,1.73,1.91,1.65,2.1,1.67,1.3,1.3,1.67,1.71,3.38,17.0,28.0,62.0,1.91,1.91,1.69,1.69
48,Sweden Allsvenskan,2025-06-01,16:30:00,12,Mjällby,Värnamo,1.95,2.38,5.5,1.3,3.2,2.45,1.48,6.1,1.06,0.0,0.0,1.5,3.86,5.1,1.04,11.0,1.22,4.2,1.76,1.94,1.8,1.85,2.5,1.17,1.12,1.34,1.58,2.92,10.0,40.0,60.0,2.6,2.25,0.2,0.27
50,Norway Eliteserien,2025-06-01,17:00:00,9,Rosenborg,KFUM,1.83,2.5,8.0,1.33,3.25,2.5,1.5,6.5,1.11,0.0,0.0,1.33,4.4,7.3,1.04,10.0,1.22,4.2,1.77,1.93,2.05,1.7,3.0,1.13,1.07,2.33,0.97,3.3,13.0,10.0,23.0,2.2,2.1,0.25,0.5
51,Norway Eliteserien,2025-06-01,17:00:00,9,Bryne,Sandefjord,3.1,2.05,3.2,1.4,2.75,2.75,1.4,6.65,1.05,0.0,0.0,2.51,3.13,2.49,1.06,8.5,1.3,3.4,1.87,1.83,1.67,2.05,1.48,1.25,1.48,1.53,1.68,3.21,38.0,38.0,63.0,1.5,1.13,0.75,1.88
52,Sweden Superettan,2025-06-01,17:00:00,11,Oddevold,Landskrona,3.05,2.09,3.35,1.39,2.77,2.81,1.38,6.65,1.05,0.0,0.0,2.77,3.09,2.3,1.01,8.5,1.27,3.15,1.94,1.76,1.74,1.98,1.5,1.28,1.42,1.41,1.97,3.38,20.0,35.0,78.0,1.2,1.9,1.75,1.6
53,Norway Eliteserien,2025-06-01,17:00:00,9,Brann,Kristiansund,1.65,2.75,6.5,1.22,3.8,2.1,1.65,4.85,1.11,0.0,0.0,1.25,5.1,8.0,1.01,17.0,1.14,5.5,1.39,2.86,1.77,1.9,3.4,1.1,1.06,2.04,1.18,3.22,17.0,33.0,75.0,1.83,2.0,1.67,1.3
54,Norway Eliteserien,2025-06-01,17:00:00,9,Haugesund,FK Bodo - Glimt,9.0,2.88,1.62,1.22,4.0,2.0,1.73,4.33,1.2,0.0,0.0,9.7,5.1,1.22,1.02,21.0,1.12,5.75,1.38,2.9,1.91,1.91,1.05,1.11,3.8,1.3,1.47,2.77,0.0,13.0,46.0,0.25,0.11,1.33,1.86
55,Austria Bundesliga,2025-06-01,17:00:00,0,Rapid Wien,LASK Linz,2.45,2.2,3.8,1.31,3.1,2.4,1.49,5.75,1.12,0.0,0.0,1.95,3.66,3.59,1.04,10.0,1.22,4.0,1.7,2.1,1.63,2.1,1.8,1.27,1.28,1.57,1.5,3.07,22.0,19.0,59.0,1.33,1.33,1.76,1.76
56,Belarus Vysheyshaya Liga,2025-06-01,17:00:00,11,Smorgon,Minsk,4.03,2.04,2.88,1.41,2.6,3.03,1.31,8.3,1.02,0.0,0.0,3.11,3.07,2.21,1.01,8.5,1.32,2.97,2.0,1.65,1.85,1.91,1.35,1.31,1.66,0.0,0.0,0.0,25.0,13.0,38.0,0.0,0.5,1.0,1.4
57,Croatia Druga HNL,2025-06-01,17:30:00,33,HNK Vukovar 1991,Opatija,2.75,1.95,4.33,1.53,2.38,3.5,1.29,8.5,1.05,0.0,0.0,2.0,3.1,3.4,1.06,7.5,1.39,2.59,2.38,1.53,2.2,1.62,1.68,1.28,1.2,1.97,1.52,3.49,0.0,7.0,39.0,2.31,2.16,2.0,2.13
58,Finland Veikkausliiga,2025-06-01,17:30:00,9,Jaro,Inter Turku,5.5,2.12,2.13,1.34,2.88,2.75,1.42,6.0,1.09,0.0,0.0,6.0,4.19,1.47,1.0,9.5,1.25,3.5,1.86,2.01,1.95,1.75,1.14,1.25,2.38,0.99,2.05,3.04,46.0,29.0,59.0,0.33,1.0,2.5,2.25
59,Turkey Süper Lig,2025-06-01,18:00:00,38,Samsunspor,Kayserispor,2.1,2.4,4.5,1.27,3.4,2.2,1.57,5.0,1.14,0.0,0.0,1.63,4.1,4.75,1.03,11.0,1.18,4.75,1.53,2.45,1.61,2.15,2.25,1.21,1.18,1.54,1.17,2.71,9.0,32.0,44.0,1.88,1.74,0.94,1.29
60,Turkey Süper Lig,2025-06-01,18:00:00,38,BB Bodrumspor,Beşiktaş,4.0,2.2,2.37,1.34,3.0,2.55,1.46,6.25,1.1,0.0,0.0,4.0,3.65,1.83,1.04,10.0,1.22,4.0,1.7,2.1,1.7,2.0,1.25,1.26,1.88,1.43,1.46,2.89,21.0,12.0,50.0,1.18,1.06,1.41,1.69
68,Spain Segunda División,2025-06-01,18:30:00,42,Racing Santander,Granada CF,3.2,2.25,2.75,1.28,3.3,2.3,1.55,5.5,1.08,0.0,0.0,2.42,3.45,2.73,1.04,10.0,1.2,4.5,1.61,2.1,1.48,2.4,1.42,1.22,1.57,1.57,1.27,2.84,8.0,33.0,58.0,1.8,1.66,1.4,1.59
67,Chile Primera B,2025-06-01,18:30:00,12,Santiago Morning,Magallanes,3.6,1.95,3.0,1.47,2.4,3.3,1.27,8.5,1.04,0.0,0.0,3.05,3.0,2.3,1.07,6.4,1.42,2.66,2.25,1.52,1.95,1.75,1.3,1.28,1.53,1.98,1.82,3.8,9.0,29.0,37.0,0.83,1.09,0.2,1.09
66,Spain Segunda División,2025-06-01,18:30:00,42,Real Oviedo,Cádiz,2.3,1.95,5.75,1.55,2.3,3.45,1.25,9.3,1.0,0.0,0.0,1.36,4.4,9.2,1.11,6.25,1.53,2.45,2.05,1.61,2.25,1.55,2.0,1.3,1.13,1.56,1.26,2.82,18.0,38.0,55.0,2.1,1.76,1.05,1.34
65,Denmark Superliga,2025-06-01,18:30:00,0,Randers,Silkeborg,2.65,2.1,3.6,1.4,2.75,2.65,1.42,5.8,1.1,0.0,0.0,2.04,3.28,3.28,1.05,7.8,1.27,3.6,1.8,1.9,1.72,2.0,1.67,1.25,1.27,1.36,1.52,2.88,41.0,25.0,69.0,1.5,1.5,1.53,1.53
69,Spain Segunda División,2025-06-01,18:30:00,0,FC Cartagena,Mirandés,9.0,2.75,1.55,1.25,3.5,2.25,1.57,5.35,1.09,0.0,0.0,11.0,5.4,1.26,1.03,11.0,1.18,4.75,1.8,1.94,2.25,1.55,1.04,1.1,4.2,1.13,1.26,2.39,10.0,20.0,35.0,0.75,0.56,1.1,1.76
63,Spain Segunda División,2025-06-01,18:30:00,42,Almería,CD Tenerife,1.53,2.9,8.5,1.22,3.8,2.1,1.65,4.8,1.11,0.0,0.0,1.19,6.7,12.0,1.03,11.0,1.15,5.25,1.53,2.2,2.1,1.62,4.33,1.1,1.03,1.84,1.2,3.04,10.0,38.0,58.0,2.15,1.61,0.4,0.88
62,Spain Segunda División,2025-06-01,18:30:00,42,Levante UD,SD Eibar,1.9,2.55,5.0,1.25,3.55,2.2,1.6,5.0,1.1,0.0,0.0,1.48,4.2,6.4,1.03,11.0,1.17,5.0,1.92,1.82,1.62,2.1,2.55,1.15,1.13,1.72,1.28,3.0,18.0,20.0,53.0,2.15,1.85,0.95,1.41
61,Spain Segunda División,2025-06-01,18:30:00,42,SD Huesca,CD Eldense,2.7,2.0,4.0,1.42,2.65,2.88,1.36,7.4,1.03,0.0,0.0,1.83,3.6,4.1,1.07,8.0,1.38,3.0,2.2,1.55,1.83,1.85,1.67,1.3,1.28,1.33,1.21,2.54,20.0,30.0,55.0,1.9,1.49,1.0,1.1
64,Spain Segunda División,2025-06-01,18:30:00,42,Deportivo La Coruña,Elche CF,5.25,2.55,1.85,1.25,3.55,2.15,1.62,4.7,1.12,0.0,0.0,5.5,4.1,1.54,1.03,11.0,1.17,5.0,1.8,1.94,1.62,2.1,1.11,1.14,2.65,1.57,1.28,2.85,13.0,15.0,48.0,1.3,1.29,1.3,1.8
70,Iceland Úrvalsdeild,2025-06-01,19:00:00,10,KA,Stjarnan,2.62,2.42,2.75,1.25,3.6,2.25,1.6,4.4,1.17,0.0,0.0,2.35,3.55,2.79,1.02,14.0,1.13,4.8,1.5,2.4,1.44,2.63,1.62,0.0,1.28,1.54,1.35,2.89,25.0,29.0,59.0,1.75,1.22,0.0,1.44
