,Unnamed: 0,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
23,23,8hYJXOtp,2025-01-29,21:00,EUROPE - CHAMPIONS LEAGUE,Inter,Monaco,LEAGUE PHASE ,1.62,4.0,5.5,1.3,3.4,1.04,13.0,1.2,4.5,1.67,2.2,1.7,2.05
24,24,beChlu24,2025-01-29,21:00,EUROPE - CHAMPIONS LEAGUE,Juventus,Benfica,LEAGUE PHASE ,2.2,3.25,3.5,1.44,2.63,1.07,9.0,1.33,3.4,2.1,1.73,1.8,1.95
25,25,zZSpF86K,2025-01-29,21:00,EUROPE - CHAMPIONS LEAGUE,Lille,Feyenoord,LEAGUE PHASE ,2.05,3.5,3.4,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.62,2.2
26,26,8fZNFjLb,2025-01-29,21:00,EUROPE - CHAMPIONS LEAGUE,Manchester City,Club Brugge KV,LEAGUE PHASE ,1.18,8.0,12.0,1.2,4.33,1.01,23.0,1.11,6.5,1.36,3.2,1.95,1.8
27,27,YyyXsOMs,2025-01-29,21:00,EUROPE - CHAMPIONS LEAGUE,PSV,Liverpool,LEAGUE PHASE ,2.45,3.6,2.75,1.29,3.5,1.03,15.0,1.17,5.0,1.53,2.5,1.44,2.63
28,28,GhWkfhC4,2025-01-29,21:00,EUROPE - CHAMPIONS LEAGUE,Salzburg,Atl. Madrid,LEAGUE PHASE ,8.5,5.25,1.36,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.38,1.91,1.91
29,29,6caWquT8,2025-01-29,21:00,EUROPE - CHAMPIONS LEAGUE,Sporting CP,Bologna,LEAGUE PHASE ,1.48,4.75,7.0,1.3,3.4,1.03,15.0,1.2,4.5,1.62,2.3,1.8,1.95
30,30,vaNQvJBO,2025-01-29,21:00,EUROPE - CHAMPIONS LEAGUE,Sturm Graz,RB Leipzig,LEAGUE PHASE ,3.75,3.8,1.9,1.3,3.4,1.03,15.0,1.17,5.0,1.57,2.38,1.53,2.38
31,31,SWkeYAko,2025-01-29,21:00,EUROPE - CHAMPIONS LEAGUE,Stuttgart,PSG,LEAGUE PHASE ,3.5,2.5,2.7,1.44,2.63,1.08,8.0,1.3,3.5,2.1,1.73,1.67,2.1
32,32,GCMkemFl,2025-01-29,21:00,EUROPE - CHAMPIONS LEAGUE,Young Boys,Crvena zvezda,LEAGUE PHASE ,2.5,3.75,2.6,1.3,3.4,1.03,15.0,1.17,5.0,1.57,2.38,1.5,2.5
33,33,rezRKIS7,2025-01-29,21:00,ARGENTINA - TORNEO BETANO,Gimnasia L.P.,San Lorenzo,APERTURA ,2.5,2.88,3.25,1.67,2.1,1.14,5.5,1.62,2.2,3.1,1.36,2.38,1.53
34,34,nTtIMvbe,2025-01-29,21:00,ARGENTINA - TORNEO BETANO,Talleres Cordoba,Independiente,APERTURA ,2.2,2.9,4.0,1.62,2.2,1.13,6.0,1.53,2.38,2.7,1.44,2.2,1.62
35,35,WCf5FECt,2025-01-29,21:00,ENGLAND - LEAGUE TWO,Barrow,Doncaster,ROUND 29,3.0,3.1,2.4,1.5,2.5,1.08,8.0,1.36,3.0,2.15,1.67,1.83,1.83
36,36,OKEg48mC,2025-01-29,21:00,SPAIN - LALIGA2,Tenerife,Dep. La Coruna,ROUND 19,2.75,3.0,2.8,1.57,2.25,1.1,7.0,1.44,2.63,2.5,1.5,2.0,1.73
37,37,CbSR5Yyg,2025-01-29,22:00,PARAGUAY - PRIMERA DIVISION,Sp. Luqueno,Cerro Porteno,APERTURA ,5.75,3.2,1.73,1.5,2.5,1.08,7.5,1.4,2.75,2.25,1.62,2.1,1.67
38,38,WKOelU1n,2025-01-29,23:00,COSTA RICA - PRIMERA DIVISION,Guanacasteca,Puntarenas FC,CLAUSURA ,2.2,3.2,3.2,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,1.83,1.83
39,39,dQOAS9UG,2025-01-29,23:15,ARGENTINA - TORNEO BETANO,Huracan,Estudiantes L.P.,APERTURA ,3.1,3.1,2.5,1.62,2.2,1.13,6.0,1.62,2.2,2.88,1.4,2.25,1.57
40,40,0CIzA1Ek,2025-01-29,23:15,ARGENTINA - TORNEO BETANO,Union de Santa Fe,Boca Juniors,APERTURA ,3.3,2.9,2.4,1.62,2.2,1.13,6.0,1.57,2.25,2.88,1.4,2.25,1.57
