,League,Date,Time,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over15,HT_Odd_Under15,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
12,COLOMBIA - PRIMERA A,2025-04-07,01:20,Junior,Ind. Medellin, APERTURA,2.63,3.1,2.8,1.53,2.38,3.5,1.29,1.08,8.0,1.44,2.63,2.35,1.57,2.0,1.73
13,BRAZIL - SERIE A BETANO,2025-04-07,01:30,Santos,Bahia, ROUND 2,2.1,3.2,3.75,1.5,2.5,3.4,1.3,1.08,8.0,1.4,3.0,2.25,1.62,1.95,1.8
14,PARAGUAY - COPA DE PRIMERA,2025-04-07,01:30,Nacional Asuncion,2 de Mayo, APERTURA,2.1,3.3,3.4,1.57,2.25,3.75,1.25,1.1,7.0,1.5,2.5,2.4,1.53,2.2,1.62
15,COSTA RICA - PRIMERA DIVISION,2025-04-07,02:00,Alajuelense,AD Santos, CLAUSURA,1.38,4.5,7.5,1.4,2.75,2.75,1.4,1.06,10.0,1.29,3.5,1.9,1.9,2.2,1.62
16,MEXICO - LIGA MX,2025-04-07,02:00,Toluca,Santos Laguna, CLAUSURA,1.2,7.0,13.0,1.18,4.5,1.88,1.93,1.01,26.0,1.07,9.0,1.3,3.5,1.75,2.0
17,COLOMBIA - PRIMERA A,2025-04-07,03:30,Aguilas,Llaneros, APERTURA,1.67,3.6,5.25,1.57,2.25,3.75,1.25,1.08,8.0,1.5,2.5,2.5,1.5,2.5,1.5
18,BULGARIA - PARVA LIGA,2025-04-07,14:00,Septemvri Sofia,Arda, ROUND 28,4.2,3.5,1.85,1.44,2.63,3.25,1.33,1.07,9.0,1.36,3.0,2.1,1.7,1.91,1.8
19,UKRAINE - PREMIER LEAGUE,2025-04-07,14:30,Kolos Kovalivka,Rukh Lviv, ROUND 23,2.25,2.9,3.1,1.5,2.45,3.25,1.3,1.08,6.0,1.42,2.55,2.4,1.48,2.0,1.73
20,INDIA - ISL,2025-04-07,16:00,Mohun Bagan,Jamshedpur, PLAY OFFS,1.5,4.5,5.25,1.29,3.5,2.25,1.57,1.03,17.0,1.17,5.0,1.57,2.35,1.67,2.1
21,BULGARIA - PARVA LIGA,2025-04-07,16:30,Lok. Plovdiv,Spartak Varna, ROUND 28,2.35,3.1,3.2,1.44,2.63,3.4,1.3,1.08,8.0,1.36,3.0,2.2,1.65,1.83,1.83
22,ROMANIA - SUPERLIGA,2025-04-07,16:30,Farul Constanta,Unirea Slobozia, RELEGATION GROUP,1.6,3.6,5.5,1.44,2.63,3.25,1.33,1.07,8.5,1.33,3.25,2.08,1.73,2.1,1.67
23,GREECE - SUPER LEAGUE,2025-04-07,17:00,Atromitos,Asteras Tripolis, CONFERENCE LEAGUE GROUP,2.0,3.1,4.2,1.57,2.25,3.75,1.25,1.11,6.5,1.5,2.5,2.5,1.5,2.2,1.62
24,UKRAINE - PREMIER LEAGUE,2025-04-07,17:00,Polissya Zhytomyr,Karpaty Lviv, ROUND 23,2.25,3.1,3.0,1.43,2.63,2.9,1.36,1.04,8.5,1.33,3.0,2.05,1.7,1.8,1.91
25,SERBIA - SUPER LIGA,2025-04-07,18:00,Cukaricki,IMT Novi Beograd, ROUND 30,1.91,3.35,3.5,1.36,2.88,2.75,1.4,1.03,9.0,1.25,3.3,1.83,1.83,1.73,2.0
26,SERBIA - SUPER LIGA,2025-04-07,18:00,Mladost,Vojvodina, ROUND 30,7.5,3.8,1.4,1.4,2.75,3.0,1.33,1.04,8.5,1.35,2.85,2.05,1.65,2.25,1.57
27,SERBIA - SUPER LIGA,2025-04-07,18:00,Novi Pazar,Radnicki Nis, ROUND 30,1.85,3.35,3.65,1.33,3.0,2.63,1.44,1.02,10.0,1.22,3.6,1.7,2.0,1.65,2.1
28,SERBIA - SUPER LIGA,2025-04-07,18:00,TSC,Zeleznicar Pancevo, ROUND 30,1.5,4.0,5.25,1.38,2.8,2.75,1.4,1.02,10.0,1.25,3.3,1.77,1.9,1.91,1.8
29,BULGARIA - PARVA LIGA,2025-04-07,19:00,CSKA 1948 Sofia,Ludogorets, ROUND 28,5.25,3.75,1.62,1.4,2.75,3.0,1.36,1.06,9.5,1.3,3.4,2.03,1.83,1.91,1.8
30,DENMARK - SUPERLIGA,2025-04-07,19:00,Brondby,Aarhus, CHAMPIONSHIP GROUP,2.35,3.4,2.88,1.4,2.75,3.0,1.36,1.05,11.0,1.3,3.4,1.95,1.85,1.75,2.0
31,ISRAEL - LIGAT HA'AL,2025-04-07,19:00,Hapoel Hadera,Sakhnin, RELEGATION GROUP,2.45,3.0,2.75,1.5,2.5,3.4,1.3,1.07,9.0,1.36,3.0,2.15,1.67,1.83,1.83
32,POLAND - EKSTRAKLASA,2025-04-07,19:00,Puszcza,Rakow, ROUND 27,5.0,3.8,1.67,1.4,2.75,3.0,1.36,1.05,11.0,1.3,3.4,2.03,1.83,1.95,1.8
33,SWEDEN - SUPERETTAN,2025-04-07,19:00,Brage,Falkenberg, ROUND 2,1.91,3.5,3.6,1.4,2.75,2.75,1.4,1.05,11.0,1.25,3.75,1.9,1.95,1.75,2.0
34,SWEDEN - SUPERETTAN,2025-04-07,19:00,Varberg,Orebro, ROUND 2,2.3,3.5,2.8,1.4,2.75,3.0,1.36,1.05,11.0,1.29,3.5,1.93,1.93,1.75,2.0
35,TURKEY - SUPER LIG,2025-04-07,19:00,Goztepe,Gaziantep, ROUND 30,1.7,3.8,4.75,1.36,3.0,2.75,1.4,1.04,13.0,1.25,3.75,1.83,2.03,1.8,1.91
36,TURKEY - SUPER LIG,2025-04-07,19:00,Kasimpasa,Besiktas, ROUND 30,3.25,3.4,2.15,1.33,3.25,2.63,1.44,1.04,13.0,1.2,4.33,1.7,2.1,1.57,2.25
37,SWEDEN - ALLSVENSKAN,2025-04-07,19:10,Malmo FF,Elfsborg, ROUND 2,1.67,3.9,4.75,1.36,3.0,2.63,1.44,1.04,13.0,1.25,3.75,1.83,2.03,1.8,1.95
38,ISRAEL - LIGAT HA'AL,2025-04-07,19:30,Maccabi Haifa,H. Beer Sheva, CHAMPIONSHIP GROUP,2.63,3.5,2.25,1.3,3.4,2.5,1.5,1.03,15.0,1.18,4.5,1.62,2.25,1.53,2.38
39,ROMANIA - SUPERLIGA,2025-04-07,19:30,CFR Cluj,Univ. Craiova, CHAMPIONSHIP GROUP,1.9,3.25,3.9,1.4,2.75,3.0,1.36,1.05,11.0,1.29,3.5,1.98,1.88,1.8,1.91
40,PORTUGAL - LIGA PORTUGAL,2025-04-07,19:45,SC Farense,Casa Pia, ROUND 28,2.55,3.0,3.0,1.53,2.38,3.75,1.25,1.1,7.0,1.44,2.63,2.4,1.53,2.0,1.75
41,ICELAND - BESTA DEILD KARLA,2025-04-07,20:00,Vikingur Reykjavik,Vestmannaeyjar, ROUND 1,1.29,5.5,7.0,1.18,4.33,1.9,1.8,1.01,1.01,1.08,6.0,1.3,3.1,1.6,2.2
42,NETHERLANDS - EERSTE DIVISIE,2025-04-07,20:00,Jong Utrecht,Den Haag, ROUND 33,6.0,4.5,1.5,1.3,3.4,2.5,1.5,1.03,15.0,1.2,4.33,1.65,2.2,1.8,1.91
43,ARGENTINA - TORNEO BETANO,2025-04-07,20:30,Dep. Riestra,Platense, APERTURA,3.1,2.75,2.7,1.88,1.93,6.0,1.13,1.18,4.5,1.83,1.83,4.0,1.25,2.75,1.4
44,SPAIN - LALIGA2,2025-04-07,20:30,Elche,Racing Club Ferrol, ROUND 34,1.33,5.0,8.0,1.44,2.63,3.4,1.3,1.07,8.5,1.4,2.75,2.2,1.65,3.0,1.36
45,ITALY - SERIE A,2025-04-07,20:45,Bologna,Napoli, ROUND 31,2.9,2.9,2.63,1.53,2.38,3.75,1.25,1.11,6.5,1.5,2.63,2.5,1.53,2.0,1.75
46,FRANCE - LIGUE 2,2025-04-07,20:45,Dunkerque,Guingamp, ROUND 29,2.5,3.25,2.88,1.4,2.75,3.0,1.36,1.06,10.0,1.3,3.4,2.03,1.83,1.73,2.0
47,ENGLAND - PREMIER LEAGUE,2025-04-07,21:00,Leicester,Newcastle, ROUND 31,7.0,4.1,1.5,1.3,3.4,2.5,1.5,1.04,13.0,1.22,4.33,1.73,2.1,1.8,1.95
48,SPAIN - LALIGA,2025-04-07,21:00,Leganes,Osasuna, ROUND 30,2.7,3.1,2.75,1.5,2.5,3.5,1.29,1.1,7.0,1.44,2.75,2.3,1.62,1.95,1.8
49,URUGUAY - LIGA AUF URUGUAYA,2025-04-07,21:00,Wanderers,Defensor Sp., APERTURA,3.5,3.3,2.0,1.4,2.75,3.0,1.36,1.06,10.0,1.3,3.4,2.03,1.83,1.8,1.91
50,ICELAND - BESTA DEILD KARLA,2025-04-07,21:15,Stjarnan,Hafnarfjordur, ROUND 1,2.1,3.65,2.8,1.22,3.75,2.05,1.67,1.01,9.5,1.11,5.25,1.4,2.65,1.4,2.7
51,PORTUGAL - LIGA PORTUGAL,2025-04-07,21:15,Rio Ave,Boavista, ROUND 28,1.83,3.3,4.5,1.44,2.63,3.25,1.33,1.07,9.0,1.33,3.25,2.1,1.7,1.95,1.8
52,PORTUGAL - LIGA PORTUGAL,2025-04-07,21:45,Sporting CP,Braga, ROUND 28,1.5,4.1,6.5,1.33,3.25,2.63,1.44,1.04,12.0,1.22,4.0,1.73,2.08,1.8,1.95
53,COLOMBIA - PRIMERA B,2025-04-07,22:30,Inter Palmira,Atletico F.C., APERTURA,1.22,5.5,10.0,1.3,3.2,2.5,1.48,1.02,10.0,1.22,3.8,1.7,2.05,2.3,1.55
