,Unnamed: 0,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
14,14,MgqxQPbJ,2025-03-04,20:45,ENGLAND - CHAMPIONSHIP,Cardiff,Burnley,ROUND 35,4.0,3.4,1.91,1.53,2.38,1.1,7.0,1.5,2.63,2.45,1.49,2.2,1.62
15,15,hbiXqBW8,2025-03-04,20:45,ENGLAND - CHAMPIONSHIP,Hull,Plymouth,ROUND 35,1.7,3.5,5.25,1.44,2.63,1.06,10.0,1.33,3.4,2.05,1.8,1.91,1.8
16,16,C8NSYpO7,2025-03-04,20:45,ENGLAND - CHAMPIONSHIP,Millwall,Bristol City,ROUND 35,2.55,3.2,2.75,1.62,2.2,1.11,6.5,1.57,2.38,2.7,1.41,2.2,1.62
17,17,MoioHkXo,2025-03-04,20:45,ENGLAND - CHAMPIONSHIP,Preston,Swansea,ROUND 35,2.35,3.3,3.0,1.5,2.5,1.08,8.0,1.4,3.0,2.25,1.57,1.91,1.8
18,18,4li8lGxh,2025-03-04,20:45,ENGLAND - LEAGUE ONE,Blackpool,Peterborough,ROUND 35,1.91,3.75,3.6,1.3,3.4,1.03,15.0,1.18,4.5,1.58,2.25,1.57,2.25
19,19,A1M8nf74,2025-03-04,20:45,ENGLAND - LEAGUE ONE,Bolton,Birmingham,ROUND 35,3.8,3.25,2.0,1.44,2.63,1.07,9.0,1.33,3.25,2.05,1.72,1.91,1.91
20,20,IRPGpYyH,2025-03-04,20:45,ENGLAND - LEAGUE ONE,Cambridge Utd,Stevenage,ROUND 35,2.88,3.2,2.45,1.53,2.38,1.08,7.5,1.44,2.63,2.4,1.5,2.05,1.7
21,21,vsEPrC6T,2025-03-04,20:45,ENGLAND - LEAGUE ONE,Charlton,Barnsley,ROUND 35,1.85,3.4,4.2,1.4,2.75,1.06,10.0,1.25,3.75,1.93,1.93,1.75,2.0
22,22,MZIWlK7E,2025-03-04,20:45,ENGLAND - LEAGUE ONE,Huddersfield,Wrexham,ROUND 35,2.25,3.2,3.1,1.44,2.63,1.07,8.5,1.36,3.0,2.15,1.63,1.91,1.91
23,23,AP4ewjUj,2025-03-04,20:45,ENGLAND - LEAGUE ONE,Lincoln,Crawley,ROUND 35,1.7,3.5,5.0,1.4,2.75,1.06,10.0,1.25,3.75,1.93,1.93,1.8,1.95
24,24,O4nr1gMc,2025-03-04,20:45,ENGLAND - LEAGUE ONE,Mansfield,Wigan,ROUND 35,2.1,3.3,3.3,1.44,2.63,1.07,8.5,1.36,3.0,2.15,1.63,1.92,1.77
25,25,dIpjaXjA,2025-03-04,20:45,ENGLAND - LEAGUE ONE,Northampton,Stockport County,ROUND 35,5.0,3.4,1.71,1.44,2.63,1.07,8.5,1.36,3.0,2.15,1.63,2.0,1.72
26,26,hpvacBLM,2025-03-04,20:45,ENGLAND - LEAGUE ONE,Rotherham,Leyton Orient,ROUND 35,2.45,3.2,2.85,1.44,2.63,1.07,9.0,1.33,3.25,2.05,1.72,1.77,1.92
27,27,OSUUikqp,2025-03-04,20:45,ENGLAND - LEAGUE ONE,Shrewsbury,Bristol Rovers,ROUND 35,1.91,3.3,3.8,1.44,2.63,1.07,8.5,1.36,3.0,2.1,1.67,1.92,1.77
28,28,ruOqCzsS,2025-03-04,20:45,ENGLAND - LEAGUE TWO,Accrington,MK Dons,ROUND 35,2.35,3.4,2.7,1.4,2.75,1.06,10.0,1.3,3.4,2.0,1.85,1.69,2.0
29,29,ENEF6E4k,2025-03-04,20:45,ENGLAND - LEAGUE TWO,Bradford City,Cheltenham,ROUND 35,1.57,3.6,5.75,1.44,2.63,1.07,9.0,1.3,3.4,2.05,1.72,2.0,1.69
30,30,zw3O4hZ1,2025-03-04,20:45,ENGLAND - LEAGUE TWO,Bromley,Doncaster,ROUND 35,3.25,3.3,2.1,1.4,2.75,1.06,10.0,1.29,3.5,1.98,1.88,1.69,2.0
31,31,2qeASeR8,2025-03-04,20:45,ENGLAND - LEAGUE TWO,Carlisle,Walsall,ROUND 35,3.5,3.5,1.96,1.44,2.63,1.06,9.5,1.33,3.25,2.05,1.72,1.8,1.8
32,32,fHCrAmBs,2025-03-04,20:45,ENGLAND - LEAGUE TWO,Colchester,Chesterfield,ROUND 35,2.05,3.4,3.25,1.44,2.63,1.07,9.0,1.36,3.0,2.1,1.67,1.8,1.8
33,33,SUAj8Ruf,2025-03-04,20:45,ENGLAND - LEAGUE TWO,Crewe,Fleetwood,ROUND 35,2.25,3.2,3.1,1.5,2.5,1.07,9.0,1.4,2.75,2.25,1.58,1.87,1.77
34,34,Od4a65A6,2025-03-04,20:45,ENGLAND - LEAGUE TWO,Grimsby,Tranmere,ROUND 35,1.76,3.4,4.5,1.44,2.63,1.07,9.0,1.3,3.4,2.05,1.72,1.8,1.8
35,35,WM774quJ,2025-03-04,20:45,ENGLAND - LEAGUE TWO,Morecambe,AFC Wimbledon,ROUND 35,3.8,3.3,1.91,1.41,2.62,1.07,9.0,1.36,3.0,2.1,1.7,1.83,1.83
36,36,nRkKFIJU,2025-03-04,20:45,ENGLAND - LEAGUE TWO,Newport,Gillingham,ROUND 35,3.5,3.25,2.05,1.41,2.62,1.07,9.0,1.33,3.25,2.1,1.7,1.83,1.83
37,37,CIpfSnXP,2025-03-04,20:45,ENGLAND - LEAGUE TWO,Notts Co,Barrow,ROUND 35,1.66,3.6,4.75,1.37,2.75,1.06,10.0,1.29,3.5,2.0,1.85,1.83,1.83
38,38,MiWPMQfm,2025-03-04,20:45,ENGLAND - LEAGUE TWO,Port Vale,Harrogate,ROUND 35,1.76,3.4,4.5,1.41,2.62,1.07,8.5,1.36,3.0,2.1,1.7,2.0,1.73
39,39,IJPYK4Pa,2025-03-04,20:45,ENGLAND - LEAGUE TWO,Swindon,Salford,ROUND 35,2.1,3.3,3.3,1.41,2.62,1.07,9.0,1.33,3.25,2.05,1.75,1.83,1.83
40,40,CYhpkVBs,2025-03-04,20:45,NORTHERN IRELAND - NIFL PREMIERSHIP,Carrick Rangers,Larne,ROUND 12,3.35,3.1,2.0,1.42,2.55,1.06,6.5,1.36,2.8,2.1,1.62,1.91,1.8
41,41,feaUmeke,2025-03-04,20:45,NORTHERN IRELAND - NIFL PREMIERSHIP,Glentoran,Ballymena,ROUND 20,1.45,3.95,5.5,1.36,2.75,1.04,7.5,1.29,3.2,1.85,1.8,2.0,1.73
42,42,OpvX8BqB,2025-03-04,20:45,NORTHERN IRELAND - NIFL PREMIERSHIP,Loughgall,Glenavon,ROUND 28,3.0,3.3,2.05,1.35,2.8,1.03,8.0,1.25,3.4,1.8,1.85,1.67,2.1
43,43,rX1KRy34,2025-03-04,20:45,SCOTLAND - CHAMPIONSHIP,Airdrieonians,Falkirk,ROUND 20,6.0,4.1,1.45,1.3,3.4,1.01,13.0,1.17,4.33,1.65,2.2,1.77,1.87
44,44,EmzGAbp3,2025-03-04,20:45,SCOTLAND - CHAMPIONSHIP,Queen's Park,Ayr,ROUND 26,3.7,3.7,1.83,1.33,3.25,1.03,9.0,1.22,3.75,1.8,2.0,1.63,2.1
45,45,Iw6w9mme,2025-03-04,21:00,EUROPE - CHAMPIONS LEAGUE,Dortmund,Lille,PLAY OFFS ,1.67,4.0,5.0,1.36,3.0,1.04,13.0,1.25,4.0,1.8,2.0,1.75,2.0
46,46,WI5P1WuS,2025-03-04,21:00,EUROPE - CHAMPIONS LEAGUE,PSV,Arsenal,PLAY OFFS ,3.8,3.5,1.95,1.4,2.75,1.06,10.0,1.3,3.5,1.97,1.81,1.8,1.95
47,47,4WoYUU9E,2025-03-04,21:00,EUROPE - CHAMPIONS LEAGUE,Real Madrid,Atl. Madrid,PLAY OFFS ,1.91,3.6,4.0,1.4,2.75,1.05,11.0,1.3,3.5,1.92,1.86,1.8,1.95
48,48,ju6PDW53,2025-03-04,21:00,ENGLAND - LEAGUE ONE,Reading,Exeter,ROUND 35,1.81,3.75,3.75,1.33,3.25,1.04,13.0,1.22,4.0,1.67,2.1,1.63,2.1
49,49,prJwjTDd,2025-03-04,21:00,ENGLAND - LEAGUE ONE,Wycombe,Burton,ROUND 35,1.46,3.9,6.25,1.44,2.63,1.07,8.5,1.33,3.25,2.07,1.69,2.1,1.63
50,50,ldHPfXqn,2025-03-04,23:00,SOUTH AMERICA - COPA LIBERTADORES,Deportes Iquique (Chi),Alianza Lima (Per),QUALIFICATION ,2.4,3.25,3.0,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,1.91,1.8
51,51,KUtlNrTH,2025-03-04,23:30,ARGENTINA - TORNEO BETANO,Banfield,Independiente,APERTURA ,3.0,3.0,2.6,1.67,2.1,1.14,5.5,1.67,2.1,3.1,1.36,2.25,1.57
