,Unnamed: 0,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
1,1,QVaTyxeK,2025-03-06,01:30,SOUTH AMERICA - COPA LIBERTADORES,Barcelona SC (Ecu),Corinthians (Bra),QUALIFICATION ,3.25,3.2,2.25,1.53,2.38,1.08,8.0,1.44,2.63,2.35,1.57,2.0,1.73
2,2,ATlIJ8sK,2025-03-06,01:30,SOUTH AMERICA - COPA SUDAMERICANA,Once Caldas (Col),Millonarios (Col),QUALIFICATION ,2.9,2.9,2.63,1.53,2.38,1.1,7.0,1.44,2.63,2.4,1.53,2.0,1.73
3,3,tj0wWnnI,2025-03-06,02:00,COSTA RICA - PRIMERA DIVISION,Puntarenas FC,Cartagines,CLAUSURA ,2.1,3.2,3.5,1.5,2.5,1.08,8.0,1.36,3.0,2.2,1.65,1.91,1.8
4,4,GtUw1OWg,2025-03-06,03:00,SOUTH AMERICA - COPA SUDAMERICANA,Mushuc Runa (Ecu),Orense (Ecu),QUALIFICATION ,1.68,3.6,4.75,1.5,2.5,1.08,8.0,1.36,3.0,2.2,1.65,2.1,1.67
5,5,tYELrV54,2025-03-06,11:30,TURKEY - 1. LIG,Erzurumspor,Pendikspor,ROUND 28,1.69,3.4,5.0,1.5,2.5,1.08,8.0,1.44,2.63,2.35,1.57,2.2,1.62
6,6,QF9LIrfo,2025-03-06,12:00,UKRAINE - PREMIER LEAGUE,Polissya Zhytomyr,Ch. Odesa,ROUND 20,1.36,4.2,7.5,1.42,2.6,1.05,7.0,1.33,2.9,2.05,1.67,2.4,1.5
7,7,z7hFMCCG,2025-03-06,12:00,UKRAINE - PREMIER LEAGUE,Vorskla Poltava,Karpaty Lviv,ROUND 20,2.9,2.88,2.4,1.53,2.35,1.09,5.75,1.45,2.45,2.4,1.48,2.1,1.67
8,8,MizecUKc,2025-03-06,14:00,TURKEY - 1. LIG,Istanbulspor AS,Sakaryaspor,ROUND 28,1.87,3.6,3.8,1.36,3.0,1.05,11.0,1.25,3.75,1.83,1.98,1.73,2.0
9,9,MTXfRKuh,2025-03-06,14:30,INDONESIA - LIGA 1,Persis Solo,Bali United,ROUND 26,2.15,3.3,3.0,1.33,3.0,1.02,10.0,1.25,3.6,1.75,1.95,1.65,2.1
10,10,roTF3Hmo,2025-03-06,14:30,INDONESIA - LIGA 1,PSBS Biak Numfor,Borneo,ROUND 26,2.7,3.25,2.38,1.36,2.9,1.02,10.0,1.29,3.4,1.85,1.85,1.67,2.1
11,11,QiRYRnXb,2025-03-06,14:30,UKRAINE - PREMIER LEAGUE,LNZ Cherkasy,Dyn. Kyiv,ROUND 20,7.5,4.2,1.38,1.36,2.9,1.03,9.0,1.3,3.2,1.95,1.75,2.25,1.57
12,12,rkDpEIDa,2025-03-06,15:00,INDIA - ISL,Hyderabad,Punjab,ROUND 25,3.25,3.4,2.15,1.36,3.0,1.05,11.0,1.25,3.75,1.83,1.98,1.67,2.1
13,13,6304dqXP,2025-03-06,17:00,LATVIA - VIRSLIGA,Grobina,Jelgava,ROUND 1,2.0,3.35,3.2,1.36,2.8,1.04,7.5,1.29,3.2,1.85,1.8,1.75,1.93
14,14,YHUtQQ1B,2025-03-06,17:00,UKRAINE - PREMIER LEAGUE,Shakhtar Donetsk,Kryvbas,ROUND 20,1.25,5.0,9.0,1.33,2.95,1.03,8.0,1.25,3.4,1.77,1.9,2.3,1.55
15,15,dY6jn4Cd,2025-03-06,18:30,TURKEY - 1. LIG,Umraniyespor,Kocaelispor,ROUND 28,3.9,3.3,1.92,1.44,2.63,1.07,9.0,1.33,3.25,2.05,1.75,1.83,1.83
16,16,6LmtRumD,2025-03-06,18:45,EUROPE - EUROPA LEAGUE,AZ Alkmaar,Tottenham,PLAY OFFS ,3.4,3.8,2.0,1.29,3.5,1.03,15.0,1.17,5.0,1.57,2.38,1.53,2.38
17,17,M9qhWF7e,2025-03-06,18:45,EUROPE - EUROPA LEAGUE,FCSB,Lyon,PLAY OFFS ,4.75,3.6,1.75,1.36,3.0,1.05,11.0,1.25,4.0,1.8,2.0,1.7,2.05
18,18,G84DwbFL,2025-03-06,18:45,EUROPE - EUROPA LEAGUE,Fenerbahce,Rangers,PLAY OFFS ,1.62,4.0,5.25,1.3,3.4,1.03,15.0,1.2,4.5,1.62,2.3,1.67,2.1
19,19,21UiWzPh,2025-03-06,18:45,EUROPE - EUROPA LEAGUE,Real Sociedad,Manchester Utd,PLAY OFFS ,2.05,3.4,3.7,1.44,2.63,1.07,8.5,1.36,3.2,2.1,1.73,1.95,1.8
20,20,8MXoOXXO,2025-03-06,18:45,EUROPE - CONFERENCE LEAGUE,Betis,Vitoria Guimaraes,PLAY OFFS ,1.53,3.9,7.0,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,2.1,1.67
21,21,K014tFmg,2025-03-06,18:45,EUROPE - CONFERENCE LEAGUE,FC Copenhagen,Chelsea,PLAY OFFS ,5.5,4.0,1.57,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,1.67,2.1
22,22,nTKDxXnI,2025-03-06,18:45,EUROPE - CONFERENCE LEAGUE,Molde,Legia,PLAY OFFS ,2.2,3.25,3.3,1.33,3.25,1.04,12.0,1.2,4.33,1.73,2.08,1.57,2.25
23,23,b7lWfE2n,2025-03-06,18:45,EUROPE - CONFERENCE LEAGUE,Panathinaikos,Fiorentina,PLAY OFFS ,3.3,3.0,2.35,1.44,2.63,1.07,9.0,1.33,3.25,2.1,1.7,1.83,1.83
24,24,2sSRfh3m,2025-03-06,20:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Kholood,Al Fateh,ROUND 24,2.75,3.5,2.25,1.33,3.25,1.04,9.0,1.2,4.33,1.67,2.15,1.57,2.25
25,25,2LvLb14L,2025-03-06,20:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Qadisiya,Al Ittihad,ROUND 24,2.6,3.4,2.4,1.33,3.25,1.03,10.0,1.2,4.33,1.62,2.25,1.53,2.38
26,26,CbCpx6eE,2025-03-06,21:00,EUROPE - EUROPA LEAGUE,Ajax,Eintracht Frankfurt,PLAY OFFS ,2.45,3.75,2.63,1.3,3.4,1.04,13.0,1.2,4.5,1.67,2.2,1.57,2.25
27,27,G4fRpzvn,2025-03-06,21:00,EUROPE - EUROPA LEAGUE,AS Roma,Ath Bilbao,PLAY OFFS ,2.38,3.3,3.0,1.44,2.63,1.07,8.5,1.36,3.2,2.2,1.67,1.91,1.91
28,28,WtM8ShOH,2025-03-06,21:00,EUROPE - EUROPA LEAGUE,Bodo/Glimt,Olympiacos Piraeus,PLAY OFFS ,2.2,3.5,3.2,1.36,3.0,1.05,11.0,1.25,4.0,1.86,2.04,1.67,2.1
29,29,2TjPUNml,2025-03-06,21:00,EUROPE - EUROPA LEAGUE,Plzen,Lazio,PLAY OFFS ,3.9,3.5,1.91,1.4,2.75,1.05,11.0,1.29,3.75,1.92,1.98,1.75,2.0
30,30,EadjZctQ,2025-03-06,21:00,EUROPE - CONFERENCE LEAGUE,Borac Banja Luka,SK Rapid,PLAY OFFS ,3.75,3.25,2.05,1.44,2.63,1.07,9.0,1.36,3.0,2.15,1.67,1.83,1.83
31,31,vstVRFYa,2025-03-06,21:00,EUROPE - CONFERENCE LEAGUE,Celje,Lugano,PLAY OFFS ,2.6,3.2,2.75,1.36,3.0,1.05,11.0,1.25,3.75,1.85,2.0,1.62,2.2
32,32,CUfniW1B,2025-03-06,21:00,EUROPE - CONFERENCE LEAGUE,Jagiellonia,Cercle Brugge KSV,PLAY OFFS ,1.95,3.5,3.6,1.36,3.0,1.04,13.0,1.25,3.75,1.83,2.03,1.67,2.1
33,33,QwGeDGJ6,2025-03-06,21:00,EUROPE - CONFERENCE LEAGUE,Pafos,Djurgarden,PLAY OFFS ,1.7,3.7,4.75,1.36,3.0,1.04,12.0,1.22,4.0,1.8,2.0,1.73,2.0
34,34,UgJriA2C,2025-03-06,21:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Wehda,Al Raed,ROUND 24,2.25,3.25,2.9,1.4,2.75,1.05,8.5,1.29,3.5,1.95,1.85,1.73,2.0
