,Unnamed: 0,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
1,1,fJBClfnC,2025-01-24,01:30,ARGENTINA - TORNEO BETANO,Defensa y Justicia,Banfield,APERTURA ,1.8,3.3,5.0,1.5,2.5,1.1,7.0,1.44,2.63,2.35,1.57,2.1,1.67
2,2,tU8CJEon,2025-01-24,01:30,ARGENTINA - TORNEO BETANO,Lanus,Dep. Riestra,APERTURA ,1.7,3.5,5.75,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,2.1,1.67
3,3,ng84jGHa,2025-01-24,01:30,ARGENTINA - TORNEO BETANO,Newells Old Boys,Ind. Rivadavia,APERTURA ,2.25,2.9,3.7,1.67,2.1,1.14,5.5,1.62,2.2,3.1,1.36,2.38,1.53
4,4,bZ4KJIde,2025-01-24,03:00,COSTA RICA - PRIMERA DIVISION,Cartagines,San Carlos,CLAUSURA ,1.83,3.5,4.2,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,1.83,1.83
5,5,ULsqqylB,2025-01-24,09:30,INDONESIA - LIGA 1,Arema FC,Persib Bandung,ROUND 20,2.9,3.1,2.25,1.35,2.9,1.05,10.0,1.27,3.55,1.92,1.81,1.7,2.06
6,6,Cdq2dIeD,2025-01-24,09:35,AUSTRALIA - A-LEAGUE,Melbourne Victory,Sydney FC,ROUND 16,2.05,3.8,3.1,1.25,3.75,1.03,17.0,1.14,5.5,1.5,2.63,1.44,2.63
7,7,QmyhsFIN,2025-01-24,13:00,INDONESIA - LIGA 1,Persita,Madura United,ROUND 20,2.07,3.35,3.0,1.38,2.8,1.03,9.0,1.26,3.5,1.91,1.81,1.77,1.95
8,8,fcQIOvfc,2025-01-24,13:00,THAILAND - THAI LEAGUE 1,Port MTI FC,Ratchaburi,ROUND 19,1.67,3.7,4.0,1.3,3.2,1.01,11.0,1.22,3.9,1.67,2.05,1.7,2.05
9,9,E5qQa5mf,2025-01-24,13:15,MALAYSIA - SUPER LEAGUE,Kuching City FC,Kedah,ROUND 19,1.36,4.5,7.0,1.33,3.0,1.02,10.0,1.25,3.6,1.8,1.91,2.1,1.65
10,10,QwCsTsKc,2025-01-24,14:30,QATAR - QSL,Shamal,Umm-Salal,ROUND 13,2.15,3.4,2.75,1.29,3.3,1.03,12.0,1.18,4.4,1.57,2.25,1.5,2.4
11,11,YJyTP0fL,2025-01-24,15:00,INDIA - ISL,East Bengal,Kerala Blasters,ROUND 18,3.2,3.3,2.2,1.33,3.25,1.03,15.0,1.18,4.5,1.65,2.2,1.53,2.38
12,12,nsMAQy95,2025-01-24,16:00,ROMANIA - SUPERLIGA,Gloria Buzau,Unirea Slobozia,ROUND 23,2.4,3.1,3.0,1.5,2.5,1.08,8.0,1.4,2.75,2.35,1.57,1.91,1.8
13,13,Q1fUJwsp,2025-01-24,16:45,QATAR - QSL,Al Wakra,Al Arabi,ROUND 13,2.02,3.35,3.1,1.29,3.3,1.02,12.0,1.15,4.9,1.54,2.32,1.46,2.55
14,14,h84PeeYQ,2025-01-24,18:00,CROATIA - HNL,Osijek,Sibenik,ROUND 19,1.42,4.5,6.25,1.4,2.75,1.04,13.0,1.29,3.5,1.93,1.93,2.1,1.67
15,15,2PE2d6cd,2025-01-24,18:00,TURKEY - SUPER LIG,Samsunspor,Gaziantep,ROUND 21,1.67,3.8,4.75,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,1.83,1.83
16,16,SxFo6kpn,2025-01-24,18:00,TURKEY - 1. LIG,Umraniyespor,Sanliurfaspor,ROUND 21,1.8,3.5,4.2,1.4,2.75,1.05,11.0,1.25,3.75,1.85,1.95,1.8,1.91
17,17,xbsdGYt0,2025-01-24,18:30,GERMANY - 2. BUNDESLIGA,Greuther Furth,Kaiserslautern,ROUND 19,2.3,3.6,2.88,1.3,3.4,1.03,15.0,1.17,5.0,1.57,2.35,1.5,2.5
18,18,nXjLG2ht,2025-01-24,18:30,GERMANY - 2. BUNDESLIGA,Magdeburg,Braunschweig,ROUND 19,1.65,4.2,4.75,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.62,2.2
19,19,Wf1C1JzB,2025-01-24,19:00,GERMANY - 3. LIGA,Viktoria Koln,Mannheim,ROUND 21,2.3,3.4,2.8,1.36,3.0,1.04,12.0,1.25,3.75,1.85,2.0,1.67,2.1
20,20,OKvbLOpL,2025-01-24,19:00,GREECE - SUPER LEAGUE,Volos,Atromitos,ROUND 20,2.9,3.1,2.55,1.57,2.25,1.1,7.0,1.44,2.63,2.4,1.53,2.1,1.67
21,21,QN3ubb63,2025-01-24,19:00,PORTUGAL - LIGA PORTUGAL 2,Academico Viseu,Feirense,ROUND 19,2.0,3.4,3.7,1.5,2.5,1.07,9.0,1.4,2.75,2.2,1.65,2.0,1.73
22,22,GMDRMg8U,2025-01-24,19:00,ROMANIA - SUPERLIGA,Din. Bucuresti,U. Cluj,ROUND 23,3.0,3.0,2.55,1.57,2.25,1.11,6.5,1.5,2.5,2.6,1.48,2.1,1.67
23,23,KdwAsVYb,2025-01-24,19:30,SWITZERLAND - CHALLENGE LEAGUE,Stade Nyonnais,Aarau,ROUND 19,3.9,3.6,1.73,1.3,3.2,1.03,11.0,1.2,4.2,1.61,2.15,1.61,2.15
24,24,0fN8qi4n,2025-01-24,19:30,SWITZERLAND - CHALLENGE LEAGUE,Xamax,Lausanne Ouchy,ROUND 19,2.15,3.4,2.75,1.29,3.4,1.02,12.0,1.17,4.5,1.53,2.3,1.5,2.45
