,League,Date,Time,Round,Home,Away,HT_Odd_H,HT_Odd_D,HT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over15,HT_Odd_Under15,HT_Odd_Over25,HT_Odd_Under25,HT_Odd_BTTS_Yes,HT_Odd_BTTS_No,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Lay_Home,FT_Odd_Lay_Draw,FT_Odd_Lay_Away,Pre_Match_Home_Expected_Goals,Pre_Match_Away_Expected_Goals,Pre_Match_Total_Expected_Goals,BTTS_First_Half_Potential,BTTS_Second_Half_Potential,BTTS_Potential,Pre_Match_Home_Points_per_Game,Pre_Match_Home_Overall_Points_per_Game,Pre_Match_Away_Points_per_Game,Pre_Match_Away_Overall_Points_per_Game
7,Australia A-League,2025-05-16,11:35:00,0,Western United,Melbourne City FC,3.0,2.0,2.72,1.28,3.4,2.32,1.55,5.5,1.12,0.0,0.0,2.9,3.6,2.25,1.02,13.0,1.16,4.7,1.57,2.2,1.51,2.5,1.32,1.25,1.62,1.69,1.87,3.56,22.0,26.0,51.0,1.85,1.85,1.73,1.73
8,China China League One,2025-05-16,13:00:00,9,Dalian Huayi,Shenzhen Juniors,2.05,2.21,5.65,1.33,2.8,2.5,1.45,6.4,1.07,0.0,0.0,1.48,3.7,5.4,1.04,8.5,1.26,3.4,1.84,1.93,1.75,1.9,2.29,1.2,1.25,0.87,1.09,1.96,25.0,13.0,50.0,1.25,1.13,0.0,1.13
10,China China League One,2025-05-16,13:30:00,9,Guangxi Baoyun,Dongguan United,2.63,1.95,4.2,1.44,2.6,3.04,1.35,8.3,1.01,0.0,0.0,2.0,2.95,3.9,1.06,6.5,1.31,2.9,2.09,1.67,1.82,1.9,1.75,1.3,1.27,0.92,0.98,1.9,29.0,13.0,42.0,0.0,0.25,0.0,0.63
9,China China League One,2025-05-16,13:30:00,9,Nanjing City,Suzhou Dongwu,4.0,1.99,2.65,1.53,2.32,3.09,1.33,8.6,1.01,0.0,0.0,3.3,2.9,2.1,1.01,8.5,1.36,2.99,2.14,1.62,1.9,1.72,1.22,1.33,1.28,1.41,1.51,2.92,0.0,13.0,38.0,0.5,1.13,2.0,2.0
11,China Chinese Super League,2025-05-16,13:35:00,13,Zhejiang FC,Henan Jianye,2.38,2.3,3.8,1.28,3.35,2.25,1.57,5.25,1.11,0.0,0.0,1.86,3.73,3.41,1.03,10.0,1.18,4.5,1.55,2.2,1.48,2.35,1.83,1.2,1.28,1.59,1.56,3.15,10.0,37.0,57.0,2.2,1.25,1.17,0.91
12,Georgia Erovnuli Liga,2025-05-16,14:00:00,15,Gareji,Telavi,2.25,2.1,5.5,1.4,2.75,3.0,1.33,8.0,1.06,0.0,0.0,1.64,3.45,5.0,1.06,8.5,1.36,3.1,1.98,1.7,2.0,1.73,2.1,1.26,1.12,1.05,0.7,1.75,7.0,36.0,50.0,1.14,0.86,0.43,0.79
13,China Chinese Super League,2025-05-16,14:00:00,13,Yunnan Yukun,Meizhou Hakka,2.4,2.25,3.85,1.3,3.2,2.4,1.5,6.2,1.06,0.0,0.0,1.63,3.9,4.33,1.04,9.5,1.2,4.2,1.61,2.05,1.55,2.2,1.83,1.22,1.28,1.63,1.32,2.95,0.0,30.0,80.0,1.4,1.25,0.6,1.0
14,Indonesia Liga 1,2025-05-16,14:00:00,33,Malut United,PSIS Semarang,1.73,2.5,7.0,1.25,3.6,2.25,1.62,5.0,1.15,0.0,0.0,1.34,4.4,7.5,1.01,13.0,1.15,4.2,1.55,2.2,2.0,1.75,4.0,1.15,1.04,1.24,1.14,2.38,22.0,22.0,50.0,1.81,1.66,0.88,0.78
15,Vietnam V.League 1,2025-05-16,14:15:00,23,Hai Phong,FLC Thanh Hoa,2.5,2.0,4.75,1.45,2.55,3.2,1.3,7.4,1.06,0.0,0.0,1.8,3.25,4.4,1.03,7.3,1.38,2.87,2.37,1.53,2.0,1.67,1.95,1.25,1.17,1.62,1.32,2.94,14.0,14.0,41.0,1.64,1.27,1.36,1.36
16,Israel Liga Leumit,2025-05-16,15:00:00,7,Ironi Ramat HaSharon,Maccabi Kabilio Jaffa,2.95,2.2,2.8,1.26,3.35,2.38,1.49,5.4,1.12,0.0,0.0,2.65,3.85,2.3,1.01,12.5,1.18,4.3,1.6,2.2,1.52,2.3,1.45,1.23,1.22,1.51,1.35,2.86,28.0,39.0,57.0,1.19,1.19,1.14,1.14
18,Israel Liga Leumit,2025-05-16,15:00:00,7,Hapoel Rishon LeZion,Hapoel Kfar Shalem,3.4,2.1,2.73,1.29,3.15,2.48,1.45,5.0,1.11,0.0,0.0,2.8,3.6,2.1,1.01,12.0,1.17,4.1,1.68,2.1,1.56,2.36,1.35,1.22,1.2,1.25,1.37,2.62,35.0,15.0,56.0,1.25,1.25,1.72,1.72
19,Israel Liga Leumit,2025-05-16,15:00:00,7,Hapoel Umm al-Fahm,Hapoel Ra'anana,3.0,2.1,2.9,1.33,2.92,2.76,1.37,6.5,1.08,0.0,0.0,2.9,3.3,2.2,1.02,10.0,1.25,3.5,1.85,1.85,1.67,2.05,1.4,1.25,1.25,1.16,1.24,2.4,9.0,21.0,50.0,0.64,0.64,1.11,1.11
20,Israel Liga Leumit,2025-05-16,15:00:00,7,Hapoel Afula,Kafr Qasim,3.6,2.05,2.71,1.37,2.76,2.84,1.35,6.0,1.06,0.0,0.0,3.1,3.65,2.05,1.02,9.25,1.26,3.25,1.95,1.8,1.8,1.87,1.28,1.25,1.22,1.19,1.43,2.62,18.0,15.0,43.0,0.72,0.72,1.33,1.33
17,Israel Liga Leumit,2025-05-16,15:00:00,7,Hapoel Nazareth Illit,Hapoel Acre,2.65,2.13,3.5,1.38,2.65,2.65,1.4,6.0,1.08,0.0,0.0,2.18,3.4,2.95,1.01,9.9,1.28,3.45,1.9,1.82,1.76,1.84,1.6,1.26,1.22,1.36,1.31,2.67,24.0,24.0,44.0,0.89,0.89,1.44,1.44
21,Faroe Islands Faroe Islands Premier League,2025-05-16,16:00:00,10,07 Vestur,TB,2.09,2.35,4.4,1.27,3.3,2.31,1.55,4.8,1.14,0.0,0.0,1.68,4.12,4.23,1.02,12.9,1.16,4.4,1.59,2.25,1.62,2.1,2.05,1.17,1.15,1.49,0.88,2.37,50.0,0.0,63.0,0.0,0.11,0.25,0.67
22,Faroe Islands Faroe Islands Premier League,2025-05-16,16:00:00,10,EB - Streymur,Víkingur,7.7,2.55,1.79,1.31,3.02,2.25,1.55,5.9,1.11,0.0,0.0,8.5,4.75,1.34,1.02,12.5,1.14,4.4,1.58,2.2,1.77,1.87,1.03,1.14,1.13,1.37,1.49,2.86,13.0,10.0,23.0,1.0,1.44,1.4,1.22
23,Georgia Erovnuli Liga,2025-05-16,16:00:00,15,Kolkheti Poti,Saburtalo,6.0,2.0,2.2,1.47,2.48,3.15,1.29,7.5,1.05,0.0,0.0,4.4,3.5,1.7,1.07,8.0,1.4,2.88,1.79,1.87,2.0,1.64,1.21,1.29,1.95,1.37,1.55,2.92,14.0,15.0,29.0,1.14,0.86,2.43,2.57
24,Belarus Vysheyshaya Liga,2025-05-16,16:00:00,9,Smorgon,Slavia,4.4,2.15,2.15,1.44,2.51,2.95,1.32,7.3,1.03,0.0,0.0,5.75,3.5,1.53,1.03,7.3,1.36,2.88,2.14,1.68,2.1,1.67,1.11,1.28,1.27,0.0,0.0,0.0,13.0,13.0,38.0,0.0,0.5,1.75,1.75
26,Faroe Islands Faroe Islands Premier League,2025-05-16,17:00:00,10,B68,B36,4.4,2.25,2.1,1.28,3.3,2.28,1.54,5.1,1.13,0.0,0.0,4.37,3.84,1.62,1.02,12.0,1.18,4.25,1.6,2.17,1.63,2.12,1.19,1.17,2.15,1.52,1.75,3.27,25.0,38.0,50.0,1.5,0.89,2.25,1.78
27,Finland Veikkausliiga,2025-05-16,17:00:00,7,Gnistan,SJK,2.95,2.43,2.9,1.25,3.2,2.2,1.57,4.95,1.15,0.0,0.0,2.54,3.7,2.55,1.03,10.0,1.12,4.75,1.57,2.35,1.42,2.45,1.52,1.22,1.53,2.02,2.14,4.16,0.0,0.0,42.0,1.5,1.5,2.0,1.86
25,Romania Liga I,2025-05-16,17:00:00,9,Oţelul Galaţi,SSC Farul,2.8,2.05,3.65,1.42,2.65,2.95,1.35,7.1,1.04,0.0,0.0,2.36,3.08,2.69,1.06,8.0,1.35,3.0,2.25,1.53,1.8,1.85,1.45,1.28,1.36,1.56,1.29,2.85,17.0,17.0,44.0,1.22,1.32,1.06,1.24
28,Uzbekistan Uzbekistan Super League,2025-05-16,17:00:00,10,Termez Surkhon,Sogdiana,3.57,2.02,3.23,1.45,2.55,3.2,1.29,8.9,1.03,0.0,0.0,2.68,2.8,2.38,1.07,6.8,1.43,2.74,2.37,1.53,2.0,1.75,1.37,0.0,1.5,1.78,1.5,3.28,20.0,35.0,55.0,2.25,1.11,0.2,0.89
29,Algeria Ligue 1,2025-05-16,17:30:00,26,MC Oran,NC Magra,2.3,1.8,6.0,1.57,2.2,4.2,1.22,9.2,1.03,0.0,0.0,2.0,3.1,3.3,1.09,5.8,1.55,2.3,2.65,1.37,2.45,1.45,2.1,1.25,1.25,1.24,1.03,2.27,9.0,13.0,17.0,2.17,1.13,0.25,1.08
30,Algeria Ligue 1,2025-05-16,17:30:00,26,Oued Akbou,USM Khenchela,2.54,1.75,5.0,1.6,2.15,3.8,1.21,9.1,1.03,0.0,0.0,1.72,3.15,5.4,1.07,5.9,1.5,2.43,2.65,1.47,2.25,1.5,1.86,1.25,1.14,1.67,0.91,2.58,0.0,23.0,36.0,1.36,1.04,0.64,1.13
31,Saudi Arabia Professional League,2025-05-16,17:55:00,32,Al Fateh,Al Hilal,4.75,2.85,1.8,1.15,4.75,1.77,1.95,3.42,1.25,0.0,0.0,5.43,5.68,1.4,1.01,11.0,1.07,8.0,1.28,3.65,1.38,2.75,1.14,1.11,2.65,1.7,1.91,3.61,20.0,27.0,74.0,1.4,1.06,2.0,2.19
47,Sweden Damallsvenskan,2025-05-16,18:00:00,8,Häcken W,Alingsås,1.09,6.1,20.0,1.05,6.75,1.43,2.58,2.38,1.49,0.0,0.0,1.01,14.0,45.0,1.0,29.0,1.02,11.0,1.1,6.5,3.2,1.2,8.0,0.0,0.0,2.24,0.93,3.17,25.0,50.0,75.0,2.25,1.71,0.0,0.43
56,Poland Ekstraklasa,2025-05-16,18:00:00,33,Stal Mielec,Radomiak Radom,3.0,2.13,3.35,1.32,3.1,2.68,1.43,6.25,1.08,0.0,0.0,2.42,3.5,2.74,1.05,9.5,1.28,3.8,1.83,1.99,1.62,2.15,1.48,1.28,1.25,1.52,1.36,2.88,19.0,25.0,57.0,1.25,0.91,1.06,1.25
54,Norway First Division,2025-05-16,18:00:00,7,Stabæk,Mjøndalen,1.79,2.64,5.3,1.2,4.05,2.0,1.7,4.6,1.18,0.0,0.0,1.32,5.2,6.9,1.01,19.0,1.09,5.5,1.4,2.73,1.67,2.05,3.2,1.15,1.16,1.75,1.18,2.93,17.0,17.0,33.0,1.33,1.33,0.33,0.33
53,Norway First Division,2025-05-16,18:00:00,7,Aalesund,Hødd,1.95,2.35,6.38,1.32,3.15,2.5,1.47,5.0,1.07,0.0,0.0,1.42,4.2,6.3,1.04,12.0,1.19,3.8,1.7,1.95,1.83,1.8,2.62,1.2,1.06,1.81,1.05,2.86,17.0,33.0,67.0,1.67,1.8,2.33,1.67
52,Norway First Division,2025-05-16,18:00:00,7,Start,Egersund,2.56,2.21,3.2,1.28,3.3,2.3,1.51,5.0,1.12,0.0,0.0,2.1,3.59,2.9,1.03,13.0,1.2,4.33,1.61,2.1,1.57,2.3,1.62,1.26,1.25,1.75,1.44,3.19,34.0,17.0,67.0,1.0,1.67,2.33,2.6
51,Norway First Division,2025-05-16,18:00:00,7,Lyn,Skeid,2.14,2.31,4.9,1.33,3.2,2.4,1.49,5.0,1.12,0.0,0.0,1.63,3.82,4.4,1.03,11.9,1.18,3.92,1.65,2.05,1.74,2.0,2.15,1.21,1.25,1.23,1.1,2.33,34.0,0.0,34.0,0.0,0.5,0.0,0.17
50,Norway First Division,2025-05-16,18:00:00,7,Lillestrøm,Kongsvinger,2.22,2.23,4.15,1.28,3.4,2.39,1.53,5.1,1.12,0.0,0.0,1.67,3.98,4.0,1.03,12.4,1.13,4.42,1.6,2.1,1.65,2.23,2.0,1.2,1.24,1.65,2.24,3.89,0.0,34.0,34.0,3.0,2.33,2.0,1.67
49,Norway First Division,2025-05-16,18:00:00,7,Sogndal,Åsane,2.5,2.35,3.74,1.28,3.2,2.5,1.54,5.8,1.12,0.0,0.0,2.02,3.61,3.06,1.03,13.0,1.17,4.3,1.65,2.05,1.52,2.25,1.7,1.27,1.27,2.04,1.67,3.71,33.0,50.0,84.0,2.0,1.5,1.33,1.0
48,Norway Eliteserien,2025-05-16,18:00:00,7,Strømsgodset,Bryne,2.3,2.38,4.75,1.33,3.25,2.5,1.5,6.0,1.13,0.0,0.0,1.65,3.6,4.2,1.04,10.0,1.22,4.0,1.6,2.1,1.7,2.05,2.05,1.2,1.2,1.77,1.21,2.98,17.0,17.0,84.0,0.0,1.0,0.0,0.5
46,Norway Eliteserien,2025-05-16,18:00:00,7,Fredrikstad,KFUM,2.88,1.95,4.5,1.53,2.38,3.5,1.29,11.0,1.05,0.0,0.0,1.84,3.33,3.61,1.09,7.0,1.5,2.55,2.1,1.6,2.1,1.67,1.73,1.28,1.25,1.16,0.95,2.11,33.0,0.0,33.0,3.0,2.17,0.33,0.67
55,Norway First Division,2025-05-16,18:00:00,7,Odd,Moss,2.05,2.3,4.3,1.3,3.1,2.39,1.51,5.55,1.12,0.0,0.0,1.79,3.63,3.75,1.03,13.0,1.16,4.4,1.6,2.1,1.59,2.25,1.95,1.27,1.19,1.9,1.23,3.13,17.0,33.0,67.0,2.33,1.67,0.0,1.5
44,Norway Eliteserien,2025-05-16,18:00:00,7,Viking,Sandefjord,2.0,2.75,4.75,1.2,4.33,2.0,1.73,4.33,1.2,0.0,0.0,1.61,3.62,4.5,1.01,17.0,1.12,6.0,1.38,2.9,1.44,2.63,2.35,1.15,1.17,2.55,1.79,4.34,54.0,10.0,74.0,2.2,2.13,1.0,2.0
43,Norway Eliteserien,2025-05-16,18:00:00,7,Brann,Sarpsborg 08,2.2,2.5,4.5,1.25,3.75,2.2,1.62,5.0,1.17,0.0,0.0,1.52,3.85,4.9,1.01,13.0,1.17,5.0,1.45,2.56,1.53,2.38,2.15,1.18,1.18,1.94,1.57,3.51,0.0,29.0,54.0,2.5,2.29,2.33,1.83
42,Norway Eliteserien,2025-05-16,18:00:00,7,Molde,Kristiansund,1.8,2.63,7.0,1.25,3.75,2.2,1.62,5.0,1.17,0.0,0.0,1.33,4.7,6.5,1.03,11.0,1.15,5.25,1.6,2.34,1.8,1.95,3.1,1.11,1.07,1.68,1.32,3.0,10.0,37.0,84.0,1.33,1.33,1.4,1.25
41,Norway Eliteserien,2025-05-16,18:00:00,7,Rosenborg,Haugesund,1.5,3.2,11.0,1.2,4.33,1.91,1.8,4.0,1.22,0.0,0.0,1.18,5.9,9.8,1.01,23.0,1.11,6.25,1.35,2.94,2.0,1.75,4.75,1.08,1.03,2.23,1.0,3.23,13.0,38.0,50.0,2.0,2.14,0.0,0.14
40,Norway Eliteserien,2025-05-16,18:00:00,7,Tromsø,FK Bodo - Glimt,4.75,2.38,2.25,1.3,3.4,2.5,1.5,6.0,1.13,0.0,0.0,4.3,3.99,1.57,1.04,10.0,1.22,4.2,1.6,2.1,1.7,2.05,1.18,1.2,2.1,1.59,1.45,3.04,0.0,17.0,42.0,1.0,1.17,2.0,2.5
39,Georgia Erovnuli Liga,2025-05-16,18:00:00,15,Dinamo Batumi,Dila,4.0,1.95,2.88,1.49,2.4,3.4,1.27,8.5,1.04,0.0,0.0,2.85,3.1,2.32,1.08,7.5,1.4,2.88,2.26,1.54,1.93,1.7,1.38,1.33,1.55,1.57,1.41,2.98,29.0,7.0,43.0,2.29,1.71,1.86,1.86
38,Austria 2. Liga,2025-05-16,18:00:00,29,Horn,Kapfenberger SV,3.05,2.35,2.83,1.25,3.6,2.3,1.62,4.4,1.13,0.0,0.0,2.5,3.6,2.39,1.03,12.0,1.11,4.95,1.53,2.53,1.44,2.5,1.44,1.22,1.25,1.13,1.16,2.29,36.0,22.0,61.0,0.93,0.86,1.64,1.82
37,Austria 2. Liga,2025-05-16,18:00:00,29,St. Pölten,Rapid Wien II,1.7,2.95,5.0,1.11,5.25,1.67,2.1,3.0,1.36,0.0,0.0,1.3,5.5,5.47,1.0,25.0,1.01,8.5,1.18,4.05,1.33,3.1,2.95,1.12,1.08,1.68,1.5,3.18,25.0,40.0,65.0,1.64,1.75,1.07,1.32
36,Austria 2. Liga,2025-05-16,18:00:00,29,Sturm Graz II,Lafnitz,2.1,2.44,3.81,1.19,4.2,2.0,1.75,4.33,1.2,0.0,0.0,1.84,4.0,3.28,1.0,18.0,1.06,6.0,1.4,2.8,1.4,2.87,1.87,1.18,1.25,1.51,1.38,2.89,18.0,43.0,57.0,1.5,1.36,0.36,0.54
35,Belarus Vysheyshaya Liga,2025-05-16,18:00:00,9,Torpedo BelAZ,Neman Grodno,3.1,1.8,3.7,1.68,2.05,3.8,1.25,13.0,1.02,0.0,0.0,2.38,2.75,3.35,1.15,5.0,1.62,2.15,3.0,1.36,2.33,1.6,1.53,1.36,1.45,0.0,0.0,0.0,0.0,0.0,17.0,2.33,2.0,1.5,1.29
34,Austria 2. Liga,2025-05-16,18:00:00,29,First Vienna,Amstetten,2.52,2.0,3.4,1.3,3.4,2.4,1.53,5.2,1.12,0.0,0.0,2.15,3.4,2.83,1.03,9.5,1.16,4.33,1.68,2.18,1.53,2.39,1.6,1.22,1.27,1.35,1.52,2.87,11.0,29.0,57.0,1.93,1.71,1.07,1.29
33,Austria 2. Liga,2025-05-16,18:00:00,29,SV Stripfing Weiden,Austria Lustenau,3.2,1.9,2.89,1.39,2.77,2.77,1.4,6.45,1.05,0.0,0.0,2.6,3.2,2.45,1.06,9.5,1.3,3.3,1.95,1.8,1.75,2.03,1.44,1.25,1.25,1.2,1.26,2.46,18.0,25.0,47.0,1.29,1.0,1.5,1.21
32,Austria 2. Liga,2025-05-16,18:00:00,29,Voitsberg,Floridsdorfer AC,2.29,2.2,4.45,1.33,3.16,2.44,1.53,5.8,1.12,0.0,0.0,1.76,3.8,3.85,1.01,8.7,1.16,4.2,1.65,2.18,1.61,2.27,1.9,1.25,1.22,1.5,1.22,2.72,21.0,18.0,50.0,1.0,1.11,1.07,1.25
45,Croatia Prva HNL,2025-05-16,18:00:00,35,Istra 1961,Šibenik,2.35,2.11,5.63,1.45,2.55,3.05,1.3,8.3,1.02,0.0,0.0,1.72,3.55,4.8,1.02,7.9,1.32,3.04,2.06,1.63,1.98,1.83,2.05,1.25,1.26,1.41,1.07,2.48,27.0,27.0,56.0,1.53,1.29,0.82,0.88
57,Hungary NB I,2025-05-16,18:15:00,32,Kecskeméti TE,Puskás,6.0,2.4,2.05,1.33,3.25,2.5,1.5,6.5,1.11,0.0,0.0,4.5,3.84,1.57,1.04,9.5,1.25,3.8,1.83,1.87,1.83,1.83,1.14,1.18,2.4,1.65,1.39,3.04,22.0,22.0,50.0,1.06,0.77,1.5,1.94
58,Faroe Islands Faroe Islands Premier League,2025-05-16,18:15:00,10,HB,KÍ,4.35,2.55,2.12,1.24,3.5,2.15,1.62,4.8,1.13,0.0,0.0,4.75,4.1,1.58,1.02,14.0,1.11,4.7,1.53,2.37,1.53,2.28,1.18,1.15,1.22,1.99,2.34,4.33,55.0,20.0,65.0,1.8,2.0,3.0,3.0
59,Saudi Arabia Professional League,2025-05-16,18:40:00,32,Al Orubah,Al Khaleej,3.2,2.2,2.85,1.3,3.2,2.4,1.5,5.65,1.08,0.0,0.0,2.7,3.65,2.37,1.04,10.0,1.22,4.2,1.74,2.02,1.53,2.3,1.42,1.25,1.57,1.14,1.31,2.45,17.0,20.0,47.0,1.07,0.97,1.2,1.1
63,Finland Veikkausliiga,2025-05-16,19:00:00,7,Haka,KuPS,4.1,2.23,2.43,1.32,3.1,2.65,1.44,7.0,1.1,0.0,0.0,3.7,3.5,1.85,1.01,11.0,1.22,3.64,1.84,1.96,1.62,2.05,1.25,1.22,1.25,1.76,1.6,3.36,0.0,63.0,75.0,1.5,1.17,2.0,2.71
64,Egypt Egyptian Premier League,2025-05-16,19:00:00,7,Ghazl El Mehalla,El Gounah,2.8,1.78,5.3,1.6,2.14,3.8,1.25,11.0,1.01,0.0,0.0,1.9,2.6,4.33,1.09,4.8,1.64,2.13,2.88,1.32,2.45,1.5,1.78,1.35,1.34,1.19,1.16,2.35,9.0,14.0,25.0,0.95,0.95,1.17,1.17
65,Egypt Egyptian Premier League,2025-05-16,19:00:00,7,Ismaily SC,Coca-Cola,4.4,1.75,3.4,1.75,2.0,4.6,1.14,16.0,1.02,0.0,0.0,3.2,2.5,2.62,1.2,4.1,1.88,1.89,3.55,1.25,2.55,1.42,1.27,1.42,1.5,0.96,1.16,2.12,14.0,18.0,32.0,0.77,0.77,0.91,0.91
66,Sweden Damallsvenskan,2025-05-16,19:00:00,8,Växjö,Malmö FF W,4.0,2.3,2.3,1.32,3.2,2.5,1.41,5.6,1.11,0.0,0.0,3.7,3.5,1.84,1.04,11.0,1.2,3.75,1.68,1.95,1.61,2.1,1.22,1.21,1.85,1.86,1.24,3.1,46.0,29.0,75.0,1.0,1.0,2.33,2.0
67,Georgia Erovnuli Liga,2025-05-16,19:00:00,24,Gagra,Dinamo Tbilisi,4.5,1.95,2.75,1.53,2.38,3.5,1.25,9.5,1.04,0.0,0.0,1.98,3.35,3.4,1.1,6.5,1.47,2.63,2.5,1.5,2.1,1.67,1.25,1.25,1.7,1.16,1.68,2.84,14.0,14.0,36.0,0.43,1.07,1.29,1.79
68,Egypt Egyptian Premier League,2025-05-16,19:00:00,7,El Geish,ENPPI,3.4,1.7,4.4,1.75,1.95,4.8,1.15,9.0,1.02,0.0,0.0,2.5,2.41,3.5,1.18,3.92,1.9,1.9,3.7,1.22,2.65,1.38,1.47,1.42,1.5,1.27,1.0,2.27,18.0,14.0,27.0,1.18,1.18,1.09,1.09
60,Denmark Superliga,2025-05-16,19:00:00,9,Nordsjælland,AGF,2.49,2.38,3.9,1.28,3.3,2.3,1.51,5.25,1.12,0.0,0.0,1.91,3.6,3.25,1.03,14.0,1.19,4.6,1.57,2.3,1.56,2.3,1.85,1.22,1.29,1.68,1.58,3.26,40.0,37.0,70.0,1.43,1.43,1.33,1.33
61,Sweden Superettan,2025-05-16,19:00:00,8,Falkenberg,Kalmar,4.0,2.15,2.45,1.36,2.85,2.7,1.4,7.3,1.03,0.0,0.0,3.47,3.52,1.83,1.06,9.0,1.3,3.45,1.81,1.89,1.75,1.93,1.25,1.25,1.8,2.19,1.81,4.0,75.0,46.0,88.0,1.67,1.29,2.0,2.43
