,League,Date,Time,Round,Home,Away,HT_Odd_H,HT_Odd_D,HT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over15,HT_Odd_Under15,HT_Odd_Over25,HT_Odd_Under25,HT_Odd_BTTS_Yes,HT_Odd_BTTS_No,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Lay_Home,FT_Odd_Lay_Draw,FT_Odd_Lay_Away,Pre_Match_Home_Expected_Goals,Pre_Match_Away_Expected_Goals,Pre_Match_Total_Expected_Goals,BTTS_First_Half_Potential,BTTS_Second_Half_Potential,BTTS_Potential,Pre_Match_Home_Points_per_Game,Pre_Match_Home_Overall_Points_per_Game,Pre_Match_Away_Points_per_Game,Pre_Match_Away_Overall_Points_per_Game
18,England EFL League One,2025-08-23,13:30:00,5,Rotherham United,Wigan Athletic,3.5,2.05,3.25,1.44,2.63,3.25,1.33,9.0,1.07,0,0,2.64,3.02,2.44,1.07,8.0,1.38,3.0,1.97,1.73,1.91,1.91,1.42,1.28,1.5,1.29,0.84,2.13,0,0,50,3.0,1.0,0.0,1.5
24,England Premier League,2025-08-23,13:30:00,2,Manchester City,Tottenham Hotspur,1.83,2.63,6.0,1.22,4.0,2.1,1.67,4.5,1.18,0,0,1.5,4.7,5.7,1.01,17.0,1.14,5.5,1.45,2.63,1.62,2.2,2.7,1.13,1.11,0.0,0.0,0.0,0,0,0,0.0,3.0,0.0,3.0
23,England EFL League One,2025-08-23,13:30:00,5,Luton Town,Cardiff City,2.5,2.1,4.5,1.4,2.75,3.0,1.36,8.0,1.08,0,0,1.81,3.3,3.77,1.06,8.5,1.33,3.25,1.8,1.9,1.95,1.8,1.9,1.25,1.22,1.35,1.2,2.55,0,0,0,3.0,2.25,2.0,2.5
21,Singapore S.League,2025-08-23,13:30:00,1,Albirex Niigata S,Balestier Khalsa,2.36,2.55,3.1,1.15,4.75,1.76,2.0,3.2,1.3,0,0,2.29,4.0,2.41,1.0,23.0,1.04,8.5,1.22,3.83,1.25,3.6,1.78,0.0,1.2,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
20,England EFL League Two,2025-08-23,13:30:00,5,Newport County,Milton Keynes Dons,4.75,2.33,2.15,1.35,3.0,2.69,1.41,6.0,1.09,0,0,4.25,3.8,1.66,1.01,10.0,1.29,3.4,1.85,1.85,1.92,1.85,1.15,0.0,1.25,0.72,1.51,2.23,0,25,50,0.5,1.0,2.0,2.0
19,England EFL League Two,2025-08-23,13:30:00,5,Walsall,Salford City,2.88,2.1,3.75,1.4,2.75,3.0,1.36,8.0,1.08,0,0,2.14,3.11,3.02,1.06,8.5,1.33,3.2,1.96,1.74,1.8,1.91,1.62,1.28,1.35,1.08,1.34,2.42,0,50,50,1.5,1.5,3.0,2.25
17,England EFL League Two,2025-08-23,13:30:00,5,Newport County,Milton Keynes Dons,5.5,2.3,2.1,1.36,3.0,2.63,1.44,7.0,1.1,0,0,4.2,3.53,1.67,1.05,9.5,1.28,3.65,1.83,1.87,1.83,1.83,1.15,1.2,2.25,0.84,1.63,2.47,0,25,50,0.5,1.0,2.0,2.0
22,England EFL League One,2025-08-23,13:30:00,5,Luton Town,Cardiff City,2.85,2.05,3.85,1.42,2.64,2.95,1.37,7.0,1.06,0,0,1.81,3.3,3.77,1.04,9.0,1.35,3.24,1.8,1.9,1.83,1.89,1.71,0.0,1.31,1.12,0.99,2.11,0,0,0,3.0,2.25,2.0,2.5
15,England EFL League Two,2025-08-23,13:30:00,5,Walsall,Salford City,2.75,2.14,3.89,1.39,2.7,2.95,1.38,6.75,1.08,0,0,2.05,3.4,3.1,1.02,9.0,1.3,3.2,2.0,1.8,1.81,2.04,1.58,0.0,1.33,1.02,1.22,2.24,0,50,50,1.5,1.5,3.0,2.25
14,England Premier League,2025-08-23,13:30:00,2,Manchester City,Tottenham Hotspur,1.98,2.5,5.0,1.23,3.85,2.14,1.7,4.55,1.16,0,0,1.5,4.7,5.7,1.02,15.5,1.12,6.1,1.45,2.7,1.6,2.2,2.55,0.0,1.15,0.0,0.0,0.0,0,0,0,0.0,3.0,0.0,3.0
13,England EFL League One,2025-08-23,13:30:00,5,Rotherham United,Wigan Athletic,3.55,2.0,3.05,1.48,2.54,3.08,1.3,8.1,1.02,0,0,2.64,3.02,2.44,1.07,8.0,1.4,2.8,1.97,1.73,1.98,1.83,1.36,0.0,1.33,1.24,0.71,1.95,0,0,50,3.0,1.0,0.0,1.5
12,England Championship,2025-08-23,13:30:00,3,Swansea City,Watford,2.43,2.1,4.4,1.42,2.67,2.9,1.36,7.5,1.08,0,0,2.07,3.36,3.47,1.0,9.5,1.35,3.1,2.2,1.68,1.91,1.96,1.99,1.31,1.24,1.36,0.78,2.14,0,0,0,3.0,1.5,0.0,1.5
11,Thailand Thai League T1,2025-08-23,13:30:00,2,Ayutthaya United,Muang Thong United,4.0,2.35,2.5,1.3,3.1,2.4,1.48,5.8,1.1,0,0,3.2,3.4,2.1,1.02,10.0,1.23,3.75,1.8,1.9,1.6,2.06,1.23,0.0,1.19,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3.0
10,England Championship,2025-08-23,13:30:00,3,Charlton Athletic,Leicester City,3.95,2.08,2.75,1.41,2.63,3.05,1.32,7.5,1.04,0,0,3.77,3.11,2.07,1.02,8.5,1.38,3.0,2.15,1.7,1.86,1.93,1.29,1.31,1.74,1.28,1.52,2.8,0,50,50,3.0,2.0,0.0,1.5
16,England Championship,2025-08-23,13:30:00,3,Hull City,Blackburn Rovers,3.05,1.95,3.6,1.5,2.45,3.35,1.28,8.5,1.02,0,0,2.25,3.3,3.1,1.06,7.5,1.47,2.7,2.35,1.6,1.97,1.77,1.55,1.32,1.36,2.18,0.96,3.14,50,0,50,3.0,2.0,0.0,0.0
25,China Chinese Super League,2025-08-23,13:35:00,22,Qingdao Jonoon,Shanghai Shenhua,6.5,2.4,1.88,1.3,3.2,2.4,1.5,5.5,1.11,0,0,6.4,4.7,1.37,1.03,13.0,1.18,4.5,1.53,2.25,1.85,1.85,1.1,0.0,1.2,1.36,1.95,3.31,24,14,55,0.71,0.71,2.19,2.19
26,China Chinese Super League,2025-08-23,13:35:00,22,Yunnan Yukun,Chengdu Better City FC,4.33,2.42,2.17,1.24,3.5,2.2,1.63,4.65,1.14,0,0,3.81,3.91,1.72,1.01,17.0,1.12,4.8,1.65,2.25,1.51,2.39,1.21,1.22,2.11,1.4,1.88,3.28,25,30,62,1.38,1.38,2.1,2.1
40,Thailand Thai League T1,2025-08-23,14:00:00,2,Chonburi,Ratchaburi,2.69,2.28,3.6,1.3,3.2,2.4,1.5,5.8,1.13,0,0,2.55,3.5,2.5,1.04,12.0,1.2,4.0,1.8,1.9,1.59,2.31,1.74,0.0,1.34,0.0,0.0,0.0,0,0,0,0.0,1.0,0.0,1.0
39,Russia FNL,2025-08-23,14:00:00,6,Chelyabinsk,Sokol Saratov,2.59,1.88,5.66,1.55,2.44,3.5,1.24,9.3,1.0,0,0,1.8,3.2,4.7,1.08,6.5,1.44,2.5,2.35,1.53,2.15,1.62,1.85,1.32,1.33,1.04,0.6,1.64,0,0,0,3.0,1.8,0.5,0.8
38,Norway Toppserien,2025-08-23,14:00:00,18,Lyn W,Trondheims-Ørn,6.0,2.38,1.95,1.31,3.0,2.5,1.42,6.0,1.1,0,0,5.95,4.15,1.45,1.01,10.0,1.21,3.58,1.75,1.93,1.95,1.75,1.11,0.0,1.22,1.44,1.37,2.81,25,13,50,1.63,0.94,2.0,2.28
37,Germany 3. Liga,2025-08-23,14:00:00,3,Stuttgart II,Verl,3.5,2.41,3.0,1.32,3.2,2.3,1.5,5.75,1.12,0,0,2.8,3.35,2.28,1.02,11.0,1.17,4.0,1.7,2.3,1.5,2.4,1.47,1.25,1.27,1.54,0.67,2.21,50,50,100,3.0,1.5,1.0,1.0
36,Germany 3. Liga,2025-08-23,14:00:00,3,Jahn Regensburg,Schweinfurt,2.4,2.35,4.2,1.35,2.95,2.5,1.6,5.75,1.11,0,0,1.87,3.55,3.55,1.02,13.0,1.2,4.6,1.6,2.04,1.55,2.08,1.95,1.22,1.25,0.36,1.34,1.7,0,0,0,0.0,0.5,0.0,0.0
35,Latvia Virsliga,2025-08-23,14:00:00,27,FS Jelgava,Tukums,2.3,2.25,4.33,1.33,3.0,2.7,1.48,5.8,1.12,0,0,1.61,3.66,4.5,1.04,12.0,1.18,3.85,1.8,1.9,1.64,2.14,1.93,1.22,1.24,1.38,1.17,2.55,19,16,50,1.77,1.08,0.62,0.92
34,France Ligue 2,2025-08-23,14:00:00,3,Guingamp,Red Star,2.25,2.25,4.16,1.35,3.0,2.71,1.4,6.65,1.05,0,0,1.66,3.47,4.4,1.05,10.0,1.3,3.5,1.88,1.82,1.83,1.91,2.0,1.22,1.27,1.59,0.92,2.51,50,50,100,1.0,0.5,1.0,0.5
31,Indonesia Liga 1,2025-08-23,14:00:00,3,Persebaya Surabaya,Bali United,2.55,2.1,3.65,1.36,2.88,2.55,1.44,6.65,1.05,0,0,2.08,3.3,3.1,1.05,10.0,1.25,3.55,1.8,1.95,1.67,2.1,1.73,1.28,1.28,1.18,1.24,2.42,50,50,50,0.0,1.5,1.0,1.0
32,Germany 3. Liga,2025-08-23,14:00:00,3,Alemannia Aachen,1860 München,5.25,2.2,2.45,1.39,2.9,2.95,1.4,7.0,1.09,0,0,4.8,3.7,1.62,1.03,9.5,1.3,3.7,1.8,2.0,1.94,2.1,1.27,1.25,1.27,1.18,1.36,2.54,50,50,100,0.0,0.5,1.0,2.0
30,France Ligue 2,2025-08-23,14:00:00,3,Troyes,Montpellier,2.87,2.09,3.5,1.4,2.67,2.95,1.34,7.5,1.08,0,0,2.5,3.3,2.85,1.02,9.0,1.31,3.1,2.05,1.77,1.81,1.93,1.6,1.29,1.36,2.47,1.2,3.67,50,50,100,3.0,2.0,3.0,2.0
29,Germany 3. Liga,2025-08-23,14:00:00,3,Osnabrück,Saarbrucken,3.2,2.2,3.0,1.34,2.95,2.62,1.44,5.9,1.12,0,0,2.7,3.35,2.5,1.04,9.5,1.25,3.9,1.75,2.05,1.6,2.2,1.37,1.25,1.28,1.06,0.88,1.94,50,50,50,1.0,0.5,1.0,2.0
28,Finland Veikkausliiga,2025-08-23,14:00:00,21,Ilves,Inter Turku,2.88,2.32,3.0,1.25,3.8,2.23,1.62,5.0,1.15,0,0,2.46,3.26,2.46,1.02,15.0,1.15,4.75,1.52,2.36,1.5,2.5,1.48,1.28,1.31,1.38,1.43,2.81,32,43,69,2.22,1.95,2.1,2.15
27,Germany 3. Liga,2025-08-23,14:00:00,3,Hoffenheim II,Energie Cottbus,3.4,2.2,2.7,1.31,3.14,2.39,1.51,5.25,1.13,0,0,2.75,3.59,2.32,1.01,12.0,1.2,4.33,1.63,2.35,1.47,2.45,1.35,1.27,1.27,2.16,2.83,4.99,0,0,0,1.0,2.0,3.0,2.0
33,Belarus Vysheyshaya Liga,2025-08-23,14:00:00,19,Smorgon,Dinamo Brest,7.33,2.35,1.91,1.33,2.93,2.48,1.45,5.6,1.08,0,0,6.7,4.5,1.35,1.04,12.0,1.21,3.74,1.74,2.09,1.98,1.75,1.08,0.0,1.2,0.95,1.2,2.15,26,20,46,0.71,0.59,1.88,1.78
41,Vietnam V.League 1,2025-08-23,14:15:00,2,Ha Noi,Hoang Anh Gia Lai,1.67,2.5,9.5,1.25,3.3,2.37,1.55,4.7,1.15,0,0,1.2,6.4,10.5,1.03,13.0,1.16,4.5,1.57,2.25,1.95,1.75,3.2,0.0,1.16,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
42,Thailand Thai League T1,2025-08-23,14:30:00,2,Bangkok Glass,Lamphun Warrior,2.05,2.49,5.25,1.3,3.1,2.48,1.5,5.8,1.12,0,0,1.66,3.64,4.1,1.01,12.0,1.2,4.0,1.7,2.02,1.73,2.05,2.2,1.19,1.09,0.0,0.0,0.0,0,0,0,0.0,1.0,0.0,0.0
43,Austria 2. Liga,2025-08-23,14:30:00,4,Austria Klagenfurt,Schwarz-Weiß Bregenz,2.38,2.37,4.0,1.28,3.6,2.34,1.57,4.9,1.11,0,0,1.76,4.1,3.9,1.0,12.0,1.17,4.93,1.53,2.25,1.54,2.32,1.88,0.0,1.25,1.99,0.83,2.82,50,50,100,0.0,2.0,0.0,0.67
47,Kazakhstan Kazakhstan Premier League,2025-08-23,15:00:00,22,Tobol,Turan Turkistan,1.65,2.62,9.0,1.3,2.84,2.25,1.48,5.0,1.14,0,0,1.12,5.9,17.0,1.01,12.1,1.18,3.88,1.53,2.25,2.2,1.62,3.46,0.0,1.15,1.84,1.04,2.88,16,26,59,2.22,2.16,0.4,0.71
46,Portugal LigaPro,2025-08-23,15:00:00,3,Paços de Ferreira,União de Leiria,3.81,2.05,2.65,1.4,2.75,3.04,1.37,7.7,1.03,0,0,3.2,3.2,2.12,1.05,8.5,1.28,2.93,2.1,1.69,1.74,1.92,1.25,1.31,1.3,1.18,1.72,2.9,0,0,50,0.0,0.5,0.0,1.5
48,Kazakhstan Kazakhstan Premier League,2025-08-23,15:00:00,22,Yelimay Semey,Kyzyl-Zhar,2.39,2.04,5.0,1.42,2.62,3.04,1.33,7.0,1.06,0,0,1.57,3.72,4.7,1.05,8.0,1.33,3.04,1.94,1.76,1.91,1.8,2.1,0.0,1.29,1.63,1.28,2.91,10,25,50,1.8,1.67,1.0,1.0
44,Sweden Superettan,2025-08-23,15:00:00,20,Örgryte,Brage,2.0,2.5,4.5,1.22,3.7,2.1,1.65,4.65,1.14,0,0,1.52,4.1,4.6,1.01,17.0,1.15,5.5,1.5,2.6,1.53,2.3,2.35,1.17,1.17,2.02,1.41,3.43,10,30,40,2.3,2.0,1.8,1.42
45,Sweden Superettan,2025-08-23,15:00:00,20,Örgryte,Brage,2.05,2.49,4.5,1.25,3.65,2.14,1.65,4.55,1.18,0,0,1.52,4.1,4.6,1.02,19.0,1.13,5.5,1.45,2.56,1.5,2.3,2.3,0.0,1.18,1.68,1.17,2.85,10,30,40,2.3,2.0,1.9,1.47
49,Russia Russian Premier League,2025-08-23,15:15:00,6,Zenit,Makhachkala,1.72,2.46,10.0,1.35,3.02,2.76,1.41,6.9,1.05,0,0,1.28,5.4,9.5,1.01,8.8,1.25,3.56,1.92,1.82,2.52,1.46,3.98,1.16,1.04,1.77,1.33,3.1,0,17,67,2.0,1.2,0.33,1.0
54,Germany Bundesliga,2025-08-23,15:30:00,1,Freiburg,Augsburg,2.4,2.25,4.5,1.36,3.0,2.75,1.4,7.0,1.1,0,0,1.79,3.57,4.33,1.05,9.0,1.28,3.55,1.87,1.87,1.8,1.95,1.95,1.27,1.22,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
53,Uzbekistan Uzbekistan Super League,2025-08-23,15:30:00,20,Termez Surkhon,Nasaf,5.9,2.05,2.25,1.4,2.45,3.18,1.28,8.5,1.04,0,0,4.5,3.4,1.78,1.02,7.8,1.34,2.75,2.17,1.62,2.24,1.6,1.12,0.0,1.22,1.57,1.56,3.13,11,39,61,2.0,1.21,2.0,2.11
55,Germany Bundesliga,2025-08-23,15:30:00,1,Union Berlin,Stuttgart,3.75,2.38,2.5,1.3,3.4,2.38,1.53,6.0,1.13,0,0,3.52,3.58,1.97,1.04,10.0,1.22,4.2,1.68,2.18,1.57,2.25,1.3,1.27,1.77,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
51,Germany Bundesliga,2025-08-23,15:30:00,1,Eintracht Frankfurt,Werder Bremen,2.25,2.4,4.33,1.29,3.5,2.25,1.57,5.5,1.14,0,0,1.75,3.96,4.1,1.03,11.0,1.18,4.75,1.6,2.35,1.62,2.2,1.95,1.25,1.24,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
50,Germany Bundesliga,2025-08-23,15:30:00,1,Bayer Leverkusen,Hoffenheim,1.95,2.63,5.5,1.22,4.0,2.1,1.67,4.5,1.18,0,0,1.49,4.7,5.5,1.02,19.0,1.13,5.75,1.43,2.7,1.57,2.25,2.5,1.19,1.14,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
52,Germany Bundesliga,2025-08-23,15:30:00,1,Heidenheim,Wolfsburg,3.5,2.3,2.75,1.3,3.4,2.5,1.5,6.0,1.13,0,0,2.95,3.41,2.28,1.05,9.5,1.22,4.2,1.73,2.1,1.57,2.25,1.38,1.29,1.6,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
112,England EFL League Two,2025-08-23,16:00:00,5,Bristol Rovers,Cambridge United,2.88,2.1,3.75,1.4,2.75,3.0,1.36,8.0,1.08,0,0,2.15,3.08,3.03,1.07,8.0,1.36,3.1,2.0,1.72,1.8,1.91,1.62,1.28,1.33,1.61,1.31,2.92,50,25,50,0.5,0.25,1.5,1.75
118,England EFL League Two,2025-08-23,16:00:00,5,Crawley Town,Tranmere Rovers,3.47,2.18,3.0,1.39,2.77,2.89,1.36,7.1,1.04,0,0,2.71,3.1,2.51,1.04,9.0,1.28,3.1,2.02,1.75,1.76,2.0,1.44,0.0,1.33,1.37,0.84,2.21,0,25,100,0.5,0.25,1.0,1.67
117,Northern Ireland NIFL Premiership,2025-08-23,16:00:00,4,Ballymena United,Bangor,2.15,2.3,5.0,1.3,3.2,2.66,1.5,5.7,1.1,0,0,1.55,3.75,5.7,1.04,11.9,1.19,3.82,1.7,2.02,1.75,1.95,2.2,0.0,1.25,0.0,0.5,0.5,0,0,0,0.0,3.0,0.0,1.0
116,Estonia Meistriliiga,2025-08-23,16:00:00,25,Tammeka,Paide,10.5,2.9,1.57,1.2,3.95,1.91,1.8,4.55,1.18,0,0,8.3,4.7,1.27,1.01,19.0,1.11,6.0,1.48,2.47,2.0,1.75,1.06,0.0,3.75,1.34,1.83,3.17,28,20,53,0.82,0.79,1.8,2.0
115,England EFL League Two,2025-08-23,16:00:00,5,Harrogate Town,Chesterfield,4.5,2.2,2.5,1.4,2.75,3.0,1.36,8.0,1.08,0,0,3.58,3.4,1.83,1.02,9.0,1.33,3.08,1.96,1.74,1.83,1.83,1.23,0.0,1.3,1.53,1.49,3.02,0,50,50,2.0,2.0,1.5,2.25
114,England Championship,2025-08-23,16:00:00,3,Birmingham City,Oxford United,2.1,2.31,6.58,1.44,2.87,2.8,1.34,7.0,1.07,0,0,1.53,4.3,5.5,1.01,8.3,1.35,3.1,1.77,1.98,2.2,1.67,2.5,1.21,1.11,1.11,1.34,2.45,50,50,100,1.0,2.0,0.0,0.0
113,Northern Ireland NIFL Premiership,2025-08-23,16:00:00,4,Glenavon,Coleraine,4.33,2.1,2.38,1.37,3.05,2.76,1.38,6.6,1.08,0,0,3.8,3.45,1.9,1.02,8.7,1.28,3.4,2.02,1.7,1.77,2.01,1.22,0.0,1.99,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,2.33
111,England Championship,2025-08-23,16:00:00,3,Coventry City,Queens Park Rangers,2.03,2.31,5.42,1.33,3.21,2.5,1.45,6.4,1.07,0,0,1.61,4.0,5.0,1.04,12.5,1.24,3.9,1.98,1.77,1.95,1.91,2.58,0.0,1.18,1.37,1.41,2.78,50,0,50,1.0,2.0,0.0,0.5
107,England Championship,2025-08-23,16:00:00,3,Sheffield United,Millwall,2.71,2.15,4.14,1.43,2.75,3.1,1.38,7.0,1.04,0,0,1.93,3.55,3.69,1.02,9.5,1.38,3.2,2.2,1.65,1.83,1.87,1.83,1.3,1.26,1.73,1.24,2.97,50,50,100,0.0,0.0,3.0,1.5
109,England EFL League One,2025-08-23,16:00:00,5,Wycombe Wanderers,Reading,2.5,2.2,4.5,1.4,2.75,2.75,1.4,8.0,1.08,0,0,1.96,3.16,3.4,1.03,9.0,1.28,3.2,1.94,1.76,1.8,1.95,1.85,0.0,1.25,1.92,1.1,3.02,0,25,25,0.0,0.25,0.0,0.0
108,England EFL League One,2025-08-23,16:00:00,5,Huddersfield Town,Stevenage,2.3,2.2,5.5,1.44,2.63,3.0,1.36,9.0,1.07,0,0,1.64,3.4,4.6,1.06,8.5,1.35,3.1,1.95,1.75,2.0,1.75,2.05,1.22,1.18,1.57,1.07,2.64,25,25,50,3.0,2.25,3.0,3.0
119,England EFL League One,2025-08-23,16:00:00,5,AFC Wimbledon,Barnsley,3.75,2.2,2.88,1.4,2.75,2.75,1.4,8.0,1.08,0,0,2.93,3.17,2.16,1.06,8.5,1.33,3.25,1.94,1.76,1.8,1.95,1.36,1.25,1.6,1.43,1.63,3.06,0,25,25,1.5,1.5,3.0,2.5
106,England EFL League One,2025-08-23,16:00:00,5,Peterborough United,Bradford City,4.05,2.23,2.52,1.33,3.0,2.54,1.48,5.8,1.1,0,0,2.4,3.31,2.49,1.04,11.0,1.25,3.8,1.8,1.9,1.68,2.16,1.25,0.0,1.3,0.64,1.02,1.66,0,0,25,0.0,0.0,2.0,2.5
105,England Premier League,2025-08-23,16:00:00,2,AFC Bournemouth,Wolverhampton Wanderers,2.4,2.25,4.33,1.33,3.12,2.45,1.48,5.5,1.11,0,0,1.8,3.8,4.2,1.03,11.0,1.22,4.0,1.72,2.12,1.68,2.05,2.1,0.0,1.22,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0
104,England Premier League,2025-08-23,16:00:00,2,Brentford,Aston Villa,3.75,2.3,2.75,1.33,3.25,2.63,1.44,6.5,1.11,0,0,2.85,3.75,2.3,1.05,9.5,1.25,3.8,1.8,2.0,1.67,2.1,1.35,1.25,1.67,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1.0
103,England EFL League Two,2025-08-23,16:00:00,5,Colchester United,Barrow,2.88,2.05,4.33,1.5,2.5,3.4,1.3,10.0,1.06,0,0,2.01,3.06,3.38,1.08,7.5,1.44,2.75,2.25,1.58,2.0,1.73,1.7,1.3,1.28,1.1,1.22,2.32,25,0,50,0.5,1.25,0.0,0.75
102,England EFL League One,2025-08-23,16:00:00,5,Bolton Wanderers,Lincoln City,2.25,2.1,4.6,1.4,2.7,2.9,1.36,7.4,1.07,0,0,1.72,3.39,4.1,1.06,8.5,1.35,3.1,1.85,1.85,1.98,1.83,2.1,0.0,1.3,1.37,0.47,1.84,0,25,25,2.0,1.25,1.5,2.25
101,UAE Arabian Gulf League,2025-08-23,16:00:00,2,Dibba Al Fujairah,Al Ain,8.0,2.51,1.76,1.25,3.5,2.2,1.55,4.75,1.15,0,0,5.6,4.3,1.5,1.0,13.5,1.15,4.5,1.65,2.1,1.85,1.86,1.06,0.0,3.22,1.02,0.0,1.02,50,0,50,0.0,0.0,0.0,3.0
110,England EFL League Two,2025-08-23,16:00:00,5,Cheltenham Town,Barnet,3.25,2.1,3.25,1.4,2.75,3.0,1.36,8.0,1.08,0,0,2.47,3.07,2.57,1.07,8.0,1.35,3.1,1.96,1.74,1.8,1.91,1.45,1.28,1.45,1.21,1.21,2.42,0,25,25,0.0,0.0,1.5,0.75
