,Unnamed: 0,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
20,20,htb6oLMc,2025-01-26,12:00,PORTUGAL - LIGA PORTUGAL 2,Penafiel,Vizela,ROUND 19,2.7,3.2,2.6,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,1.83,1.83
21,21,fL85FzHq,2025-01-26,12:00,THAILAND - THAI LEAGUE 1,Prachuap,Chiangrai Utd,ROUND 19,1.53,3.75,5.0,1.36,2.88,1.03,9.0,1.28,3.3,1.91,1.83,1.95,1.75
22,22,OxIZKdgM,2025-01-26,12:00,THAILAND - THAI LEAGUE 1,Uthai Thani,Sukhothai,ROUND 19,1.8,3.5,3.5,1.3,3.2,1.01,11.0,1.2,4.0,1.65,2.1,1.61,2.15
23,23,Y9MGX516,2025-01-26,12:15,NETHERLANDS - EREDIVISIE,Sittard,Zwolle,ROUND 20,2.1,3.5,3.4,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,1.75,2.0
24,24,vFByQM3l,2025-01-26,12:15,NETHERLANDS - EERSTE DIVISIE,Excelsior,Den Haag,ROUND 23,1.83,3.8,3.9,1.3,3.4,1.03,15.0,1.17,5.0,1.57,2.35,1.57,2.25
25,25,YekWMLdS,2025-01-26,12:30,ITALY - SERIE A,AC Milan,Parma,ROUND 22,1.3,6.0,8.0,1.22,4.0,1.02,19.0,1.14,5.5,1.44,2.75,1.8,1.95
26,26,C4aZgh2T,2025-01-26,13:00,INDONESIA - LIGA 1,Persis Solo,Persija Jakarta,ROUND 20,2.75,3.1,2.3,1.4,2.7,1.04,8.5,1.3,3.1,1.95,1.75,1.75,1.95
27,27,vkrdWAde,2025-01-26,13:00,SCOTLAND - PREMIERSHIP,Dundee Utd,Rangers,ROUND 24,5.25,4.0,1.6,1.33,3.25,1.04,13.0,1.2,4.5,1.67,2.2,1.7,2.05
28,30,zZC7CrXa,2025-01-26,13:15,MALAYSIA - SUPER LEAGUE,Sri Pahang,Kuala Lumpur City,ROUND 19,2.37,2.8,3.0,1.34,2.95,1.04,10.5,1.22,3.95,1.77,1.97,1.52,2.4
29,31,8t02YoBC,2025-01-26,13:30,BELGIUM - JUPILER PRO LEAGUE,St. Liege,Dender,ROUND 23,2.25,3.2,3.3,1.44,2.63,1.08,8.0,1.4,2.75,2.25,1.62,1.91,1.91
30,32,hhrBiqNk,2025-01-26,13:30,BELGIUM - CHALLENGER PRO LEAGUE,Lommel SK,RFC Liege,ROUND 19,1.7,3.9,4.5,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,1.67,2.1
31,33,hh0WaDdJ,2025-01-26,13:30,GERMANY - 2. BUNDESLIGA,Darmstadt,Paderborn,ROUND 19,2.15,3.6,3.2,1.3,3.4,1.03,15.0,1.18,4.5,1.65,2.2,1.53,2.38
32,34,4WTlIfCm,2025-01-26,13:30,GERMANY - 2. BUNDESLIGA,Hannover,Preussen Munster,ROUND 19,1.67,3.9,4.75,1.36,3.0,1.05,11.0,1.29,3.5,1.93,1.93,1.83,1.83
33,35,hUgTEtNh,2025-01-26,13:30,GERMANY - 2. BUNDESLIGA,Ulm,Regensburg,ROUND 19,1.91,3.4,4.0,1.44,2.63,1.07,9.0,1.36,3.0,2.2,1.65,1.91,1.8
34,36,jJdKUH4c,2025-01-26,13:30,GERMANY - 3. LIGA,RW Essen,Hannover II,ROUND 21,1.8,3.6,3.9,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,1.57,2.25
35,37,xxOXTsTs,2025-01-26,14:00,SPAIN - LALIGA,Rayo Vallecano,Girona,ROUND 21,2.75,2.9,2.88,1.44,2.63,1.08,8.0,1.36,3.2,2.2,1.67,1.8,1.95
36,38,EJObE42m,2025-01-26,14:00,MALAYSIA - SUPER LEAGUE,Perak,Kelantan DNFC,ROUND 19,1.55,4.1,4.5,1.23,3.65,1.01,16.0,1.16,4.8,1.58,2.28,1.63,2.16
37,39,ltBaF78s,2025-01-26,14:00,SPAIN - LALIGA2,Granada CF,Gijon,ROUND 24,2.2,3.1,3.6,1.5,2.5,1.08,8.0,1.4,2.75,2.25,1.62,1.91,1.8
38,40,ARZN3l5M,2025-01-26,14:00,TURKEY - SUPER LIG,Antalyaspor,Besiktas,ROUND 21,3.9,3.75,1.85,1.3,3.4,1.03,15.0,1.2,4.33,1.67,2.15,1.57,2.25
39,41,GStF5AzA,2025-01-26,14:00,TURKEY - SUPER LIG,Bodrumspor,Eyupspor,ROUND 21,2.6,3.25,2.75,1.44,2.63,1.06,9.5,1.3,3.4,2.05,1.75,1.8,1.91
40,42,fVsLkUa5,2025-01-26,14:00,TURKEY - 1. LIG,Karagumruk,Corum,ROUND 21,1.95,3.4,3.75,1.4,2.75,1.06,9.5,1.3,3.4,2.0,1.8,1.8,1.91
41,43,bibSoxrp,2025-01-26,14:15,SWITZERLAND - SUPER LEAGUE,St. Gallen,Lausanne,ROUND 20,2.6,3.6,2.5,1.3,3.4,1.03,17.0,1.17,5.0,1.6,2.3,1.5,2.5
42,44,GlGZmRom,2025-01-26,14:30,NETHERLANDS - EREDIVISIE,Waalwijk,Willem II,ROUND 20,2.5,3.5,2.7,1.36,3.0,1.04,12.0,1.25,3.75,1.83,2.03,1.67,2.1
43,45,YXCbhOfK,2025-01-26,15:00,ENGLAND - PREMIER LEAGUE,Crystal Palace,Brentford,ROUND 23,1.95,3.75,3.5,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.67,2.1
44,46,8jRt51vQ,2025-01-26,15:00,ENGLAND - PREMIER LEAGUE,Tottenham,Leicester,ROUND 23,1.45,5.0,6.0,1.2,4.33,1.01,23.0,1.1,7.0,1.33,3.4,1.5,2.5
45,47,xl6ZYpG7,2025-01-26,15:00,FRANCE - LIGUE 1,Le Havre,Brest,ROUND 19,3.3,3.1,2.35,1.5,2.5,1.1,7.0,1.44,2.75,2.3,1.62,1.95,1.8
46,48,vZBcwss9,2025-01-26,15:00,ITALY - SERIE A,Udinese,AS Roma,ROUND 22,3.3,3.3,2.25,1.44,2.63,1.07,9.0,1.36,3.2,2.1,1.73,1.8,1.95
47,49,tYxDnieD,2025-01-26,15:00,CROATIA - HNL,Rijeka,Lok. Zagreb,ROUND 19,1.48,4.0,6.0,1.4,2.75,1.05,11.0,1.33,3.25,2.05,1.8,2.2,1.62
48,50,ILt9c2Vh,2025-01-26,15:00,EGYPT - PREMIER LEAGUE,Al Ittihad,El Ismaily,ROUND 10,2.95,2.65,2.48,1.55,2.28,1.08,5.8,1.46,2.43,2.55,1.42,2.04,1.65
49,51,QopHet05,2025-01-26,15:00,EGYPT - PREMIER LEAGUE,El Gaish,Pharco,ROUND 10,2.5,2.8,2.88,1.58,2.18,1.08,5.8,1.49,2.33,2.63,1.4,2.12,1.6
50,52,QHG7IIne,2025-01-26,15:00,INDIA - ISL,Mumbai City,Mohammedan,ROUND 19,1.4,4.33,7.0,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,2.0,1.73
51,53,b9Lhdabc,2025-01-26,15:00,ITALY - SERIE B,Brescia,Catanzaro,ROUND 23,2.0,3.3,3.9,1.44,2.63,1.07,9.0,1.36,3.0,2.1,1.7,1.95,1.8
52,54,EqjHl8dl,2025-01-26,15:00,ITALY - SERIE B,Pisa,Salernitana,ROUND 23,1.67,3.75,5.0,1.4,2.75,1.05,11.0,1.3,3.4,2.03,1.83,1.95,1.8
53,55,nclPnnR0,2025-01-26,15:00,ITALY - SERIE B,Reggiana,Palermo,ROUND 23,3.1,3.0,2.45,1.5,2.5,1.08,8.0,1.36,3.0,2.25,1.62,1.95,1.8
54,56,061EqaiA,2025-01-26,15:00,PORTUGAL - LIGA PORTUGAL 2,Mafra,Oliveirense,ROUND 19,1.85,3.5,3.9,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,1.91,1.8
55,57,UmhyK8wp,2025-01-26,15:30,GERMANY - BUNDESLIGA,Hoffenheim,Eintracht Frankfurt,ROUND 19,3.1,3.6,2.2,1.33,3.25,1.04,13.0,1.2,4.5,1.67,2.2,1.57,2.25
56,58,EuSZFweo,2025-01-26,16:00,BELGIUM - JUPILER PRO LEAGUE,Beerschot VA,Royale Union SG,ROUND 23,6.0,4.5,1.48,1.33,3.25,1.04,13.0,1.2,4.33,1.67,2.15,1.8,1.95
57,59,IDOMDZwh,2025-01-26,16:00,BELGIUM - CHALLENGER PRO LEAGUE,Club Brugge KV U23,RAAL La Louviere,ROUND 19,4.2,3.9,1.73,1.33,3.25,1.04,13.0,1.22,4.0,1.7,2.1,1.67,2.1
58,60,2RRPZNaE,2025-01-26,16:00,GREECE - SUPER LEAGUE,Lamia,Aris,ROUND 20,4.75,3.1,1.9,1.57,2.25,1.1,7.0,1.44,2.63,2.5,1.5,2.1,1.67
59,61,jP70bHQb,2025-01-26,16:00,MOROCCO - BOTOLA PRO,IR Tanger,Berkane,ROUND 18,4.1,2.8,1.95,1.62,2.2,1.14,5.5,1.53,2.38,2.7,1.44,2.25,1.57
60,62,GnuuEbs1,2025-01-26,16:00,PORTUGAL - LIGA 3,AD Fafe,Anadia,ROUND 18,1.75,3.4,4.2,1.38,2.8,1.03,9.0,1.29,3.3,1.91,1.8,1.8,1.91
61,63,SM6iN2KE,2025-01-26,16:00,PORTUGAL - LIGA 3,Sanjoanense,Braga B,ROUND 18,4.75,3.5,1.65,1.43,2.63,1.05,8.0,1.36,2.9,2.1,1.67,2.0,1.73
62,64,KKoWFKCl,2025-01-26,16:00,PORTUGAL - LIGA 3,Sao Joao Ver,Varzim,ROUND 18,2.9,3.0,2.38,1.5,2.4,1.07,7.0,1.43,2.63,2.25,1.57,1.95,1.75
63,65,Ol00LtkR,2025-01-26,16:00,PORTUGAL - LIGA 3,Trofense,Lusitania FC,ROUND 18,2.15,3.0,3.3,1.5,2.4,1.07,7.0,1.4,2.7,2.25,1.57,1.95,1.75
64,66,zF46aaS7,2025-01-26,16:00,PORTUGAL - LIGA 3,Vilaverdense,Amarante,ROUND 18,4.75,3.3,1.7,1.5,2.4,1.07,7.0,1.43,2.63,2.3,1.55,2.2,1.62
65,67,KE21UJ9t,2025-01-26,16:00,ROMANIA - SUPERLIGA,Sepsi Sf. Gheorghe,Otelul,ROUND 23,1.62,3.8,5.0,1.53,2.38,1.08,8.0,1.44,2.63,2.4,1.53,2.5,1.5
66,68,hn10njq9,2025-01-26,16:15,SPAIN - LALIGA,Real Sociedad,Getafe,ROUND 21,1.75,3.2,6.0,1.67,2.1,1.14,5.5,1.67,2.2,3.2,1.36,2.75,1.4
67,69,pnTX08gl,2025-01-26,16:15,SPAIN - LALIGA2,Albacete,Almeria,ROUND 24,3.1,3.3,2.3,1.36,3.0,1.05,11.0,1.29,3.5,1.95,1.9,1.67,2.1
68,70,Qy3AX6UP,2025-01-26,16:15,SPAIN - LALIGA2,R. Oviedo,Castellon,ROUND 24,1.75,3.5,4.5,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,1.8,1.91
69,71,Y7gpMLr3,2025-01-26,16:20,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Taawon,Al Orubah,ROUND 17,1.65,3.8,5.25,1.4,2.75,1.03,9.5,1.3,3.4,2.0,1.8,2.0,1.73
70,72,QgfLac5N,2025-01-26,16:30,GERMANY - 3. LIGA,Ingolstadt,Unterhaching,ROUND 21,1.44,4.5,5.5,1.29,3.5,1.02,19.0,1.14,5.5,1.5,2.5,1.67,2.1
71,73,zTHR07zp,2025-01-26,16:30,PORTUGAL - LIGA PORTUGAL,Estoril,Vitoria Guimaraes,ROUND 19,4.1,3.5,1.85,1.44,2.63,1.06,10.0,1.3,3.4,2.05,1.8,1.91,1.91
72,74,n3yuVaxH,2025-01-26,16:30,PORTUGAL - LIGA PORTUGAL 2,FC Porto B,Tondela,ROUND 19,3.2,3.3,2.25,1.44,2.63,1.07,9.0,1.36,3.0,2.1,1.7,1.83,1.83
73,75,CpLJNHUj,2025-01-26,16:30,PORTUGAL - LIGA PORTUGAL 2,Leiria,Portimonense,ROUND 19,1.83,3.4,4.2,1.44,2.63,1.07,8.5,1.36,3.0,2.1,1.7,1.91,1.8
74,76,2mo1IwrS,2025-01-26,16:30,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Okhdood,Al Khaleej,ROUND 17,2.15,3.7,3.1,1.4,2.75,1.05,8.5,1.29,3.5,1.95,1.85,1.8,1.91
75,77,0dGuetLc,2025-01-26,16:30,SWITZERLAND - SUPER LEAGUE,Basel,Sion,ROUND 20,1.7,4.0,4.5,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.73,2.0
76,78,S87dibKM,2025-01-26,16:30,SWITZERLAND - SUPER LEAGUE,Luzern,Zurich,ROUND 20,2.05,3.5,3.4,1.36,3.0,1.04,13.0,1.22,4.0,1.8,2.0,1.67,2.1
77,79,YesrJ6nD,2025-01-26,16:45,NETHERLANDS - EREDIVISIE,AZ Alkmaar,Sparta Rotterdam,ROUND 20,1.57,4.0,6.0,1.33,3.25,1.04,13.0,1.22,4.0,1.8,2.0,1.8,1.95
78,80,nuFqO0Y0,2025-01-26,16:45,NETHERLANDS - EERSTE DIVISIE,Helmond,Jong AZ,ROUND 23,2.15,3.6,3.1,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,1.5,2.5
79,81,vTdhGjCs,2025-01-26,16:45,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Ahli SC,Al Riyadh,ROUND 17,1.33,5.75,7.5,1.29,3.5,1.01,17.0,1.17,4.5,1.57,2.35,1.91,1.8
80,82,UV6lK9k3,2025-01-26,17:00,TURKEY - SUPER LIG,Fenerbahce,Goztepe,ROUND 21,1.45,4.75,6.5,1.29,3.5,1.03,17.0,1.17,5.0,1.57,2.35,1.73,2.0
81,83,nmosePyo,2025-01-26,17:00,TURKEY - 1. LIG,Kocaelispor,Pendikspor,ROUND 21,1.85,3.6,4.0,1.4,2.75,1.06,10.0,1.3,3.4,2.0,1.8,1.83,1.83
82,84,MFAgvthm,2025-01-26,17:15,FRANCE - LIGUE 1,Lens,Angers,ROUND 19,1.42,4.5,8.0,1.36,3.0,1.03,11.0,1.22,4.0,1.8,2.0,2.0,1.75
83,85,xQNnrkgL,2025-01-26,17:15,FRANCE - LIGUE 1,Nantes,Lyon,ROUND 19,3.7,3.6,2.0,1.36,3.0,1.05,11.0,1.25,4.0,1.8,2.0,1.67,2.1
84,86,UN2Rz7oe,2025-01-26,17:15,FRANCE - LIGUE 1,Toulouse,Montpellier,ROUND 19,1.65,3.9,5.25,1.33,3.25,1.04,13.0,1.22,4.33,1.73,2.1,1.75,2.0
85,87,p6gtmeLq,2025-01-26,17:15,ITALY - SERIE B,Cremonese,Modena,ROUND 23,2.0,3.3,3.9,1.57,2.25,1.08,8.0,1.44,2.63,2.4,1.53,2.2,1.62
86,88,6Ly4WtY0,2025-01-26,17:30,ENGLAND - PREMIER LEAGUE,Aston Villa,West Ham,ROUND 23,1.53,4.33,5.5,1.3,3.4,1.04,13.0,1.2,4.5,1.67,2.2,1.7,2.05
87,89,CW9RUPi2,2025-01-26,17:30,GERMANY - BUNDESLIGA,St. Pauli,Union Berlin,ROUND 19,2.45,3.2,3.1,1.5,2.5,1.08,8.0,1.4,3.0,2.2,1.67,1.91,1.91
88,90,6BUbAfmK,2025-01-26,17:30,CROATIA - HNL,Hajduk Split,Slaven Belupo,ROUND 19,1.4,4.1,7.5,1.36,3.0,1.05,11.0,1.25,3.75,1.88,1.98,2.0,1.73
89,91,4GcFQ3c3,2025-01-26,18:00,ITALY - SERIE A,Lecce,Inter,ROUND 22,10.0,5.0,1.33,1.3,3.4,1.04,13.0,1.22,4.33,1.73,2.1,2.0,1.75
90,92,hWb2UZAD,2025-01-26,18:00,COSTA RICA - PRIMERA DIVISION,Santa Ana,Sporting San Jose,CLAUSURA ,2.35,3.3,2.63,1.4,2.75,1.05,11.0,1.25,3.75,1.88,1.93,1.73,2.0
91,93,6urpaF6c,2025-01-26,18:00,EGYPT - PREMIER LEAGUE,Al Ahly,Pyramids,ROUND 10,2.05,3.05,3.4,1.45,2.55,1.03,7.0,1.35,2.8,2.12,1.58,1.88,1.77
92,94,bJQ7aO0t,2025-01-26,18:00,EGYPT - PREMIER LEAGUE,Ghazl El Mahallah,Ceramica Cleopatra,ROUND 10,4.0,3.05,1.89,1.56,2.23,1.07,5.8,1.49,2.35,2.55,1.41,2.25,1.53
93,95,dMA8deeB,2025-01-26,18:00,MOROCCO - BOTOLA PRO,FAR Rabat,Difaa El Jadidi,ROUND 18,1.53,3.6,6.0,1.4,2.75,1.07,9.0,1.3,3.4,2.0,1.8,2.0,1.73
94,96,YTUKYbS8,2025-01-26,18:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Nassr,Al Fateh,ROUND 17,1.14,8.0,15.0,1.17,4.5,1.01,15.0,1.07,7.5,1.29,3.5,1.91,1.8
95,97,4CuXB97d,2025-01-26,18:30,SPAIN - LALIGA,Ath Bilbao,Leganes,ROUND 21,1.33,5.25,8.5,1.4,2.75,1.05,11.0,1.33,3.4,2.02,1.88,2.5,1.5
96,98,nRBgz8t0,2025-01-26,18:30,BELGIUM - JUPILER PRO LEAGUE,Anderlecht,KV Mechelen,ROUND 23,1.9,3.6,3.9,1.36,3.0,1.04,13.0,1.25,3.75,1.83,2.03,1.7,2.05
97,99,zLZwCK77,2025-01-26,18:30,GREECE - SUPER LEAGUE,PAOK,Levadiakos,ROUND 20,1.29,5.25,12.0,1.33,3.25,1.04,12.0,1.22,4.0,1.7,2.1,2.2,1.62
98,100,d6E7Dowf,2025-01-26,18:30,SPAIN - LALIGA2,Malaga,Zaragoza,ROUND 24,2.45,3.25,2.9,1.53,2.38,1.08,8.0,1.44,2.63,2.4,1.53,2.1,1.67
99,101,xGMFBP76,2025-01-26,18:30,SPAIN - LALIGA2,Racing Club Ferrol,Burgos CF,ROUND 24,2.63,2.88,3.0,1.62,2.2,1.13,6.0,1.57,2.25,2.88,1.4,2.2,1.62
100,102,K0JHhHFU,2025-01-26,19:00,MEXICO - LIGA MX,UNAM Pumas,Atlas,CLAUSURA ,1.7,3.6,5.0,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,1.95,1.8
101,103,hUkwJ6dS,2025-01-26,19:00,PORTUGAL - LIGA PORTUGAL,FC Porto,Santa Clara,ROUND 19,1.44,4.2,7.0,1.4,2.75,1.05,11.0,1.33,3.25,2.05,1.8,2.2,1.62
102,104,hKrxscgn,2025-01-26,19:00,ROMANIA - SUPERLIGA,UTA Arad,FCSB,ROUND 23,3.9,3.6,1.85,1.44,2.63,1.05,11.0,1.33,3.25,2.05,1.8,1.83,1.83
103,105,GbBJNkEi,2025-01-26,19:15,BELGIUM - JUPILER PRO LEAGUE,Leuven,Gent,ROUND 23,2.5,3.3,2.75,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,1.7,2.05
104,106,IklCpOpm,2025-01-26,19:15,ISRAEL - LIGAT HA'AL,Netanya,Hapoel Hadera,ROUND 20,1.57,3.7,5.5,1.4,2.75,1.05,11.0,1.29,3.5,1.93,1.93,1.91,1.8
105,107,pbRoGIk4,2025-01-26,19:30,GERMANY - 3. LIGA,Dortmund II,Arminia Bielefeld,ROUND 21,3.0,3.4,2.2,1.33,3.25,1.04,13.0,1.2,4.33,1.7,2.1,1.57,2.25
106,108,r5LUF28r,2025-01-26,19:30,GREECE - SUPER LEAGUE,Olympiacos Piraeus,Panathinaikos,ROUND 20,1.95,3.1,4.5,1.53,2.38,1.1,7.0,1.44,2.63,2.4,1.53,2.05,1.7
107,109,hIgVn2Is,2025-01-26,20:00,ENGLAND - PREMIER LEAGUE,Fulham,Manchester Utd,ROUND 23,2.2,3.5,3.2,1.36,3.0,1.04,12.0,1.25,4.0,1.8,2.0,1.62,2.2
108,110,fcEi0wdn,2025-01-26,20:00,MOROCCO - BOTOLA PRO,FUS Rabat,Raja Casablanca,ROUND 18,2.05,2.88,3.9,1.57,2.25,1.11,6.5,1.5,2.5,2.5,1.5,2.1,1.67
109,111,dhXSXzQk,2025-01-26,20:30,VENEZUELA - LIGA FUTVE,Rayo Zuliano,Caracas,ROUND 1,3.0,3.0,2.25,1.5,2.4,1.08,7.0,1.4,2.7,2.25,1.57,1.95,1.75
110,112,Q77AzbiC,2025-01-26,20:45,FRANCE - LIGUE 1,Nice,Marseille,ROUND 19,2.8,3.5,2.45,1.33,3.25,1.04,13.0,1.2,4.5,1.67,2.2,1.57,2.25
111,113,bJAT205d,2025-01-26,20:45,ITALY - SERIE A,Lazio,Fiorentina,ROUND 22,1.95,3.4,3.9,1.4,2.75,1.06,10.0,1.29,3.75,1.98,1.92,1.8,1.95
112,114,CSuRXjUF,2025-01-26,21:00,SPAIN - LALIGA,Barcelona,Valencia,ROUND 21,1.2,7.0,11.0,1.2,4.33,1.01,23.0,1.1,7.0,1.36,3.2,1.8,1.95
113,115,OAZdZRt9,2025-01-26,21:30,PORTUGAL - LIGA PORTUGAL,Braga,Boavista,ROUND 19,1.18,7.0,13.0,1.25,3.75,1.02,19.0,1.17,5.0,1.53,2.4,2.25,1.57
114,116,dYYlz4z2,2025-01-26,22:15,PARAGUAY - PRIMERA DIVISION,Olimpia Asuncion,Guarani,APERTURA ,1.95,3.0,4.5,1.57,2.25,1.11,6.5,1.5,2.5,2.6,1.48,2.2,1.62
115,117,I7LyWEf2,2025-01-26,22:45,VENEZUELA - LIGA FUTVE,Dep. Tachira,Zamora,ROUND 1,1.44,3.6,6.5,1.44,2.6,1.07,7.0,1.4,2.8,2.15,1.61,2.37,1.53
116,118,raQxxH26,2025-01-26,23:00,ARGENTINA - TORNEO BETANO,Boca Juniors,Argentinos Jrs,APERTURA ,1.85,3.25,5.0,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,2.2,1.62
117,119,l8VtxQ5k,2025-01-27,00:45,PARAGUAY - PRIMERA DIVISION,Cerro Porteno,Libertad Asuncion,APERTURA ,2.0,3.3,3.7,1.53,2.38,1.08,8.0,1.44,2.63,2.4,1.53,2.1,1.67
118,120,zTJKnYGO,2025-01-27,01:00,ARGENTINA - TORNEO BETANO,Central Cordoba,Aldosivi,APERTURA ,1.95,3.2,4.33,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,2.2,1.62
119,121,4p5EyiIt,2025-01-27,01:00,COSTA RICA - PRIMERA DIVISION,Alajuelense,Zeledon,CLAUSURA ,1.33,4.33,9.0,1.36,3.0,1.05,11.0,1.22,4.0,1.8,2.0,2.1,1.67
120,122,25lnUQGU,2025-01-27,01:00,COSTA RICA - PRIMERA DIVISION,San Carlos,Guanacasteca,CLAUSURA ,1.73,3.7,4.2,1.44,2.63,1.06,10.0,1.33,3.25,2.05,1.75,1.91,1.8
