,Unnamed: 0,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
1,1,IBuxJATg,2025-02-20,01:30,SOUTH AMERICA - COPA LIBERTADORES,EL Nacional (Ecu),Barcelona SC (Ecu),QUALIFICATION ,2.45,3.25,2.8,1.4,2.75,1.06,10.0,1.3,3.4,2.0,1.8,1.73,2.0
2,2,KASqA7hA,2025-02-20,01:30,SOUTH AMERICA - COPA LIBERTADORES,Universidad Central (Ven),Corinthians (Bra),QUALIFICATION ,10.0,4.5,1.33,1.36,3.0,1.05,11.0,1.25,3.75,1.85,1.95,2.2,1.62
3,3,MLJJre4d,2025-02-20,02:00,MEXICO - LIGA MX,Club America,Club Leon,CLAUSURA ,1.53,4.2,6.0,1.33,3.25,1.03,15.0,1.2,4.33,1.67,2.15,1.75,2.0
4,4,WzDnjwCM,2025-02-20,04:05,MEXICO - LIGA MX,Santos Laguna,Cruz Azul,CLAUSURA ,5.75,4.33,1.53,1.3,3.4,1.03,17.0,1.18,4.5,1.6,2.3,1.75,2.0
5,5,YFoH82KM,2025-02-20,15:00,INDIA - ISL,Mohammedan,Jamshedpur,ROUND 23,2.8,3.25,2.3,1.36,3.0,1.04,13.0,1.22,4.0,1.75,2.05,1.62,2.2
6,6,SCPWFavK,2025-02-20,16:15,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Fateh,Al Orubah,ROUND 21,1.65,3.9,4.5,1.33,3.25,1.03,10.0,1.2,4.33,1.67,2.15,1.73,2.0
7,7,nTK6SxOP,2025-02-20,16:30,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Feiha,Al Khaleej,ROUND 21,2.15,3.25,3.2,1.44,2.63,1.06,8.0,1.33,3.25,2.05,1.75,1.83,1.83
8,8,zJxohdnD,2025-02-20,18:00,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Riyadh,Al Raed,ROUND 21,1.85,3.5,3.75,1.44,2.63,1.03,9.5,1.33,3.25,2.03,1.78,1.83,1.83
9,9,UmAXn4i4,2025-02-20,18:45,EUROPE - EUROPA LEAGUE,AS Roma,FC Porto,PLAY OFFS ,1.73,3.6,5.0,1.4,2.75,1.06,10.0,1.3,3.5,2.05,1.85,1.91,1.91
10,10,Uo9T4xDk,2025-02-20,18:45,EUROPE - EUROPA LEAGUE,Bodo/Glimt,Twente,PLAY OFFS ,1.95,3.75,3.7,1.3,3.4,1.03,15.0,1.2,4.5,1.62,2.3,1.53,2.38
11,11,lSmfjwbd,2025-02-20,18:45,EUROPE - EUROPA LEAGUE,FCSB,PAOK,PLAY OFFS ,2.7,3.5,2.5,1.44,2.63,1.06,10.0,1.33,3.4,2.05,1.85,1.8,1.95
12,12,8fca136c,2025-02-20,18:45,EUROPE - EUROPA LEAGUE,Galatasaray,AZ Alkmaar,PLAY OFFS ,1.62,4.33,4.75,1.22,4.0,1.02,19.0,1.13,6.0,1.44,2.75,1.5,2.5
13,13,Y5taeZjf,2025-02-20,18:45,EUROPE - CONFERENCE LEAGUE,Betis,Gent,PLAY OFFS ,1.48,4.2,7.0,1.33,3.25,1.04,12.0,1.22,4.0,1.7,2.1,1.83,1.83
14,14,Ozk40LYj,2025-02-20,18:45,EUROPE - CONFERENCE LEAGUE,Heidenheim,FC Copenhagen,PLAY OFFS ,2.4,3.5,2.75,1.36,3.0,1.04,13.0,1.25,3.75,1.85,2.0,1.67,2.1
15,15,ATUbM2eA,2025-02-20,18:45,EUROPE - CONFERENCE LEAGUE,O. Ljubljana,Borac Banja Luka,PLAY OFFS ,1.65,3.5,6.0,1.5,2.5,1.08,8.0,1.44,2.63,2.35,1.57,2.2,1.62
16,16,n96Y9Y5m,2025-02-20,18:45,EUROPE - CONFERENCE LEAGUE,Pafos,Omonia,PLAY OFFS ,1.7,3.7,4.75,1.4,2.75,1.05,11.0,1.29,3.5,1.95,1.9,1.83,1.83
17,17,xlUlCKKF,2025-02-20,21:00,EUROPE - EUROPA LEAGUE,Ajax,Royale Union SG,PLAY OFFS ,1.9,3.7,4.0,1.33,3.25,1.04,13.0,1.22,4.33,1.8,2.0,1.7,2.05
18,18,WAkOQJZ8,2025-02-20,21:00,EUROPE - EUROPA LEAGUE,Anderlecht,Fenerbahce,PLAY OFFS ,2.75,3.6,2.4,1.3,3.4,1.03,15.0,1.2,4.5,1.62,2.3,1.53,2.38
19,19,Yu7lqMjT,2025-02-20,21:00,EUROPE - EUROPA LEAGUE,Plzen,Ferencvaros,PLAY OFFS ,1.62,3.75,6.0,1.4,2.75,1.06,10.0,1.3,3.5,1.98,1.92,1.91,1.91
20,20,xzkGcL5M,2025-02-20,21:00,EUROPE - EUROPA LEAGUE,Real Sociedad,Midtjylland,PLAY OFFS ,1.53,4.5,5.75,1.4,2.75,1.05,11.0,1.3,3.5,1.99,1.91,2.05,1.7
21,21,2oYFiijJ,2025-02-20,21:00,EUROPE - CONFERENCE LEAGUE,APOEL,Celje,PLAY OFFS ,1.53,4.2,5.75,1.3,3.4,1.03,15.0,1.2,4.33,1.67,2.15,1.73,2.0
