,Unnamed: 0,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
11,11,tIfUKoMG,2025-02-25,18:30,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,Al Ahli SC,Al Qadisiya,ROUND 22,2.2,3.4,3.0,1.36,3.0,1.05,8.5,1.25,3.75,1.8,2.0,1.67,2.1
12,12,jBtlw776,2025-02-25,20:30,ENGLAND - PREMIER LEAGUE,Brighton,Bournemouth,ROUND 27,2.1,3.8,3.1,1.3,3.4,1.03,15.0,1.2,4.5,1.62,2.3,1.53,2.38
13,13,zcyYxbDN,2025-02-25,20:30,ENGLAND - PREMIER LEAGUE,Crystal Palace,Aston Villa,ROUND 27,2.4,3.5,2.8,1.4,2.75,1.05,11.0,1.29,3.75,1.91,1.99,1.7,2.05
14,14,vVsPvKrB,2025-02-25,20:30,ENGLAND - PREMIER LEAGUE,Wolves,Fulham,ROUND 27,2.7,3.4,2.55,1.4,2.75,1.06,10.0,1.3,3.5,1.99,1.91,1.75,2.0
15,15,6s1oHUFl,2025-02-25,20:45,ENGLAND - CHAMPIONSHIP,Cardiff,Hull,ROUND 31,2.5,3.1,2.9,1.44,2.63,1.07,8.5,1.33,3.4,2.1,1.73,1.8,1.91
16,16,MsJy1lkA,2025-02-25,20:45,ENGLAND - CHAMPIONSHIP,Stoke,Middlesbrough,ROUND 31,3.2,3.4,2.2,1.36,3.0,1.05,11.0,1.25,4.0,1.85,2.0,1.67,2.1
17,17,0bH6WDtQ,2025-02-25,20:45,ENGLAND - LEAGUE ONE,Birmingham,Leyton Orient,ROUND 26,1.6,3.7,5.5,1.44,2.63,1.06,10.0,1.33,3.25,2.1,1.7,2.05,1.7
18,18,W0WJwVmg,2025-02-25,20:45,ENGLAND - LEAGUE ONE,Northampton,Barnsley,ROUND 26,3.4,3.5,2.0,1.4,2.75,1.05,11.0,1.29,3.5,1.98,1.88,1.8,1.95
19,19,06kN3O6M,2025-02-25,20:45,ENGLAND - LEAGUE ONE,Wigan,Huddersfield,ROUND 24,2.8,3.1,2.55,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,2.05,1.7
20,20,YNZGUVaf,2025-02-25,20:45,ENGLAND - LEAGUE TWO,Bromley,Bradford City,ROUND 26,2.9,3.25,2.38,1.44,2.63,1.07,9.0,1.33,3.25,2.1,1.7,1.83,1.83
21,21,pKnh5FWr,2025-02-25,20:45,ENGLAND - LEAGUE TWO,Cheltenham,Walsall,ROUND 25,3.3,3.1,2.2,1.44,2.63,1.06,9.5,1.3,3.4,2.05,1.8,1.73,2.0
22,22,zmWXQmaJ,2025-02-25,20:45,ENGLAND - LEAGUE TWO,Gillingham,Fleetwood,ROUND 26,2.5,3.2,2.75,1.53,2.38,1.08,8.0,1.44,2.63,2.4,1.53,2.0,1.73
23,23,Cx9vw0iL,2025-02-25,20:45,ENGLAND - LEAGUE TWO,Tranmere,Accrington,ROUND 22,2.25,3.25,3.1,1.44,2.63,1.06,10.0,1.33,3.25,2.08,1.73,1.83,1.83
24,24,KQEtdaV9,2025-02-25,20:45,SCOTLAND - CHAMPIONSHIP,Airdrieonians,Raith,ROUND 26,3.4,3.4,2.1,1.36,3.0,1.05,8.5,1.29,3.5,1.93,1.93,1.67,2.1
25,25,nyaLlHNq,2025-02-25,20:45,SCOTLAND - CHAMPIONSHIP,Hamilton,Dunfermline,ROUND 26,2.88,3.1,2.5,1.44,2.63,1.07,7.5,1.33,3.25,2.05,1.75,1.83,1.83
26,26,8jmUnehd,2025-02-25,20:45,SCOTLAND - CHAMPIONSHIP,Livingston,Morton,ROUND 26,1.45,4.5,6.25,1.4,2.75,1.03,10.0,1.3,3.4,2.03,1.83,2.25,1.57
27,27,27yfAodc,2025-02-25,21:00,SCOTLAND - PREMIERSHIP,Celtic,Aberdeen,ROUND 28,1.17,8.5,12.0,1.18,4.5,1.01,26.0,1.1,7.0,1.3,3.5,1.95,1.8
28,28,WSM3Xyyo,2025-02-25,21:15,ENGLAND - PREMIER LEAGUE,Chelsea,Southampton,ROUND 27,1.18,7.5,13.0,1.17,5.0,1.01,26.0,1.08,8.0,1.29,3.75,1.75,2.0
29,29,2w44nPH0,2025-02-25,23:00,SOUTH AMERICA - COPA LIBERTADORES,Santa Fe (Col),Deportes Iquique (Chi),QUALIFICATION ,1.6,4.0,5.25,1.4,2.75,1.06,10.0,1.33,3.25,2.0,1.8,2.0,1.73
