,League,Date,Time,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over15,HT_Odd_Under15,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
22,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,2025-04-24,18:30,Al Orubah,Al Fayha, ROUND 29,3.1,3.6,2.15,1.44,2.63,3.25,1.33,1.06,8.0,1.36,3.0,2.1,1.7,1.91,1.8
23,NETHERLANDS - EREDIVISIE,2025-04-24,18:45,AZ Alkmaar,NAC Breda, ROUND 30,1.42,4.75,7.0,1.33,3.25,2.63,1.44,1.04,13.0,1.22,4.0,1.7,2.1,1.95,1.8
24,SPAIN - LALIGA,2025-04-24,19:00,Leganes,Girona, ROUND 33,2.8,3.1,2.7,1.5,2.5,3.4,1.3,1.05,8.0,1.37,3.0,2.2,1.67,1.91,1.91
25,SPAIN - LALIGA,2025-04-24,19:00,Osasuna,Sevilla, ROUND 33,2.45,3.0,3.2,1.5,2.5,3.5,1.29,1.05,8.0,1.37,3.0,2.3,1.62,1.95,1.8
26,SWEDEN - ALLSVENSKAN,2025-04-24,19:00,Djurgarden,Oster, ROUND 5,1.55,4.33,5.5,1.36,3.0,2.63,1.44,1.04,13.0,1.25,3.75,1.85,2.0,1.95,1.8
27,SWEDEN - ALLSVENSKAN,2025-04-24,19:00,GAIS,Brommapojkarna, ROUND 5,2.1,3.4,3.3,1.4,2.75,2.75,1.4,1.05,11.0,1.29,3.5,1.95,1.9,1.75,2.0
28,SWEDEN - ALLSVENSKAN,2025-04-24,19:00,Norrkoping,Goteborg, ROUND 5,2.45,3.4,2.75,1.36,3.0,2.63,1.44,1.04,12.0,1.22,4.0,1.8,2.0,1.62,2.2
29,SWEDEN - ALLSVENSKAN,2025-04-24,19:00,Varnamo,AIK, ROUND 5,3.25,3.3,2.2,1.57,2.25,3.75,1.25,1.08,8.0,1.5,2.5,2.5,1.5,2.2,1.62
30,NETHERLANDS - EERSTE DIVISIE,2025-04-24,20:00,Roda,Den Haag, ROUND 36,3.25,3.7,2.0,1.29,3.5,2.25,1.57,1.03,17.0,1.17,5.0,1.53,2.4,1.5,2.5
31,SAUDI ARABIA - SAUDI PROFESSIONAL LEAGUE,2025-04-24,20:00,Al Taawon,Al Raed, ROUND 29,1.9,3.6,3.9,1.4,2.75,3.0,1.36,1.06,8.0,1.3,3.4,2.0,1.8,1.83,1.83
32,BELGIUM - JUPILER PRO LEAGUE,2025-04-24,20:30,Lokeren-Temse,RWDM, RELEGATION,3.75,3.5,1.91,1.4,2.75,3.0,1.36,1.06,10.0,1.29,3.5,1.98,1.88,1.8,1.91
33,BELGIUM - JUPILER PRO LEAGUE,2025-04-24,20:30,Patro Eisden,Beveren, RELEGATION,2.25,3.25,3.1,1.4,2.75,3.0,1.36,1.05,11.0,1.29,3.5,1.98,1.88,1.73,2.0
34,BELGIUM - JUPILER PRO LEAGUE,2025-04-24,20:30,Club Brugge KV,Royale Union SG, CHAMPIONSHIP GROUP,1.9,3.5,3.9,1.36,3.0,2.63,1.44,1.04,12.0,1.22,4.0,1.8,2.0,1.67,2.1
35,ENGLAND - LEAGUE ONE,2025-04-24,20:45,Stevenage,Birmingham, ROUND 38,4.33,3.6,1.8,1.5,2.5,3.5,1.29,1.08,8.0,1.44,2.63,2.35,1.57,2.1,1.67
36,NETHERLANDS - EREDIVISIE,2025-04-24,21:00,Twente,PSV, ROUND 30,4.1,4.1,1.75,1.25,3.75,2.2,1.62,1.02,19.0,1.14,5.5,1.5,2.5,1.5,2.5
37,ICELAND - BESTA DEILD KARLA,2025-04-24,21:15,Afturelding,Vikingur Reykjavik, ROUND 3,6.0,5.0,1.35,1.22,3.8,2.1,1.67,1.01,16.5,1.13,5.25,1.4,2.75,1.62,2.2
38,SPAIN - LALIGA,2025-04-24,21:30,Atl. Madrid,Rayo Vallecano, ROUND 33,1.53,4.0,7.0,1.4,2.75,3.0,1.36,1.06,10.0,1.33,3.4,2.07,1.83,2.05,1.7
39,SPAIN - LALIGA,2025-04-24,21:30,Betis,Valladolid, ROUND 33,1.2,7.0,13.0,1.25,3.75,2.2,1.62,1.02,19.0,1.14,5.5,1.44,2.75,2.1,1.67
