,Unnamed: 0,Id,Date,Time,League,Home,Away,Round,FT_Odd_H,FT_Odd_D,FT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,Odd_BTTS_Yes,Odd_BTTS_No
1,1,rqYRIhSq,2025-01-13,02:00,MEXICO - LIGA MX,Monterrey,Puebla,CLAUSURA ,1.3,5.0,11.0,1.29,3.5,1.03,15.0,1.18,4.5,1.6,2.3,1.95,1.8
2,2,8EiQW6bl,2025-01-13,13:00,INDONESIA - LIGA 1,Persis Solo,PSM Makassar,ROUND 18,2.87,3.1,2.25,1.43,2.63,1.05,8.0,1.35,2.9,2.05,1.67,1.85,1.85
3,3,AoMwMNP7,2025-01-13,13:15,SINGAPORE - PREMIER LEAGUE,DPMM,Lion City,ROUND 22,7.0,4.5,1.33,1.18,4.5,1.01,29.0,1.07,9.0,1.29,3.6,1.44,2.63
4,4,Gph1Fhzn,2025-01-13,15:00,INDIA - ISL,Kerala Blasters,Odisha FC,ROUND 17,1.85,3.7,3.5,1.3,3.4,1.03,15.0,1.18,4.5,1.62,2.25,1.57,2.25
5,5,KdqtY4Y2,2025-01-13,15:00,TURKEY - 1. LIG,Corum,Istanbulspor AS,ROUND 19,2.3,3.2,3.0,1.4,2.75,1.06,10.0,1.29,3.5,1.98,1.83,1.73,2.0
6,6,CKyfaM64,2025-01-13,17:00,GREECE - SUPER LEAGUE,Asteras Tripolis,Panetolikos,ROUND 18,1.95,3.25,4.0,1.57,2.25,1.1,7.0,1.5,2.5,2.5,1.5,2.2,1.62
7,7,t0TAev6T,2025-01-13,17:00,GREECE - SUPER LEAGUE,OFI Crete,Levadiakos,ROUND 18,2.25,3.2,3.3,1.5,2.5,1.07,9.0,1.36,3.0,2.15,1.67,1.95,1.8
8,8,E1VMvsWg,2025-01-13,18:00,TURKEY - SUPER LIG,Goztepe,Kasimpasa,ROUND 19,1.9,3.5,3.5,1.33,3.25,1.04,13.0,1.22,4.0,1.73,2.08,1.62,2.2
9,9,niornPwK,2025-01-13,18:00,TURKEY - SUPER LIG,Konyaspor,Fenerbahce,ROUND 19,6.25,4.2,1.44,1.33,3.25,1.04,13.0,1.22,4.0,1.75,2.05,1.91,1.8
10,10,6RMMprI8,2025-01-13,18:00,TURKEY - 1. LIG,Manisa FK,Umraniyespor,ROUND 19,1.95,3.4,3.7,1.4,2.75,1.05,11.0,1.29,3.5,1.9,1.9,1.8,1.91
11,11,EHXnlfiU,2025-01-13,20:00,NETHERLANDS - EERSTE DIVISIE,Jong AZ,Jong Ajax,ROUND 21,2.2,3.9,2.88,1.22,4.0,1.02,21.0,1.11,6.5,1.4,2.88,1.36,3.0
12,12,M5edzcKt,2025-01-13,20:30,ITALY - SERIE B,Pisa,Carrarese,ROUND 21,1.73,3.5,5.25,1.5,2.5,1.08,8.0,1.4,2.75,2.35,1.57,2.2,1.62
13,13,fHKSeMBi,2025-01-13,20:30,SPAIN - LALIGA2,Eldense,Eibar,ROUND 22,2.55,3.0,3.0,1.62,2.2,1.1,7.0,1.5,2.5,2.6,1.48,2.2,1.62
14,14,GK8tmc9s,2025-01-13,20:45,ITALY - SERIE A,Monza,Fiorentina,ROUND 20,4.1,3.5,1.91,1.4,2.75,1.06,10.0,1.33,3.4,2.06,1.84,1.8,1.95
15,15,Amk0hOA6,2025-01-13,21:00,SPAIN - LALIGA,Real Sociedad,Villarreal,ROUND 19,1.95,3.3,4.1,1.4,2.75,1.06,10.0,1.29,3.75,1.97,1.93,1.75,2.0
