,League,Date,Time,Round,Home,Away,HT_Odd_H,HT_Odd_D,HT_Odd_A,HT_Odd_Over05,HT_Odd_Under05,HT_Odd_Over15,HT_Odd_Under15,HT_Odd_Over25,HT_Odd_Under25,HT_Odd_BTTS_Yes,HT_Odd_BTTS_No,FT_Odd_H,FT_Odd_D,FT_Odd_A,FT_Odd_Over05,FT_Odd_Under05,FT_Odd_Over15,FT_Odd_Under15,FT_Odd_Over25,FT_Odd_Under25,FT_Odd_BTTS_Yes,FT_Odd_BTTS_No,FT_Odd_Lay_Home,FT_Odd_Lay_Draw,FT_Odd_Lay_Away,Pre_Match_Home_Expected_Goals,Pre_Match_Away_Expected_Goals,Pre_Match_Total_Expected_Goals,BTTS_First_Half_Potential,BTTS_Second_Half_Potential,BTTS_Potential,Pre_Match_Home_Points_per_Game,Pre_Match_Home_Overall_Points_per_Game,Pre_Match_Away_Points_per_Game,Pre_Match_Away_Overall_Points_per_Game
0,Brazil Serie A,2025-06-05,01:00:00,10,Botafogo,Ceará,2.2,2.15,6.0,1.42,2.6,3.1,1.32,7.9,1.06,0.0,0.0,1.57,3.84,6.21,1.08,8.0,1.32,2.8,2.2,1.62,2.1,1.7,2.25,1.26,1.29,1.95,1.32,3.27,38.0,0.0,38.0,2.5,1.5,0.5,1.5
1,USA USL Championship,2025-06-05,02:00:00,0,Birmingham Legion,Indy Eleven,3.15,2.2,2.9,1.3,3.1,2.3,1.52,4.9,1.12,0.0,0.0,2.7,3.52,2.4,1.02,10.0,1.17,4.3,1.7,2.15,1.47,2.4,1.3,0.0,1.28,1.01,1.04,2.05,30.0,35.0,90.0,1.0,1.0,1.25,0.89
2,Brazil Serie B,2025-06-05,23:00:00,11,Botafogo SP,Coritiba,3.45,1.91,3.7,1.61,2.15,3.75,1.21,12.0,1.0,0.0,0.0,2.64,2.75,2.76,1.13,7.0,1.6,2.25,2.89,1.38,2.25,1.57,1.36,1.35,1.32,1.3,1.37,2.67,10.0,30.0,50.0,1.0,0.9,1.2,1.9
